회사명,거래소코드,회계년도,자산(*)(요약)(IFRS),자본(*)(요약)(IFRS),차입금의존도(IFRS)(백만원),유보율(IFRS),현금비율(IFRS),부채비율(IFRS),당좌비율(IFRS),순운전자본비율(IFRS),*이자비용(요약)(IFRS)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),감가상각비(IFRS)(천원),자산(*)(요약)(IFRS연결),자본(*)(요약)(IFRS연결),차입금의존도(IFRS연결),유보율(IFRS연결)(백만원),현금비율(IFRS연결)(백만원),부채비율(IFRS연결),당좌비율(IFRS연결),순운전자본비율(IFRS연결),*이자비용(요약)(IFRS연결)(백만원),* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원),감가상각비(IFRS연결)(천원),EBITDA(IFRS)(백만원)
(주)서부티엔디,006730,2015/12,878605,401646,37.55,2366.79,2.17,118.75,16.73,-25.09,9288,12125,6419571,,,,,,,,,,,,18699.22
(주)서부티엔디,006730,2016/12,1109899,452534,43.95,2679.08,1.16,145.26,19.19,-23.2,9432,13113,6562207,,,,,,,,,,,,19814.63
(주)서부티엔디,006730,2017/12,1502578,483586,50.23,1961.02,12.9,210.72,56.46,-7.62,13574,-14009,536212,,,,,,,,,,,,-3578.54
(주)서부티엔디,006730,2018/12,1724660,648431,44.22,2437.55,3.7,165.97,38.08,-13.21,29543,-15,245396,,,,,,,,,,,,18699.91
(주)서부티엔디,006730,2019/12,1811212,672404,43.52,2375.03,1.75,169.36,17.32,-29.31,29930,14439,308734,,,,,,,,,,,,33670.96
(주)서부티엔디,006730,2020/12,1818179,647662,41.3,2188.29,2.84,180.73,46.76,-9.78,30853,-6473,331283,1978941,630266,46.09,2113.57,4.14,213.98,51.4,-9.34,31112,-22674,331283,12828.58
(주)서부티엔디,006730,2021/12,1749659,634709,41.6,2101.5,5.21,175.66,52.48,-8.6,30251,-277,320993,2058278,801169,41.03,2209.6,12.87,156.91,69.01,-4.67,32737,-5333,315699,16412.11
(주)서산,079650,2011/12,31504,27692,0,1284.62,93.38,13.76,402.31,37.37,0,232,92797,51441,43200,0,1563.02,68.27,19.08,341.67,44.89,7,8430,100995,821.81
(주)서산,079650,2012/12,37386,31670,0,1483.52,135.9,18.05,325.8,38.95,0,4604,124987,64858,54659,0,1937.02,104.35,18.66,280.35,36.84,0,14052,130840,5179.7
(주)서산,079650,2013/12,37259,33226,0,1561.29,168.65,12.14,504.11,43.81,7,2807,148582,73044,64566,0,2196.31,119.03,13.13,367.32,38.45,7,13007,155536,3421.13
(주)서산,079650,2014/12,38966,34936,0,1646.79,203.53,11.54,536.26,45.59,11,1204,195969,88512,77866,0,2542.89,157.17,13.67,455.43,49.44,11,15612,213513,1874.71
(주)서산,079650,2015/12,41302,36570,0,1728.49,238.55,12.94,395.1,35.47,11,1431,199242,110417,95413,0,2982.57,254.02,15.73,419.14,48.59,11,21268,225642,2062.98
(주)서산,079650,2016/12,42276,38536,0,1826.81,499.57,9.7,663.58,50.75,11,2872,209839,122974,111613,0,3401.15,399.75,10.18,610.87,52.84,11,21964,272484,3525.7
(주)서산,079650,2017/12,44272,40348,0,1917.41,109,9.72,771.01,55.11,4,1846,192375,126632,116938,0,3570.82,114.28,8.29,778.44,57.47,4,7326,275206,2450.56
(주)서산,079650,2018/12,42515,39134,0,1856.7,111.82,8.64,307.43,19.86,0,-874,130148,124337,115893,0,3571.45,195.65,7.29,449.69,29.57,0,-2519,248411,-370.3
(주)서산,079650,2019/12,40676,37572,0,1778.59,169.06,8.26,384.75,21.55,2,-527,116841,119198,111342,0,3426.07,202.98,7.06,504.05,30.67,2,-4879,337121,-65.81
(주)서산,079650,2020/12,39542,34768,0,1638.42,73.65,13.73,688.1,59.98,7,-1175,92051,109947,97305,0,3033.14,76.01,12.99,634.44,55.67,7,-8391,396223,-759.17
(주)서산,079650,2021/12,42423,38197,0,1809.83,82.83,11.06,787.54,64.54,7,2934,76768,113136,102823,0,3251.55,61.23,10.03,728.67,60.56,7,4456,331636,3319.29
(주)서연탑메탈,019770,2011/12,73588,57374,0,884.97,71.15,28.26,342.49,50.05,155,12367,21662,81427,57401,4.24,885.43,59.96,41.86,244.48,41.82,275,12439,35421,13342.94
(주)서연탑메탈,019770,2012/12,79394,63418,3.4,988.72,1.64,25.19,352.16,46.71,2,10013,21306,95206,64093,10.78,1000.31,9.64,48.54,236,39.88,267,11623,51129,11504.32
(주)서연탑메탈,019770,2013/12,85649,68442,1.17,1074.97,5.07,25.14,334.52,44.38,103,6367,24749,112738,71276,9.26,1123.62,17.12,58.17,187.77,32.86,409,9062,69163,8087.49
(주)서연탑메탈,019770,2014/12,104346,74310,11.32,1175.7,0.83,40.42,188.43,25.66,138,8605,22059,131101,80951,13.76,1289.72,11.1,61.95,157.43,24.26,423,13580,72852,10639.27
(주)서연탑메탈,019770,2015/12,125869,74571,27.89,1180.18,2.81,68.79,160.52,16.75,607,3777,7984,178443,83297,35.67,1263.08,39.24,114.22,155.62,19.95,937,3666,64190,5846.87
(주)서연탑메탈,019770,2016/12,160813,79240,37.32,1260.34,0.61,102.95,149.63,16.7,1158,7128,25221,204884,77848,42.24,1192.99,14.23,163.19,126.77,14.2,1733,5813,156864,9686.13
(주)서연탑메탈,019770,2017/12,153638,70312,42.34,1107.08,2.47,118.51,105.08,3.66,1685,4702,29034,206265,79451,43.39,1229.05,8.05,159.61,93.39,1.34,2401,5738,215683,8145.05
(주)서연탑메탈,019770,2018/12,124156,66466,29.64,1041.05,0.94,86.79,116.4,8.66,1492,-3252,21774,164763,70220,38.29,1075.67,4.48,134.64,89.52,-2.57,2568,-1203,540201,202.24
(주)서연탑메탈,019770,2019/12,121602,65742,26.05,1028.62,3.16,84.97,114.77,7.89,1101,11296,16198,156276,67009,37.87,1023.52,2.53,133.22,85.8,-3.88,2371,356,208066,14620.84
(주)서연탑메탈,019770,2020/12,126365,69179,24.89,1087.62,23.67,82.66,143.5,19.5,754,5257,33209,137189,70025,23.12,1079.62,20.26,95.91,133.41,17.07,778,6783,41233,8078.83
(주)서연탑메탈,019770,2021/12,123470,75909,15.8,1203.16,0.52,62.65,165.99,26.09,535,11713,43963,124347,75383,15.91,1172.01,1.27,64.95,160.97,24.75,553,7484,46702,14358.86
(주)서울리거,043710,2011/12,12140,9686,0,30.58,184.7,25.34,405.17,64.21,0,556,13954,12146,9411,0.16,27.31,171.29,29.07,357.77,61.78,0,289,65382,1006.34
(주)서울리거,043710,2012/12,18083,11476,14.33,51.86,49.61,57.57,174.51,57.47,17,1405,19237,18046,11089,14.36,47.26,47.25,62.73,152.72,56.64,19,1142,27902,2837.03
(주)서울리거,043710,2013/12,8643,1487,21.14,-70.04,27.58,481.3,86.44,5.72,396,-6243,48923,8762,990,26.54,-75.38,26.07,785.21,79.57,-1.16,413,-6526,49243,-4274.72
(주)서울리거,043710,2014/12,20739,17549,10.21,114.2,648,18.18,676.5,82.36,342,-6889,24631,20713,16978,12.48,107.23,543.97,21.99,566.98,79.71,361,-7013,50524,-6613.8
(주)서울리거,043710,2015/12,17404,14227,11.09,57.61,226.66,22.33,368.01,47.33,342,-6899,45469,17408,14205,11.09,57.36,224.85,22.55,364.98,47.2,342,-6915,45469,-6663.51
(주)서울리거,043710,2016/12,43405,39667,0,275.73,399.52,9.42,780.28,49.62,47,225,47676,43258,39519,0,274.33,409.45,9.46,790.19,50.49,51,-260,47676,619.17
(주)서울리거,043710,2017/12,38438,37001,0,250.48,541.15,3.88,2665.96,57.97,0,-1218,105338,38213,36769,0,246.99,850.3,3.93,2619.94,57.81,0,-1515,105338,-681.77
(주)서울리거,043710,2018/12,63849,49287,13.59,292.49,39.94,29.55,363.36,60.05,215,1358,102017,62808,47847,13.82,281.03,52.04,31.27,337.09,57.05,215,-218,263306,1942.72
(주)서울리거,043710,2019/12,67528,52562,15.23,256.18,65.23,28.47,191.01,22.75,1312,-3570,471654,119148,65807,29.55,243.39,24.79,81.06,97.62,23.12,1843,-8741,1708546,-2610.37
(주)서울리거,043710,2020/12,46913,29837,27.24,63.68,33.32,57.23,146.9,27.57,2253,-14454,404321,99428,34575,43.76,55.97,19.58,187.57,89.41,27.38,3693,-30107,2880703,-13933.06
(주)서울리거,043710,2021/12,32079,25943,5.22,32.67,104.55,23.65,257.1,36.34,1524,3987,377639,38470,25927,19.34,32.59,93.3,48.38,229.46,32.68,1691,2852,745698,4368.68
(주)서울옥션,063170,2011/12,69348,49922,12.85,520.14,12.75,38.91,170.41,55.07,560,-4074,321722,72426,50118,12.3,522.45,12.43,44.51,158.71,52.73,567,-3447,364399,-3598.93
(주)서울옥션,063170,2012/12,67598,51791,16.57,545.64,7.72,30.52,148.56,53.51,538,2165,357856,68497,52038,16.35,548.55,9.86,31.63,146.71,53.02,538,2080,389746,2652.56
(주)서울옥션,063170,2013/12,69031,52807,12.31,557.65,19.14,30.72,140.1,54.82,500,2738,324848,70198,53358,12.11,564.16,24.71,31.56,141.36,54.6,500,3049,352333,3109.45
(주)서울옥션,063170,2014/12,76774,54866,11.72,581.99,26.47,39.93,162.7,55.74,376,4538,189984,81635,55839,11.02,593.49,42.16,46.2,154.9,53.41,376,5107,213230,4789.5
(주)서울옥션,063170,2015/12,104307,60555,24.14,649.24,0.28,72.25,106.31,42.5,450,9113,209961,125648,67295,20.04,728.93,10.41,86.71,109.47,40.53,450,15087,235558,9414.25
(주)서울옥션,063170,2016/12,104961,61124,28.63,667.75,13.14,71.72,84.83,39.11,882,5213,228779,131561,72604,22.84,790.72,13.03,81.2,96.66,40.16,882,9650,260664,5652.1
(주)서울옥션,063170,2017/12,125136,60385,38.66,680.17,19.43,107.23,64.07,23.15,840,5051,331322,154339,72289,34.12,798.44,27.05,113.5,85.3,29.73,1061,6379,412635,5647.84
(주)서울옥션,063170,2018/12,140430,61953,40.45,698.7,7.77,126.67,69.16,23.27,722,2871,387226,205300,78119,30.88,863.11,20.08,162.8,94.04,27.64,1473,8758,693264,3367.95
(주)서울옥션,063170,2019/12,144624,53689,46.35,601,22.15,169.37,65.83,20.68,1867,-3153,1144311,172775,68553,40.22,776.73,20.61,152.03,78.65,25.17,2538,-4625,2937169,-1891.56
(주)서울옥션,063170,2020/12,133124,52696,51.15,589.27,16.56,152.63,53.52,27.99,2099,1213,1183030,147991,65237,46.01,737.52,17.17,126.85,57.19,33.65,2163,-412,2009158,2536.06
(주)서울옥션,063170,2021/12,164488,73916,34.57,828.91,12.8,122.53,54.7,12.07,1884,19975,1134830,173479,87189,32.77,985.82,13.98,98.97,58.29,19.1,1884,19729,1136382,21277.41
(주)서울제약,018680,2011/12,42687,20383,35.22,552.25,24.8,109.43,133.89,19.56,691,1886,0,,,,,,,,,,,,3281.1
(주)서울제약,018680,2012/12,60677,25384,44.46,705.83,24.25,139.04,103.78,8.82,852,6102,0,,,,,,,,,,,,8067.92
(주)서울제약,018680,2013/12,71423,32252,41.01,840.6,1,121.45,90.87,5.12,386,1335,0,,,,,,,,,,,,3814.53
(주)서울제약,018680,2014/12,78979,31100,45.12,807,17.49,153.95,89.29,3.01,214,677,0,,,,,,,,,,,,3154.32
(주)서울제약,018680,2015/12,82675,33528,45.68,842.08,39.27,146.58,100.62,7.43,1050,675,0,,,,,,,,,,,,4460.54
(주)서울제약,018680,2016/12,87681,36794,45.8,894.37,80.91,138.3,202.19,23.42,2229,-2127,0,,,,,,,,,,,,856.25
(주)서울제약,018680,2017/12,70271,37122,31.3,785.48,24.01,89.3,74.06,7.69,1899,-5965,0,,,,,,,,,,,,-3428.55
(주)서울제약,018680,2018/12,70190,30310,38.07,614.4,29.89,131.57,87.24,13.12,1455,-4909,0,,,,,,,,,,,,-2655.68
(주)서울제약,018680,2019/12,70890,28451,37.43,570.57,28.68,149.17,59.2,-2.13,1420,3663,0,,,,,,,,,,,,6160.66
(주)서울제약,018680,2020/12,65087,28852,41.7,576.93,81.63,125.59,100.17,11.5,1239,6111,0,,,,,,,,,,,,8554.76
(주)서울제약,018680,2021/12,62250,18958,47.2,344.78,47.98,228.36,63.7,-6.41,1132,-5713,0,,,,,,,,,,,,-3185.32
(주)서원인텍,093920,2011/12,102651,82185,0,783.71,36.29,24.9,218.11,37.89,61,7105,238665,120001,88944,7.97,855.75,76.47,34.92,254.25,44.29,240,12464,351452,11760.14
(주)서원인텍,093920,2012/12,123557,94845,0,919.84,55.73,30.27,228.97,40.69,0,7584,197567,134081,95238,6.66,923.41,75.49,40.79,217.71,42.54,269,14612,242982,10870.01
(주)서원인텍,093920,2013/12,169105,118833,6.24,1177.77,21.84,42.3,170,30.28,128,20765,168080,176435,118685,9.34,1175.19,39.72,48.66,142.12,27.91,485,33408,238171,25618.48
(주)서원인텍,093920,2014/12,205205,148959,4.29,1501.7,34.52,37.76,217.64,37.23,184,21493,185229,200923,141820,5.63,1424.68,64.27,41.67,179.6,35.1,359,25736,242629,27464.44
(주)서원인텍,093920,2015/12,195513,156493,4.8,1582.72,56.36,24.93,275.25,37.48,191,9626,301638,222183,157595,11.35,1593.38,80.77,40.98,201.04,33.51,429,20889,376520,14388.29
(주)서원인텍,093920,2016/12,207260,162198,5.91,1644.06,17.52,27.78,293.03,43.67,294,1191,356802,227223,164926,8.05,1672.28,81.11,37.77,199.56,36.44,536,15153,559704,6659.25
(주)서원인텍,093920,2017/12,177751,155698,5.52,1574.17,130.7,14.16,490.46,51.36,296,1068,270431,196943,153695,12.33,1552.03,120.76,28.14,286.88,45.51,465,9033,329055,4718.56
(주)서원인텍,093920,2018/12,170208,145942,5.62,1469.27,42.96,16.63,457.07,53.75,195,-13610,237695,192294,153197,6.72,1545.8,68.26,25.52,320.37,51.7,542,5106,293750,-10710.67
(주)서원인텍,093920,2019/12,167092,147461,2.66,1485.6,107.42,13.31,598.64,59.99,159,866,203035,201387,160839,4.19,1627.34,83.84,25.21,304.88,51.29,325,16904,1204801,2830.91
(주)서원인텍,093920,2020/12,179620,163731,0.01,1660.55,123.91,9.7,867.63,69.48,31,-914,181498,208632,171958,1.19,1747.52,94.21,21.33,400.36,60.63,78,18498,936962,790.21
(주)서원인텍,093920,2021/12,187267,172886,1.07,1758.99,92.15,8.32,1061.4,74.27,33,3635,239302,218400,181001,4.35,1845.05,68.14,20.66,412.31,62.5,81,13455,386338,5127.15
(주)서전기전,189860,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서전기전,189860,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서전기전,189860,2013/12,27116,14794,2.47,721.9,0.25,83.28,79.8,15.71,50,6931,149687,27116,14794,2.47,721.9,0.25,83.28,79.8,15.71,50,6931,149687,7335.68
(주)서전기전,189860,2014/12,39921,32199,0,1227.95,141.28,23.98,306,48.69,35,8146,127815,40338,32418,0,1237,146.5,24.43,311.15,49.68,35,8254,130827,8514.48
(주)서전기전,189860,2015/12,36614,30672,0,1164.99,103.1,19.37,281.96,34.12,0,377,89822,36531,30368,0,1152.45,101.67,20.29,269.9,33.34,0,-367,99337,958
(주)서전기전,189860,2016/12,40969,31795,0,1211.32,59.25,28.85,217.23,30.98,6,2379,65911,40735,31392,0,1194.68,59.92,29.76,209.03,29.91,6,2001,75537,3083.37
(주)서전기전,189860,2017/12,43583,33650,3.87,1287.81,2.88,29.52,190.18,22.89,0,2263,70850,,,,,,,,,,,,2996.29
(주)서전기전,189860,2018/12,52453,36912,3.11,661.18,2.53,42.1,123.97,15.25,39,5128,100403,,,,,,,,,,,,5983.34
(주)서전기전,189860,2019/12,56704,37764,7.43,678.73,13.02,50.16,117.78,13.85,180,1075,415730,,,,,,,,,,,,2395.22
(주)서전기전,189860,2020/12,56110,40011,0.46,725.08,22.43,40.24,141.9,16.38,63,2979,423515,,,,,,,,,,,,4227.13
(주)서전기전,189860,2021/12,50633,37288,3.77,668.92,1.46,35.79,127.78,13.63,46,-2599,402721,,,,,,,,,,,,-1386.49
(주)서진시스템,178320,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2013/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2014/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서진시스템,178320,2015/12,102229,24406,56.81,1527.04,0.65,318.87,80.17,-7.25,2928,7928,99794,146090,33739,52.73,2149.23,4.48,333.01,33.66,-21.42,3411,22449,202712,10783.76
(주)서진시스템,178320,2016/12,117214,49415,34.23,2197.23,3.07,137.2,83.3,-4.37,3643,4707,112807,227323,72504,36.75,3270.58,10.26,213.53,40.78,-14.02,4991,24391,403079,7667.29
(주)서진시스템,178320,2017/12,138415,85670,29.39,2641.99,7.86,61.57,149.55,22.02,1813,1678,132099,259232,121296,35.32,3699.56,15.75,113.72,46.18,-5.69,3787,17847,452721,4554.17
(주)서진시스템,178320,2018/12,256276,161243,12.82,1681.63,14.68,58.94,180.98,31.61,1337,5779,270883,437785,221666,24.16,2296.42,13.16,97.5,43.86,-8.08,3788,36869,912204,7032.01
(주)서진시스템,178320,2019/12,253117,166931,21.01,1744.47,22.09,51.63,211.23,37.41,1394,2444,305716,563041,266893,38.48,2811.58,12.28,110.96,46.72,0.32,8751,54397,1664561,3797.39
(주)서진시스템,178320,2020/12,364596,158168,44.83,1647.64,8.69,130.51,115.67,9.06,7454,320,475019,692052,241904,48.49,2572.87,8.34,186.09,47.35,3.01,12502,4906,2156484,1721.51
(주)서진시스템,178320,2021/12,528824,209588,44.17,2130.81,2.99,152.32,106.26,5.78,16070,-3135,474107,1050009,360183,41.91,3733.71,5.5,191.52,42.72,8.81,21055,58000,2570073,-1684.77
(주)서진오토모티브,122690,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서진오토모티브,122690,2012/12,158278,89503,20.12,921.19,2.16,76.84,86.75,3.87,2658,3379,128754,611944,188986,24.37,1208.27,1.31,223.8,51.83,-16.58,7539,11805,2844498,7432.66
(주)서진오토모티브,122690,2013/12,161367,94723,19.46,908.97,0.55,70.36,86.44,4.75,1403,6056,101250,655520,199021,27.15,1209.87,2,229.37,58.1,-10.33,8445,16214,3303826,11175.11
(주)서진오토모티브,122690,2014/12,189951,95326,26.21,960.92,0.48,99.26,73.28,-2.58,1883,5320,98981,729071,202724,29.43,1228.12,2.02,259.64,49.98,-21.1,8691,20014,3651464,10799.74
(주)서진오토모티브,122690,2015/12,208577,96735,37.05,975.74,1.59,115.62,93.14,3.91,1757,761,118935,813428,207056,34.4,1236.49,2.62,292.85,57.26,-14.42,8619,15789,3939047,6269.24
(주)서진오토모티브,122690,2016/12,202932,97751,32.94,986.4,0.76,107.6,59.59,-5.15,2029,310,96815,820592,212538,36.74,1249.55,1.79,286.09,44.72,-21.46,9612,12364,3432686,6945.03
(주)서진오토모티브,122690,2017/12,214057,88650,38.28,836.23,0.15,141.46,39.37,-19.34,2432,-5131,92640,828628,195443,38.48,1056.55,2.5,323.97,42.14,-26.5,10547,-7735,3510076,2424.43
(주)서진오토모티브,122690,2018/12,233805,83350,43.56,783.6,0.18,180.51,40.37,-16.71,4673,-8895,79335,866726,167870,39.81,936.15,2.03,416.31,37.31,-30.76,15010,-12453,1882686,-42
(주)서진오토모티브,122690,2019/12,220014,66607,47.69,617.34,0.12,230.32,23.48,-33.87,5428,-7452,188757,871205,151308,39.66,791.19,2.15,475.78,35.57,-35.12,16846,5264,2691640,2590.39
(주)서진오토모티브,122690,2020/12,211668,53265,47.42,484.86,0.12,297.39,20.06,-41.82,5756,-549,160577,855318,131907,34.18,642.23,2.34,548.43,32.85,-37.28,15922,3932,2692480,9204.43
(주)서진오토모티브,122690,2021/12,197098,59168,44.83,543.48,0.99,233.12,28.63,-24.91,4162,3808,160155,911509,181981,34.35,680.77,1.9,400.88,45.84,-21.73,13905,21650,2323410,13351.46
(주)서플러스글로벌,140070,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서플러스글로벌,140070,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서플러스글로벌,140070,2013/12,,,,,,,,,,,,,,,,,,,,,,,
(주)서플러스글로벌,140070,2014/12,76677,32036,45.96,15783.14,0.28,139.34,24.9,28.17,1379,7623,400661,76238,31727,46.22,15629.98,1.44,140.29,24.18,28.8,1379,7783,413108,8148.95
(주)서플러스글로벌,140070,2015/12,82981,40944,35.06,20199.26,0.64,102.67,24.25,36.68,1511,13892,456923,83388,41306,34.89,20379.13,3.24,101.88,26.81,38.24,1511,14225,469348,14514.17
(주)서플러스글로벌,140070,2016/12,92810,55010,30.17,3796.14,23.65,68.72,43.63,46.81,1131,19685,411979,93239,55455,30.03,3827.66,26.7,68.14,46.88,47.57,1131,19622,430010,20208.98
(주)서플러스글로벌,140070,2017/12,149175,107809,18.1,5729.43,19.32,38.37,124.82,56.16,531,25822,336343,155283,110055,19.05,5743.12,30.15,41.1,127.7,56.07,552,26728,365400,26450.61
(주)서플러스글로벌,140070,2018/12,175275,122660,19.63,3309.28,22.64,42.89,59.42,49.13,504,25594,387511,182798,125377,20.73,3325.18,28.04,45.8,67.48,50.91,600,27164,557592,26505.26
(주)서플러스글로벌,140070,2019/12,171105,123635,23.78,3335.64,52.26,38.39,77.28,52.27,356,2637,2073155,178823,125023,25.35,3329.32,59.94,43.03,87.04,52.95,496,2719,2778846,5383.34
(주)서플러스글로벌,140070,2020/12,215679,132824,32.04,3634.81,3.61,62.38,91.29,34.66,45,14166,1795051,224013,134891,33.02,3642.16,12.4,66.07,94.29,35.23,202,15418,2435803,16575.3
(주)서플러스글로벌,140070,2021/12,266347,157119,33.72,4291.44,13.54,69.52,57.82,27.59,1318,26060,2496739,276683,162005,34.43,4377.42,20.37,70.79,65.53,29.46,1503,30752,3136632,29159.91
(주)서한,011370,2011/12,140598,74582,11.21,47.84,38.61,88.51,158.13,26.4,1180,-6393,323260,,,,,,,,,,,,-6058.52
(주)서한,011370,2012/12,152291,77846,16.63,54.31,37.33,95.63,120.79,45.25,1078,5598,178832,,,,,,,,,,,,5782.38
(주)서한,011370,2013/12,204913,91742,16.51,81.86,46.02,123.36,135.75,41.86,1833,15704,158978,,,,,,,,,,,,15863.82
(주)서한,011370,2014/12,322288,116226,24.22,130.39,9.71,177.29,86.35,20.93,697,35126,123089,,,,,,,,,,,,35249.69
(주)서한,011370,2015/12,400013,150110,22.91,197.56,32.13,166.48,90.76,36.23,2605,39595,167645,,,,,,,,,,,,39762.27
(주)서한,011370,2016/12,412669,212412,10.74,321.06,63.04,94.28,124.14,40.93,3074,89475,206451,,,,,,,,,,,,89676.34
(주)서한,011370,2017/12,391891,286448,4.17,467.81,48.11,36.81,238.6,48.07,1735,103112,199504,,,,,,,,,,,,103311.44
(주)서한,011370,2018/12,472396,298357,0.49,491.42,32.51,58.33,178,46.09,815,65200,222911,,,,,,,,,,,,65421.59
(주)서한,011370,2019/12,469386,302100,8.52,498.84,25.27,55.37,284.34,57.41,1492,24032,236103,,,,,,,,,,,,25685.57
(주)서한,011370,2020/12,543227,317757,16.32,529.88,66.2,70.96,287.37,57.71,1205,28487,244619,,,,,,,,,,,,31061.81
(주)서한,011370,2021/12,754513,361495,26.79,616.58,18.02,108.72,192.89,46.62,401,55816,221571,,,,,,,,,,,,61432.94
(주)서희건설,035890,2011/12,780593,228325,21.3,328.3,12.19,241.88,116.53,12.03,13989,22149,561990,786126,231751,21.15,322.7,12.3,239.21,116.4,11.9,18730,14216,570316,24974.96
(주)서희건설,035890,2012/12,711232,249370,21.08,215.05,11.23,185.21,116.35,11.75,13469,7069,477875,789890,245321,27.51,205.13,12.35,221.98,115.36,10.37,15108,7170,484049,10015.98
(주)서희건설,035890,2013/12,621925,191419,22.67,142.66,12.86,224.9,106.81,6.37,12641,7785,748558,747879,179947,29.74,123.22,13.7,315.61,102.34,3.03,17662,18852,955101,11111.3
(주)서희건설,035890,2014/12,614903,196584,18.81,149.12,14.42,212.79,110.3,8.19,8421,28958,925174,734426,185750,26.4,131.59,14.11,295.38,106.57,5.11,13873,40601,1122570,31750.54
(주)서희건설,035890,2015/12,584882,201010,11.57,154.65,23.7,190.97,117.63,12.19,5188,31245,582006,721933,201275,21.76,146.41,23.57,258.68,114.58,8.73,11297,34645,768060,33493.85
(주)서희건설,035890,2016/12,623247,212927,13.42,169.56,37.02,192.7,114.14,10.16,4380,59879,438961,766834,229393,21.69,179.47,36.38,234.29,116.61,9.78,9852,82342,609370,61474.06
(주)서희건설,035890,2017/12,665645,255874,11.3,198.76,18.74,160.15,128.21,17.41,6034,91870,307651,807007,269628,21.88,196.67,18.07,199.3,126.16,14.17,11442,88123,424153,92875.09
(주)서희건설,035890,2018/12,726048,293792,11.86,243.55,42.4,147.13,132.29,18.5,7927,77997,425082,852103,297368,21.06,228.14,39.82,186.55,126.99,14.2,12790,83070,425082,79159.8
(주)서희건설,035890,2019/12,862840,401422,7.26,291.9,39.11,114.95,148.85,24.37,6175,115300,1928791,976143,394424,15.6,275.44,36.09,147.49,139.84,19.32,10504,118232,1928791,125659.64
(주)서희건설,035890,2020/12,1046497,544426,3.77,381.94,36.29,92.22,173.9,32.12,3610,179248,2315199,1255419,539862,17.44,365.46,29.3,132.54,139.15,18.26,7071,174432,2479965,195550.76
(주)서희건설,035890,2021/12,1338590,702717,4.59,519.7,31.67,90.49,158.06,24.28,995,210638,2214004,1520662,666969,15.54,481.74,25.26,128,129.58,14.09,5427,206790,2488650,237641.12
(주)석경에이티,357550,2011/12,,,,,,,,,,,,,,,,,,,,,,,
(주)석경에이티,357550,2012/12,,,,,,,,,,,,,,,,,,,,,,,
(주)석경에이티,357550,2013/12,,,,,,,,,,,,,,,,,,,,,,,
(주)석경에이티,357550,2014/12,,,,,,,,,,,,,,,,,,,,,,,
(주)석경에이티,357550,2015/12,,,,,,,,,,,,,,,,,,,,,,,
(주)석경에이티,357550,2016/12,,,,,,,,,,,,,,,,,,,,,,,
(주)석경에이티,357550,2017/12,,,,,,,,,,,,,,,,,,,,,,,
