회사명,거래소코드,회계년도,당기순이익(손실)(요약)(IFRS)(백만원),당기순이익(손실)(요약)(IFRS연결)(백만원),자산(*)(요약)(IFRS)(백만원),자산(*)(요약)(IFRS연결)(백만원),부채(*)(요약)(IFRS)(백만원),부채(*)(요약)(IFRS연결)(백만원)
(주)내츄럴엔도텍,168330,2020/12,-2166,-2997,49412,50799,34318,34977
(주)내츄럴엔도텍,168330,2021/12,-3584,-6989,47465,50745,4397,5376
(주)네오리진,094860,2011/12,667,650,38212,50507,14723,20067
(주)네오리진,094860,2012/12,-2792,,43333,,16670,
(주)네오리진,094860,2013/12,-12397,,41590,,19161,
(주)네오리진,094860,2014/12,-18212,,30255,,18261,
(주)네오리진,094860,2015/12,-3378,,15421,,4451,
(주)네오리진,094860,2016/12,675,,15596,,3786,
(주)네오리진,094860,2017/12,219,166,17731,17684,3130,3138
(주)네오리진,094860,2018/12,-3781,,14692,,2902,
(주)네오리진,094860,2019/12,-2727,,14067,,3249,
(주)네오리진,094860,2020/12,-1801,,11436,,1846,
(주)네오리진,094860,2021/12,-2364,-2035,52888,52474,11072,10295
(주)네오셈,253590,2016/12,,,,,,
(주)네오셈,253590,2017/12,,,,,,
(주)네오셈,253590,2018/12,,,,,,
(주)네오셈,253590,2019/12,-1741,-1570,61105,64170,24086,26676
(주)네오셈,253590,2020/12,5220,8076,59873,64006,19335,20776
(주)네오셈,253590,2021/12,3924,5644,81886,88841,36277,37916
(주)네오오토,212560,2011/12,,,,,,
(주)네오오토,212560,2012/12,,,,,,
(주)네오오토,212560,2013/12,9231,,95448,,61197,
(주)네오오토,212560,2014/12,6831,,90933,,48761,
(주)네오오토,212560,2015/12,7651,,120456,,59107,
(주)네오오토,212560,2016/12,7883,,134857,,65808,
(주)네오오토,212560,2017/12,4136,,137107,,64597,
(주)네오오토,212560,2018/12,5798,,142508,,64968,
(주)네오오토,212560,2019/12,2498,,141061,,61703,
(주)네오오토,212560,2020/12,3545,,144433,,61730,
(주)네오오토,212560,2021/12,6568,,146556,,57484,
(주)네오위즈,095660,2011/12,79218,72509,591341,626225,322829,353292
(주)네오위즈,095660,2012/12,3779,5785,617355,625814,311729,337321
(주)네오위즈,095660,2013/12,52818,46864,551249,506849,191191,211021
(주)네오위즈,095660,2014/12,1273,-8177,461518,423334,99307,138497
(주)네오위즈,095660,2015/12,-3654,-21852,449105,374371,89836,110083
(주)네오위즈,095660,2016/12,3632,9853,384870,317439,29272,46384
(주)네오위즈,095660,2017/12,-25873,-2144,358084,304359,27982,39611
(주)네오위즈,095660,2018/12,-4753,33524,369637,366712,43796,67873
(주)네오위즈,095660,2019/12,6496,27623,364839,398002,40075,69124
(주)네오위즈,095660,2020/12,46436,62168,448800,479352,55610,83736
(주)네오위즈,095660,2021/12,67297,56662,514355,574691,59529,105816
(주)네오위즈홀딩스,042420,2011/12,25371,76477,281364,699857,38659,324866
(주)네오위즈홀딩스,042420,2012/12,23061,13920,293245,689645,27466,304490
(주)네오위즈홀딩스,042420,2013/12,-2833,59898,262710,588519,400,172279
(주)네오위즈홀딩스,042420,2014/12,6542,57501,272392,573965,356,106477
(주)네오위즈홀딩스,042420,2015/12,64723,49970,368262,570888,20581,78034
(주)네오위즈홀딩스,042420,2016/12,-6840,-8386,328583,533358,3399,54350
(주)네오위즈홀딩스,042420,2017/12,-10240,-6799,313768,524778,2248,48396
(주)네오위즈홀딩스,042420,2018/12,-4970,43566,306379,590592,2750,74314
(주)네오위즈홀딩스,042420,2019/12,5768,40858,305734,622124,1313,72873
(주)네오위즈홀딩스,042420,2020/12,-3503,94962,291032,734766,1060,96200
(주)네오위즈홀딩스,042420,2021/12,5060,103676,287823,884107,1740,134281
(주)네오이뮨텍,950220,2019/12,-14000,-14198,121554,121268,5495,5382
(주)네오이뮨텍,950220,2020/12,-30044,-30456,96307,95645,11637,11418
(주)네오이뮨텍,950220,2021/12,-48103,-52482,189266,187027,21871,24985
(주)네오크레마,311390,2016/12,,,,,,
(주)네오크레마,311390,2017/12,,,,,,
(주)네오크레마,311390,2018/12,3562,,32287,,9137,
(주)네오크레마,311390,2019/12,1259,1026,45863,47211,7924,9345
(주)네오크레마,311390,2020/12,2271,1367,48478,49175,7709,9388
(주)네오크레마,311390,2021/12,985,1793,49916,51294,8153,9605
(주)네오티스,085910,2011/12,3976,,68203,,9152,
(주)네오티스,085910,2012/12,4314,,70371,,10222,
(주)네오티스,085910,2013/12,2231,2426,82404,85206,21893,24543
(주)네오티스,085910,2014/12,2581,3063,80613,84630,17290,20652
(주)네오티스,085910,2015/12,-4379,-3593,80839,84947,22205,25043
(주)네오티스,085910,2016/12,-1561,-1601,81259,84887,25115,28540
(주)네오티스,085910,2017/12,-7270,-7249,78550,81029,32448,34949
(주)네오티스,085910,2018/12,3000,3178,84261,86640,38866,42087
(주)네오티스,085910,2019/12,1372,1457,84509,86912,40191,43228
(주)네오티스,085910,2020/12,152,371,99295,102984,56769,60749
(주)네오티스,085910,2021/12,4168,7719,109451,143972,53916,69815
(주)네오팜,092730,2011/12,904,,34001,,4129,
(주)네오팜,092730,2012/12,648,,34142,,4218,
(주)네오팜,092730,2013/12,1895,,34759,,4423,
(주)네오팜,092730,2014/12,2568,,35836,,4691,
(주)네오팜,092730,2015/12,3407,,40409,,7786,
(주)네오팜,092730,2016/12,8191,7742,46991,46509,7926,7938
(주)네오팜,092730,2017/12,12153,11559,57785,56695,9101,9113
(주)네오팜,092730,2018/12,15804,15370,74459,72928,13628,13641
(주)네오팜,092730,2019/12,18154,19245,123246,122742,17109,17049
(주)네오팜,092730,2020/12,17381,18131,132823,132978,15427,15260
(주)네오팜,092730,2021/12,16630,17713,142191,143408,13230,13103
(주)네오퍼플,028090,2011/12,-5193,-5277,43009,43217,26868,26868
(주)네오퍼플,028090,2012/12,-12614,-13254,40867,40392,26934,27124
(주)네오펙트,290660,2017/12,160,-4389,16008,10208,27119,27394
(주)네오펙트,290660,2018/12,-9666,-9634,41288,35920,6976,7669
(주)네오펙트,290660,2019/12,-17139,-15875,43812,47016,26679,34462
(주)네오펙트,290660,2020/12,-9418,-15103,52791,57907,24014,40042
(주)네오펙트,290660,2021/12,-5313,-4863,49116,52540,23717,37194
(주)네온테크,306620,2018/12,,,,,,
(주)네온테크,306620,2019/12,,,,,,
(주)네온테크,306620,2020/12,-5316,-4795,59369,61741,31609,33332
(주)네온테크,306620,2021/12,-4879,-4461,69236,73796,35308,38709
(주)네이블커뮤니케이션즈,153460,2011/12,3690,,18966,,6780,
(주)네이블커뮤니케이션즈,153460,2012/12,5755,,33226,,9699,
(주)네이블커뮤니케이션즈,153460,2013/12,1182,,29331,,4388,
(주)네이블커뮤니케이션즈,153460,2014/12,513,487,30284,30323,5574,5609
(주)네이블커뮤니케이션즈,153460,2015/12,394,,30742,,5294,
(주)네이블커뮤니케이션즈,153460,2016/12,151,,38056,,5014,
(주)네이블커뮤니케이션즈,153460,2017/12,-6336,,30887,,4181,
(주)네이블커뮤니케이션즈,153460,2018/12,-2346,,28037,,3673,
(주)네이블커뮤니케이션즈,153460,2019/12,-373,,25949,,1958,
(주)네이블커뮤니케이션즈,153460,2020/12,577,,27182,,2614,
(주)네이블커뮤니케이션즈,153460,2021/12,2738,,31144,,3838,
(주)네이처셀,007390,2011/12,-1623,,26206,,18205,
(주)네이처셀,007390,2012/12,-1899,,24825,,16200,
(주)네이처셀,007390,2013/12,-3509,,23017,,12245,
(주)네이처셀,007390,2014/12,1895,,24537,,10788,
(주)네이처셀,007390,2015/12,-1335,,45970,,14283,
(주)네이처셀,007390,2016/12,-3223,,52667,,18648,
(주)네이처셀,007390,2017/12,-461,,51441,,11959,
(주)네이처셀,007390,2018/12,2235,,52875,,9747,
(주)네이처셀,007390,2019/12,902,,93110,,11222,
(주)네이처셀,007390,2020/12,-18870,,85750,,23068,
(주)네이처셀,007390,2021/12,-32031,,69650,,8805,
(주)네패스,033640,2011/12,15313,-2296,268637,319659,110877,176252
(주)네패스,033640,2012/12,19309,11959,313471,338761,138348,181927
(주)네패스,033640,2013/12,-18713,-45808,308568,395088,154451,278497
(주)네패스,033640,2014/12,-35343,-11628,308802,385539,190322,236100
(주)네패스,033640,2015/12,8781,-16324,287262,355859,160309,217766
(주)네패스,033640,2016/12,6876,17966,275812,298597,143956,182776
(주)네패스,033640,2017/12,6297,3942,292765,308121,153580,187246
(주)네패스,033640,2018/12,21916,22949,286764,281992,120900,140785
(주)네패스,033640,2019/12,22314,31092,392538,521648,191415,331009
(주)네패스,033640,2020/12,18540,-62661,384809,801694,171782,541089
(주)네패스,033640,2021/12,19208,-29152,461136,1104861,228948,838040
(주)네패스아크,330860,2019/12,4653,,158876,,127236,
(주)네패스아크,330860,2020/12,-35149,,301931,,153879,
(주)네패스아크,330860,2021/12,24596,,417541,,216542,
(주)넥스지,081970,2011/12,3088,,33536,,3997,
(주)넥스지,081970,2012/12,2658,,35435,,3245,
(주)넥스지,081970,2013/12,1453,1450,35650,35614,2227,2227
(주)넥스지,081970,2014/12,1039,,38953,,4592,
(주)넥스지,081970,2015/12,443,,38259,,3278,
(주)넥스지,081970,2016/12,458,,38759,,3138,
(주)넥스지,081970,2017/12,940,2117,39019,40380,3490,3738
(주)넥스턴바이오사이언스,089140,2011/12,3079,,30761,,6997,
(주)넥스턴바이오사이언스,089140,2012/12,2433,,28408,,4231,
(주)넥스턴바이오사이언스,089140,2013/12,2844,,30594,,4143,
(주)넥스턴바이오사이언스,089140,2014/12,3200,,33483,,4407,
(주)넥스턴바이오사이언스,089140,2015/12,1360,,33210,,3169,
(주)넥스턴바이오사이언스,089140,2016/12,17173,,98534,,8642,
(주)넥스턴바이오사이언스,089140,2017/12,6779,,94753,,2988,
(주)넥스턴바이오사이언스,089140,2018/12,5549,,113520,,18007,
(주)넥스턴바이오사이언스,089140,2019/12,5758,,105170,,5011,
(주)넥스턴바이오사이언스,089140,2020/12,-2436,,99351,,2583,
(주)넥스턴바이오사이언스,089140,2021/12,-863,-4433,141056,138949,45409,46214
(주)넥스트아이,137940,2011/12,4437,,26467,,2398,
(주)넥스트아이,137940,2012/12,4974,4846,32953,34122,4112,4713
(주)넥스트아이,137940,2013/12,4207,4257,39742,40616,6678,6935
(주)넥스트아이,137940,2014/12,3692,3489,43789,44377,7526,7700
(주)넥스트아이,137940,2015/12,2270,3027,44417,46269,6887,7567
(주)넥스트아이,137940,2016/12,1070,3543,84181,98888,25597,33456
(주)넥스트아이,137940,2017/12,-2569,-2701,112901,138956,47705,63671
(주)넥스트아이,137940,2018/12,-14184,-6984,96931,177572,36091,58799
(주)넥스트아이,137940,2019/12,-8985,-3035,99321,174553,47997,62699
(주)넥스트아이,137940,2020/12,53694,41888,147869,166095,40132,45469
(주)넥스트아이,137940,2021/12,-12299,-21170,131986,146950,35679,41297
(주)넥스트엔터테인먼트월드,160550,2013/12,12028,18869,105766,117498,79942,86112
(주)넥스트엔터테인먼트월드,160550,2014/12,4240,3053,173643,179334,48825,50141
(주)넥스트엔터테인먼트월드,160550,2015/12,4592,917,192489,200430,62755,67476
(주)넥스트엔터테인먼트월드,160550,2016/12,2516,3566,218017,230524,85778,93867
(주)넥스트엔터테인먼트월드,160550,2017/12,-4091,-7461,223093,256463,94924,125720
(주)넥스트엔터테인먼트월드,160550,2018/12,-10409,-14764,210371,256523,91619,127430
(주)넥스트엔터테인먼트월드,160550,2019/12,-5268,-11086,212129,313341,98649,191470
(주)넥스트엔터테인먼트월드,160550,2020/12,2250,-9781,190660,275768,74929,162408
(주)넥스트엔터테인먼트월드,160550,2021/12,-7744,-38178,221997,347540,114011,172721
(주)넥스트칩,396270,2020/12,-13496,,30891,,25165,
(주)넥스트칩,396270,2021/12,-21608,,38524,,5837,
(주)넥스틴,348210,2014/12,,,,,,
(주)넥스틴,348210,2015/12,,,,,,
(주)넥스틴,348210,2016/12,,,,,,
(주)넥스틴,348210,2017/12,,,,,,
(주)넥스틴,348210,2018/12,-249,-229,18944,19034,15464,15696
(주)넥스틴,348210,2019/12,-2625,-2598,18346,18466,16793,17028
(주)넥스틴,348210,2020/12,14390,14712,53854,54259,8154,8372
(주)넥스틴,348210,2021/12,18251,18075,75854,75980,10218,10352
(주)넥슨게임즈,225570,2015/12,,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,,
(주)넥슨게임즈,225570,2017/12,-3074,,42989,,13481,
(주)넥슨게임즈,225570,2018/12,-12575,,29416,,10747,
(주)넥슨게임즈,225570,2019/12,-17073,,72946,,34795,
(주)넥슨게임즈,225570,2020/12,26097,,94418,,28030,
(주)넥슨게임즈,225570,2021/12,-7962,,126770,,65156,
(주)넵튠,217270,2015/12,,,,,,
(주)넵튠,217270,2016/12,-2146,-3994,43887,47885,1825,8944
(주)넵튠,217270,2017/12,38707,32091,105561,110288,13395,27834
(주)넵튠,217270,2018/12,-31935,-36925,123729,129608,41608,60801
(주)넵튠,217270,2019/12,-22287,-20789,113006,115667,38441,53664
(주)넵튠,217270,2020/12,57379,43839,172715,161254,38102,52651
(주)넵튠,217270,2021/12,85299,69768,472761,466074,53891,78777
(주)넷웨이브,047730,2011/12,-5381,-6439,18816,17803,6453,6498
(주)노랑풍선,104620,2011/12,,,,,,
(주)노랑풍선,104620,2012/12,,,,,,
(주)노랑풍선,104620,2013/12,,,,,,
(주)노랑풍선,104620,2014/12,219,,44030,,28296,
(주)노랑풍선,104620,2015/12,4226,,76498,,56532,
(주)노랑풍선,104620,2016/12,3968,,85364,,61641,
(주)노랑풍선,104620,2017/12,10436,,100337,,64657,
(주)노랑풍선,104620,2018/12,4657,4486,97891,98461,57554,58295
(주)노랑풍선,104620,2019/12,-1661,-1656,114665,114982,58289,58771
(주)노랑풍선,104620,2020/12,-6421,-5901,78773,79595,29770,30238
(주)노랑풍선,104620,2021/12,-10105,-10285,87141,87954,43925,44449
(주)노바렉스,194700,2011/12,,,,,,
(주)노바렉스,194700,2012/12,3272,,32332,,16789,
(주)노바렉스,194700,2013/12,3162,,32479,,12471,
(주)노바렉스,194700,2014/12,5067,,39846,,15182,
(주)노바렉스,194700,2015/12,9670,,56237,,19929,
(주)노바렉스,194700,2016/12,9207,9196,59934,60207,15309,15449
(주)노바렉스,194700,2017/12,8567,7953,71572,71798,19197,19460
(주)노바렉스,194700,2018/12,10480,9152,107314,106321,26862,27233
(주)노바렉스,194700,2019/12,14934,14506,155770,154372,62264,62497
(주)노바렉스,194700,2020/12,25515,25000,215141,215501,99403,99512
(주)노바렉스,194700,2021/12,26411,26313,253795,254633,113989,114674
(주)노바텍,285490,2017/12,3992,3975,18409,18441,2517,2566
(주)노바텍,285490,2018/12,6735,6867,32624,33248,1594,2110
(주)노바텍,285490,2019/12,5446,5493,44429,39961,2392,6595
(주)노바텍,285490,2020/12,5015,27121,65507,103271,7518,18918
(주)노바텍,285490,2021/12,7705,34694,67208,139483,11377,14986
(주)노블엠앤비,106520,2011/12,5987,5547,52563,52638,32052,32725
(주)노블엠앤비,106520,2012/12,9130,7906,92004,91659,47311,48903
(주)노블엠앤비,106520,2013/12,15474,17180,128994,129473,67463,68524
(주)노블엠앤비,106520,2014/12,-6356,-4694,103247,104172,49124,49147
(주)노블엠앤비,106520,2015/12,-11029,-12191,128982,161827,50527,75109
(주)노블엠앤비,106520,2016/12,-53658,-48676,93648,124086,39886,56104
(주)노블엠앤비,106520,2017/12,-28549,-26087,97889,118175,44829,57628
(주)노블엠앤비,106520,2018/12,-42255,-41280,89146,110217,59984,73123
(주)노블엠앤비,106520,2019/12,-11980,-13980,93644,106374,50476,57088
(주)노블엠앤비,106520,2020/12,-51563,-51534,47201,57186,39421,45576
(주)노블엠앤비,106520,2021/12,-21870,-20797,97712,109571,60011,65124
(주)노터스,278650,2016/12,2347,2347,16852,19612,9052,11173
(주)노터스,278650,2017/12,4043,3916,30443,32721,14596,16159
(주)노터스,278650,2018/12,3135,3856,41414,43741,21380,22239
(주)노터스,278650,2019/12,3745,4554,57879,61531,17057,18508
(주)노터스,278650,2020/12,7860,8589,69885,74215,17726,19191
(주)노터스,278650,2021/12,10301,11532,88596,94626,26211,28265
(주)녹십자셀,031390,2011/12,-6453,-9338,45101,58251,3128,19961
(주)녹십자셀,031390,2012/12,-13595,-11156,48836,72490,1076,25752
(주)녹십자셀,031390,2013/12,-5646,-7675,43265,54300,970,15294
(주)녹십자셀,031390,2014/12,-4842,-2251,39660,55964,1338,19217
(주)녹십자셀,031390,2015/12,2884,2994,42275,51668,1884,12283
(주)녹십자셀,031390,2016/12,1333,-93,44095,51749,2515,12559
(주)녹십자셀,031390,2017/12,718,,120409,,72250,
(주)녹십자셀,031390,2018/12,13667,13906,124076,125379,57275,57854
(주)녹십자셀,031390,2019/12,10728,11058,151787,153722,67876,68626
(주)녹십자셀,031390,2020/12,3405,2015,172735,173695,70835,72389
(주)녹십자엠에스,142280,2011/12,4410,,26681,,15199,
(주)녹십자엠에스,142280,2012/12,2701,,33619,,19845,
(주)녹십자엠에스,142280,2013/12,2178,,42956,,26703,
(주)녹십자엠에스,142280,2014/12,3717,,52099,,20595,
(주)녹십자엠에스,142280,2015/12,695,603,67895,72607,36240,39648
(주)녹십자엠에스,142280,2016/12,-2047,-2560,60321,63605,30856,33298
(주)녹십자엠에스,142280,2017/12,-2851,-2344,57624,61564,31530,34147
(주)녹십자엠에스,142280,2018/12,-10571,-11229,60982,63973,44996,47209
(주)녹십자엠에스,142280,2019/12,-16675,-16350,85901,88866,36013,38096
(주)녹십자엠에스,142280,2020/12,5964,7190,99877,105603,43903,47438
(주)녹십자엠에스,142280,2021/12,-21304,-21138,91504,95629,56077,57693
(주)녹십자웰빙,234690,2016/12,3597,,28430,,7245,
(주)녹십자웰빙,234690,2017/12,4329,,33276,,7973,
(주)녹십자웰빙,234690,2018/12,5678,,38973,,10129,
(주)녹십자웰빙,234690,2019/12,5699,,106716,,23547,
(주)녹십자웰빙,234690,2020/12,1529,,114571,,31494,
(주)녹십자웰빙,234690,2021/12,6703,,139007,,50710,
(주)녹원씨엔아이,065560,2011/12,558,866,19340,20811,10351,11317
(주)녹원씨엔아이,065560,2012/12,-6867,-4717,14680,19330,8791,10855
(주)녹원씨엔아이,065560,2013/12,-4121,-5650,11576,12655,6764,6786
(주)녹원씨엔아이,065560,2014/12,-3580,-5026,15797,21914,3620,9258
(주)녹원씨엔아이,065560,2015/12,-13402,-13827,18469,24797,5828,6542
(주)녹원씨엔아이,065560,2016/12,-11377,-11030,11148,11149,1352,1401
(주)녹원씨엔아이,065560,2017/12,-7299,427,74656,114012,33355,65351
(주)녹원씨엔아이,065560,2018/12,3376,6204,107122,125079,35014,48354
(주)녹원씨엔아이,065560,2019/12,-8667,-9154,88798,103931,25469,35324
(주)녹원씨엔아이,065560,2020/12,-14983,-8895,100306,136346,39496,60113
(주)녹원씨엔아이,065560,2021/12,-33998,-38584,60210,84468,34372,44538
(주)누리플랜,069140,2011/12,3910,3282,56159,55711,27432,27524
(주)누리플랜,069140,2012/12,-1324,-1160,55755,55407,27821,27849
(주)누리플랜,069140,2013/12,-3220,-3220,52322,52322,26028,26028
(주)누리플랜,069140,2014/12,-9825,,33576,,16904,
(주)누리플랜,069140,2015/12,484,,32560,,15296,
(주)누리플랜,069140,2016/12,2371,,35390,,15997,
(주)누리플랜,069140,2017/12,28,-14,38785,39138,17930,18212
(주)누리플랜,069140,2018/12,373,370,41436,47523,19354,25243
(주)누리플랜,069140,2019/12,-3518,-3244,53280,117532,29677,90172
(주)누리플랜,069140,2020/12,2909,3536,60917,126611,26640,88160
