회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
(주)나노,187790,2020/12,14760,28548,36340,47375,43237,51621,69834,109624,361,-1733
(주)나노,187790,2021/12,14254,30042,35901,51270,29154,34833,58231,71064,2520,877
(주)나노브릭,286750,2015/12,,,,,,,,,,
(주)나노브릭,286750,2016/12,,,,,,,,,,
(주)나노브릭,286750,2017/12,11378,11378,5980,5983,411,734,17993,18335,-1961,-2002
(주)나노브릭,286750,2018/12,12873,12873,7186,7186,1524,1524,18090,18088,-1291,-1292
(주)나노브릭,286750,2019/12,12078,12078,7775,7775,14150,14150,24552,24552,-1513,-1513
(주)나노브릭,286750,2020/12,9634,,8652,,14131,,22122,,67,
(주)나노브릭,286750,2021/12,9389,,7004,,12410,,32995,,-1635,
(주)나노신소재,121600,2011/12,22301,22356,33481,33481,58179,58194,73039,73056,4511,4490
(주)나노신소재,121600,2012/12,21490,21531,23644,23644,56697,56593,68451,68352,-599,-700
(주)나노신소재,121600,2013/12,19569,19604,26827,27009,57933,57861,67591,67524,1360,1397
(주)나노신소재,121600,2014/12,18519,18545,27927,27927,61577,61578,71673,71679,3639,3699
(주)나노신소재,121600,2015/12,19395,19412,43140,43140,73932,73885,82686,83449,9164,9097
(주)나노신소재,121600,2016/12,18608,18619,41112,41112,77643,77589,84289,84239,6310,6295
(주)나노신소재,121600,2017/12,19910,19969,45569,45569,82968,82913,89014,88964,8507,8531
(주)나노신소재,121600,2018/12,20911,20958,52250,52250,88803,88855,98057,98480,8660,8750
(주)나노신소재,121600,2019/12,20294,20330,48893,48893,93775,93788,101777,101894,5191,5144
(주)나노신소재,121600,2020/12,28821,29812,48524,48524,92287,92145,106596,106629,1567,1464
(주)나노신소재,121600,2021/12,28389,30498,61206,61069,100406,99820,121663,121249,6414,5722
(주)나노엔텍,039860,2011/12,9850,9850,13088,13154,29212,28748,50081,49649,-7866,-11117
(주)나노엔텍,039860,2012/12,13068,13068,13561,13435,22983,22977,44444,44437,-4561,-5329
(주)나노엔텍,039860,2013/12,12621,12621,19072,19084,25096,23578,46319,44804,1088,-473
(주)나노엔텍,039860,2014/12,11932,11932,20256,19499,38431,35502,46186,43261,260,-2592
(주)나노엔텍,039860,2015/12,12825,14782,18652,24839,49032,38408,58551,52687,-3337,-7211
(주)나노엔텍,039860,2016/12,15446,15446,19929,22206,27670,25577,47793,45708,-8642,-9685
(주)나노엔텍,039860,2017/12,14108,14108,22133,23810,26788,23731,45401,42370,2945,1672
(주)나노엔텍,039860,2018/12,13403,13405,24871,25797,38716,35150,45657,42162,3236,2826
(주)나노엔텍,039860,2019/12,12777,12778,25099,26256,45112,41026,50555,46639,3584,3051
(주)나노엔텍,039860,2020/12,12516,12558,27440,29443,49154,45487,55778,52815,3451,3403
(주)나노엔텍,039860,2021/12,16672,16706,34234,35784,56601,52341,65956,62455,5596,5236
(주)나노트로닉스,010670,2011/12,140,779,16969,17114,24479,20265,49592,48556,825,433
(주)나노트로닉스,010670,2012/12,77,428,19147,19430,25778,23058,52490,51585,4217,3338
(주)나래나노텍,137080,2011/12,,,,,,,,,,
(주)나래나노텍,137080,2012/12,,,,,,,,,,
(주)나래나노텍,137080,2013/12,,,,,,,,,,
(주)나래나노텍,137080,2014/12,,,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,,,
(주)나래나노텍,137080,2017/12,67269,,95816,,51612,,133667,,4133,
(주)나래나노텍,137080,2018/12,65583,,95187,,55300,,119651,,7406,
(주)나래나노텍,137080,2019/12,63755,,43008,,44380,,122982,,-10292,
(주)나래나노텍,137080,2020/12,67910,67914,82805,82805,45964,45921,126972,126947,5660,5650
(주)나래나노텍,137080,2021/12,75022,75043,135113,135153,62536,62574,149499,149522,23001,23123
(주)나무가,190510,2011/12,,,,,,,,,,
(주)나무가,190510,2012/12,1379,11029,54272,85498,1085,1803,42172,64134,498,3646
(주)나무가,190510,2013/12,2441,17746,181936,219316,14066,16750,66886,91254,2625,5351
(주)나무가,190510,2014/12,2523,37380,193918,218331,19842,19369,99494,135552,4971,1779
(주)나무가,190510,2015/12,2546,47788,330072,403847,59686,60274,147631,203858,22633,25666
(주)나무가,190510,2016/12,4978,58925,189576,292613,71264,71711,114797,195912,-1785,-670
(주)나무가,190510,2017/12,3974,55256,169354,257565,28107,30590,73845,142414,-22689,-31480
(주)나무가,190510,2018/12,4627,49416,199657,312825,38512,35422,78001,118768,8216,1857
(주)나무가,190510,2019/12,3490,76695,275380,362064,49647,44269,157114,194519,2906,2666
(주)나무가,190510,2020/12,4777,87449,388515,511756,51091,38372,161568,183374,2016,-2262
(주)나무가,190510,2021/12,6824,82013,349340,502903,60008,57127,152467,173606,3621,22967
(주)나스미디어,089600,2011/12,611,,21718,,38640,,92384,,7809,
(주)나스미디어,089600,2012/12,423,,23463,,43622,,90675,,7613,
(주)나스미디어,089600,2013/12,409,,24754,,56196,,97140,,6058,
(주)나스미디어,089600,2014/12,334,,29855,,62569,,97502,,8602,
(주)나스미디어,089600,2015/12,11720,,45490,,69531,,141733,,11693,
(주)나스미디어,089600,2016/12,11174,12069,61750,69943,98228,104423,192275,263925,14615,15433
(주)나스미디어,089600,2017/12,10688,11735,84283,120275,115840,127770,239540,315967,25654,34298
(주)나스미디어,089600,2018/12,10653,11954,71878,106607,124908,141949,229197,303112,19351,24946
(주)나스미디어,089600,2019/12,10105,11165,78373,117007,132551,153131,279587,356236,23389,30559
(주)나스미디어,089600,2020/12,9681,11653,82058,111641,149548,200668,322623,422039,27301,26968
(주)나스미디어,089600,2021/12,11457,12909,88726,124161,167276,221776,369204,490394,30606,32875
(주)나이벡,138610,2011/12,7863,,2702,,10302,,17401,,-1956,
(주)나이벡,138610,2012/12,8201,,3876,,8857,,16460,,-805,
(주)나이벡,138610,2013/12,7734,,2272,,5823,,17055,,-2637,
(주)나이벡,138610,2014/12,7151,,4786,,5079,,14148,,-3025,
(주)나이벡,138610,2015/12,7729,,4174,,10818,,19429,,-1584,
(주)나이벡,138610,2016/12,9174,,4804,,9841,,22970,,-2500,
(주)나이벡,138610,2017/12,9870,,6303,,12362,,25750,,-1129,
(주)나이벡,138610,2018/12,9869,,5208,,10576,,22318,,-3402,
(주)나이벡,138610,2019/12,11175,,9287,,27404,,35735,,-960,
(주)나이벡,138610,2020/12,11874,,6357,,31839,,53080,,-3012,
(주)나이벡,138610,2021/12,12679,,13625,,27344,,53277,,-2108,
(주)나이스디앤비,130580,2011/12,278,,17447,,18442,,22642,,2855,
(주)나이스디앤비,130580,2012/12,279,,19285,,20521,,24791,,3200,
(주)나이스디앤비,130580,2013/12,283,,19592,,22821,,27132,,3313,
(주)나이스디앤비,130580,2014/12,232,,21139,,25404,,31070,,4103,
(주)나이스디앤비,130580,2015/12,325,697,23686,25675,28573,29892,34807,37169,4929,4943
(주)나이스디앤비,130580,2016/12,577,966,24018,33965,32232,33731,37344,40466,4752,6465
(주)나이스디앤비,130580,2017/12,777,1106,32327,42283,35612,38536,43008,46928,6644,8454
(주)나이스디앤비,130580,2018/12,837,1109,42167,52041,40955,45200,51102,56660,8817,10423
(주)나이스디앤비,130580,2019/12,3272,5061,50281,77330,46837,60090,60523,78676,10084,12798
(주)나이스디앤비,130580,2020/12,2256,3372,60301,82196,54441,68503,68803,87281,11862,14088
(주)나이스디앤비,130580,2021/12,2081,5037,64717,88684,62998,79353,79872,103462,13895,16937
(주)나이코,192240,2012/12,,,,,,,,,,
(주)나이코,192240,2013/12,,,,,,,,,,
(주)나이코,192240,2014/12,,,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,,,
(주)나인테크,267320,2020/12,24515,,65866,,28419,,73527,,3293,
(주)나인테크,267320,2021/12,27984,,63080,,25664,,81906,,-7634,
(주)내츄럴엔도텍,168330,2012/12,1548,,21633,,8951,,15856,,5119,
(주)내츄럴엔도텍,168330,2013/12,10775,,84281,,50780,,68290,,24104,
(주)내츄럴엔도텍,168330,2014/12,45277,,124067,,71648,,88718,,25887,
(주)내츄럴엔도텍,168330,2015/12,32000,32000,44506,44506,49082,50463,68049,69433,-10595,-10891
(주)내츄럴엔도텍,168330,2016/12,31247,31247,6556,6556,46209,47297,84785,85875,-9347,-9391
(주)내츄럴엔도텍,168330,2017/12,30427,36115,9239,9239,45761,54719,76004,85683,-5338,-5391
(주)내츄럴엔도텍,168330,2018/12,29371,33165,8893,8928,34261,36487,58377,61166,-9689,-13587
(주)내츄럴엔도텍,168330,2019/12,28751,30323,6615,6580,18939,20483,46385,48784,-8440,-11130
(주)내츄럴엔도텍,168330,2020/12,27886,28781,13273,13247,15094,15822,49412,50799,1245,-316
(주)내츄럴엔도텍,168330,2021/12,26918,27789,13817,14696,43067,45368,47465,50745,-3434,-5912
(주)네오리진,094860,2011/12,2028,12808,23312,42948,23489,30439,38212,50507,1287,1434
(주)네오리진,094860,2012/12,2153,,24668,,26663,,43333,,1514,
(주)네오리진,094860,2013/12,1740,,41570,,22429,,41590,,-1799,
(주)네오리진,094860,2014/12,1129,,34583,,11993,,30255,,-5817,
(주)네오리진,094860,2015/12,478,,12413,,10970,,15421,,-2808,
(주)네오리진,094860,2016/12,469,,10655,,11810,,15596,,811,
(주)네오리진,094860,2017/12,565,664,9032,9263,14602,14546,17731,17684,222,169
(주)네오리진,094860,2018/12,549,,9064,,11790,,14692,,-772,
(주)네오리진,094860,2019/12,762,,11270,,10818,,14067,,258,
(주)네오리진,094860,2020/12,674,,9473,,9590,,11436,,-1701,
(주)네오리진,094860,2021/12,514,526,20645,20645,41815,42179,52888,52474,-2605,-2455
(주)네오셈,253590,2016/12,,,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,,,
(주)네오셈,253590,2019/12,12039,12348,25335,27226,37019,37494,61105,64170,-3351,-3334
(주)네오셈,253590,2020/12,11016,11330,47307,48638,40538,43230,59873,64006,8100,12009
(주)네오셈,253590,2021/12,12983,13347,34586,37176,45608,50924,81886,88841,2754,4849
(주)네오오토,212560,2011/12,,,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,,,
(주)네오오토,212560,2013/12,60247,,117301,,34251,,95448,,9989,
(주)네오오토,212560,2014/12,50989,,108776,,42172,,90933,,8264,
(주)네오오토,212560,2015/12,80078,,115394,,61349,,120456,,9233,
(주)네오오토,212560,2016/12,94758,,140544,,69048,,134857,,10052,
(주)네오오토,212560,2017/12,95641,,128249,,72510,,137107,,1606,
(주)네오오토,212560,2018/12,101366,,115244,,77540,,142508,,2422,
(주)네오오토,212560,2019/12,96759,,118442,,79358,,141061,,795,
(주)네오오토,212560,2020/12,90923,,117499,,82703,,144433,,2957,
(주)네오오토,212560,2021/12,90314,,142360,,89072,,146556,,5923,
(주)네오위즈,095660,2011/12,108673,117126,592103,667748,268512,272933,591341,626225,110682,106795
(주)네오위즈,095660,2012/12,104416,110342,588447,674590,305625,288492,617355,625814,128102,110534
(주)네오위즈,095660,2013/12,99606,105832,371656,442898,360058,295827,551249,506849,99213,95811
(주)네오위즈,095660,2014/12,2161,5375,139550,201030,362211,284837,461518,423334,39156,29526
(주)네오위즈,095660,2015/12,877,3514,125991,190071,359269,264288,449105,374371,27180,15802
(주)네오위즈,095660,2016/12,627,4894,117654,191038,355597,271055,384870,317439,21204,23471
(주)네오위즈,095660,2017/12,905,6152,106850,174045,330102,264748,358084,304359,10187,10873
(주)네오위즈,095660,2018/12,27994,51207,155574,215490,325841,298840,369637,366712,11081,22556
(주)네오위즈,095660,2019/12,53883,76647,202617,254498,324764,328878,364839,398002,16644,32567
(주)네오위즈,095660,2020/12,75586,83383,224298,289606,393190,395616,448800,479352,41115,60336
(주)네오위즈,095660,2021/12,71256,80368,216097,261200,454826,468875,514355,574691,23335,21250
(주)네오위즈홀딩스,042420,2011/12,82,95923,13098,727227,242704,374991,281364,699857,30166,116011
(주)네오위즈홀딩스,042420,2012/12,58,88994,19093,742971,265779,385155,293245,689645,9343,108651
(주)네오위즈홀딩스,042420,2013/12,32,85941,3583,512085,262311,416240,262710,588519,144,101248
(주)네오위즈홀딩스,042420,2014/12,5,9299,1582,262206,272036,467488,272392,573965,575,39319
(주)네오위즈홀딩스,042420,2015/12,36,3970,635,199472,347681,492854,368262,570888,-385,14453
(주)네오위즈홀딩스,042420,2016/12,20,5363,543,201698,325184,479007,328583,533358,-304,22360
(주)네오위즈홀딩스,042420,2017/12,5,6379,552,184864,311520,476382,313768,524778,-260,10628
(주)네오위즈홀딩스,042420,2018/12,0,54445,694,228327,303629,516278,306379,590592,-485,21139
(주)네오위즈홀딩스,042420,2019/12,2,79308,1861,253948,304421,549251,305734,622124,180,29418
(주)네오위즈홀딩스,042420,2020/12,74,84857,990,289246,289972,638566,291032,734766,-738,57750
(주)네오위즈홀딩스,042420,2021/12,199,81902,836,269322,286083,749826,287823,884107,-1165,19381
(주)네오이뮨텍,950220,2019/12,220,393,0,0,116059,115886,121554,121268,-16037,-16224
(주)네오이뮨텍,950220,2020/12,159,1368,0,0,84670,84227,96307,95645,-30901,-31270
(주)네오이뮨텍,950220,2021/12,2351,3379,0,0,167395,162042,189266,187027,-47709,-51906
(주)네오크레마,311390,2016/12,,,,,,,,,,
(주)네오크레마,311390,2017/12,,,,,,,,,,
(주)네오크레마,311390,2018/12,16788,,21745,,23150,,32287,,3266,
(주)네오크레마,311390,2019/12,21509,21695,18448,19777,37940,37867,45863,47211,777,665
(주)네오크레마,311390,2020/12,21632,21734,22125,29821,40768,39787,48478,49175,3104,1259
(주)네오크레마,311390,2021/12,21093,21131,22908,29887,41762,41689,49916,51294,1969,1369
(주)네오티스,085910,2011/12,22228,,29184,,59051,,68203,,5733,
(주)네오티스,085910,2012/12,35848,,34981,,60149,,70371,,3904,
(주)네오티스,085910,2013/12,33688,37139,36284,36117,60511,60663,82404,85206,2989,3432
(주)네오티스,085910,2014/12,30513,34153,37659,37659,63324,63978,80613,84630,3130,3996
(주)네오티스,085910,2015/12,29245,32427,35731,35731,58634,59903,80839,84947,1584,2008
(주)네오티스,085910,2016/12,27396,29970,40162,40162,56144,56347,81259,84887,2036,2531
(주)네오티스,085910,2017/12,27442,29589,43473,43473,46102,46080,78550,81029,2393,3266
(주)네오티스,085910,2018/12,26252,28022,45195,45195,45395,44553,84261,86640,3513,4693
(주)네오티스,085910,2019/12,27840,32544,42567,42409,44319,43684,84509,86912,2646,3357
(주)네오티스,085910,2020/12,32542,37273,38130,37969,42526,42235,99295,102984,2827,3743
(주)네오티스,085910,2021/12,32496,53649,45588,65983,55535,74157,109451,143972,4616,9652
(주)네오팜,092730,2011/12,10145,,16944,,29872,,34001,,1199,
(주)네오팜,092730,2012/12,9530,,18774,,29924,,34142,,209,
(주)네오팜,092730,2013/12,8957,,20138,,30336,,34759,,2148,
(주)네오팜,092730,2014/12,8416,,25603,,31146,,35836,,5003,
(주)네오팜,092730,2015/12,8259,,35965,,32624,,40409,,6258,
(주)네오팜,092730,2016/12,8632,8635,42257,42369,39065,38571,46991,46509,10035,9553
(주)네오팜,092730,2017/12,8915,8918,53553,53634,48684,47582,57785,56695,14632,14038
(주)네오팜,092730,2018/12,10439,10441,66336,66275,60831,59287,74459,72928,19588,19162
(주)네오팜,092730,2019/12,10240,10240,83586,83240,106137,105693,123246,122742,23348,22961
(주)네오팜,092730,2020/12,9832,9832,81466,81625,117396,117718,132823,132978,21391,21902
(주)네오팜,092730,2021/12,9207,9207,87475,87931,128962,130305,142191,143408,21462,22431
(주)네오퍼플,028090,2011/12,12502,12502,32535,32535,16141,16349,43009,43217,-3583,-3667
(주)네오퍼플,028090,2012/12,4294,4574,24959,24971,13933,13268,40867,40392,-4157,-4589
(주)네오펙트,290660,2017/12,383,615,7288,4454,-11110,-17187,16008,10208,387,-4222
(주)네오펙트,290660,2018/12,4432,4992,4557,5653,34312,28251,41288,35920,-2053,-5239
(주)네오펙트,290660,2019/12,11534,12931,5240,12311,17133,12555,43812,47016,-5149,-13649
(주)네오펙트,290660,2020/12,11069,16097,2701,18625,28777,17865,52791,57907,-7488,-14204
(주)네오펙트,290660,2021/12,13067,18761,4094,23158,25399,15346,49116,52540,-4246,-7666
(주)네온테크,306620,2018/12,,,,,,,,,,
(주)네온테크,306620,2019/12,,,,,,,,,,
(주)네온테크,306620,2020/12,22365,22967,33816,39124,27760,28409,59369,61741,871,1426
(주)네온테크,306620,2021/12,25045,25675,37894,49880,33928,35087,69236,73796,-3432,-2899
(주)네이블커뮤니케이션즈,153460,2011/12,762,,20771,,12186,,18966,,4082,
(주)네이블커뮤니케이션즈,153460,2012/12,8165,,28494,,23527,,33226,,5102,
(주)네이블커뮤니케이션즈,153460,2013/12,8017,,21934,,24943,,29331,,39,
(주)네이블커뮤니케이션즈,153460,2014/12,7866,7871,23815,23697,24710,24714,30284,30323,554,132
(주)네이블커뮤니케이션즈,153460,2015/12,7727,,22858,,25447,,30742,,254,
(주)네이블커뮤니케이션즈,153460,2016/12,7499,,21590,,33041,,38056,,195,
(주)네이블커뮤니케이션즈,153460,2017/12,6996,,13473,,26706,,30887,,-6481,
(주)네이블커뮤니케이션즈,153460,2018/12,6545,,15833,,24364,,28037,,-2389,
(주)네이블커뮤니케이션즈,153460,2019/12,6241,,12361,,23991,,25949,,-485,
(주)네이블커뮤니케이션즈,153460,2020/12,5384,,11837,,24568,,27182,,400,
(주)네이블커뮤니케이션즈,153460,2021/12,5215,,16264,,27306,,31144,,2475,
(주)네이처셀,007390,2011/12,8905,,22794,,8001,,26206,,-859,
(주)네이처셀,007390,2012/12,9613,,27205,,8625,,24825,,-457,
(주)네이처셀,007390,2013/12,9650,,29208,,10771,,23017,,1139,
(주)네이처셀,007390,2014/12,9738,,25355,,13749,,24537,,-1304,
(주)네이처셀,007390,2015/12,9342,,30554,,31687,,45970,,-1164,
(주)네이처셀,007390,2016/12,10817,,26788,,34018,,52667,,-3630,
(주)네이처셀,007390,2017/12,11105,,27215,,39482,,51441,,-526,
(주)네이처셀,007390,2018/12,10567,,26715,,43129,,52875,,1227,
(주)네이처셀,007390,2019/12,9765,,23072,,81889,,93110,,1761,
(주)네이처셀,007390,2020/12,6672,,16720,,62682,,85750,,-6411,
(주)네이처셀,007390,2021/12,6070,,22204,,60845,,69650,,-9498,
(주)네패스,033640,2011/12,123750,192698,215793,276090,157760,143407,268637,319659,22141,19032
(주)네패스,033640,2012/12,163334,213912,257274,290541,175124,156834,313471,338761,35757,41459
(주)네패스,033640,2013/12,184761,223591,229530,364129,154117,116590,308568,395088,17528,-920
(주)네패스,033640,2014/12,150212,193970,191487,328793,118480,149439,308802,385539,6130,6851
(주)네패스,033640,2015/12,136460,208739,219353,279221,126953,138093,287262,355859,21328,3877
(주)네패스,033640,2016/12,128370,148433,223645,254535,131855,115821,275812,298597,13605,8242
(주)네패스,033640,2017/12,145792,161947,261721,285034,139185,120875,292765,308121,24168,19305
(주)네패스,033640,2018/12,142192,146624,267505,273318,165864,141206,286764,281992,22900,22029
