회사명,거래소코드,회계년도,[제조]      이익잉여금(결손금)(요약)(IFRS)(백만원),[제조]      이익잉여금(결손금)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS)(백만원),[제조]영업활동으로 인한 현금흐름(간접법)(*)(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원)
(주)나래나노텍,137080,2014/12,,,,,,,,
(주)나래나노텍,137080,2015/12,,,,,,,,
(주)나래나노텍,137080,2016/12,,,,,,,,
(주)나래나노텍,137080,2017/12,11482,,133667,,5840,,95816,
(주)나래나노텍,137080,2018/12,16450,,119651,,4798,,95187,
(주)나래나노텍,137080,2019/12,5555,,122982,,-14151,,43008,
(주)나래나노텍,137080,2020/12,8875,8835,126972,126947,10227,10202,82805,82805
(주)나래나노텍,137080,2021/12,25448,25468,149499,149522,23712,23745,135113,135153
(주)나무가,190510,2011/12,,,,,,,,
(주)나무가,190510,2012/12,-799,-45,42172,64134,61,2233,54272,85498
(주)나무가,190510,2013/12,-571,2138,66886,91254,-8427,7611,181936,219316
(주)나무가,190510,2014/12,4594,3812,99494,135552,3990,-4120,193918,218331
(주)나무가,190510,2015/12,18336,18274,147631,203858,22667,43344,330072,403847
(주)나무가,190510,2016/12,15201,14604,114797,195912,13776,9721,189576,292613
(주)나무가,190510,2017/12,-28312,-25925,73845,142414,-27355,-43347,169354,257565
(주)나무가,190510,2018/12,-17441,-21327,78001,118768,4365,25955,199657,312825
(주)나무가,190510,2019/12,-14408,-21885,157114,194519,-25126,10379,275380,362064
(주)나무가,190510,2020/12,-15437,-29306,161568,183374,-44270,-1895,388515,511756
(주)나무가,190510,2021/12,-6713,-12954,152467,173606,12134,23870,349340,502903
(주)나스미디어,089600,2011/12,20790,,92384,,14514,,21718,
(주)나스미디어,089600,2012/12,25772,,90675,,-4497,,23463,
(주)나스미디어,089600,2013/12,30092,,97140,,-4849,,24754,
(주)나스미디어,089600,2014/12,36465,,97502,,733,,29855,
(주)나스미디어,089600,2015/12,43427,,141733,,17845,,45490,
(주)나스미디어,089600,2016/12,50354,50244,192275,263925,11922,17117,61750,69943
(주)나스미디어,089600,2017/12,67966,71709,239540,315967,13088,14671,84283,120275
(주)나스미디어,089600,2018/12,77035,84215,229197,303112,19622,21387,71878,106607
(주)나스미디어,089600,2019/12,92676,101595,279587,356236,27691,32417,78373,117007
(주)나스미디어,089600,2020/12,109673,118583,322623,422039,48029,47081,82058,111641
(주)나스미디어,089600,2021/12,127056,138044,369204,490394,45402,44500,88726,124161
(주)나이벡,138610,2011/12,-1873,,17401,,-826,,2702,
(주)나이벡,138610,2012/12,-3328,,16460,,-98,,3876,
(주)나이벡,138610,2013/12,-7139,,17055,,-1815,,2272,
(주)나이벡,138610,2014/12,-10787,,14148,,-904,,4786,
(주)나이벡,138610,2015/12,-13240,,19429,,-2134,,4174,
(주)나이벡,138610,2016/12,-16355,,22970,,-372,,4804,
(주)나이벡,138610,2017/12,-18819,,25750,,563,,6303,
(주)나이벡,138610,2018/12,-23232,,22318,,-2307,,5208,
(주)나이벡,138610,2019/12,-26109,,35735,,-868,,9287,
(주)나이벡,138610,2020/12,-29588,,53080,,-502,,6357,
(주)나이벡,138610,2021/12,-36029,,53277,,818,,13625,
(주)나이스디앤비,130580,2011/12,6264,,22642,,3485,,17447,
(주)나이스디앤비,130580,2012/12,8343,,24791,,3084,,19285,
(주)나이스디앤비,130580,2013/12,10643,,27132,,4548,,19592,
(주)나이스디앤비,130580,2014/12,13226,,31070,,4345,,21139,
(주)나이스디앤비,130580,2015/12,16395,16495,34807,37169,5526,5257,23686,25675
(주)나이스디앤비,130580,2016/12,19736,21128,37344,40466,3957,6575,24018,33965
(주)나이스디앤비,130580,2017/12,23434,26252,43008,46928,6488,7894,32327,42283
(주)나이스디앤비,130580,2018/12,30288,34426,51102,56660,9615,11409,42167,52041
(주)나이스디앤비,130580,2019/12,36603,42336,60523,78676,9518,13436,50281,77330
(주)나이스디앤비,130580,2020/12,44207,50209,68803,87281,14683,18398,60301,82196
(주)나이스디앤비,130580,2021/12,52764,60233,79872,103462,15740,19314,64717,88684
(주)나이코,192240,2012/12,,,,,,,,
(주)나이코,192240,2013/12,,,,,,,,
(주)나이코,192240,2014/12,,,,,,,,
(주)나이코,192240,2015/12,,,,,,,,
(주)나인테크,267320,2017/12,,,,,,,,
(주)나인테크,267320,2018/12,,,,,,,,
(주)나인테크,267320,2019/12,,,,,,,,
(주)나인테크,267320,2020/12,1290,,73527,,-6114,,65866,
(주)나인테크,267320,2021/12,-4628,,81906,,-8556,,63080,
(주)내츄럴엔도텍,168330,2012/12,5517,,15856,,3031,,21633,
(주)내츄럴엔도텍,168330,2013/12,24796,,68290,,25399,,84281,
(주)내츄럴엔도텍,168330,2014/12,45557,,88718,,10421,,124067,
(주)내츄럴엔도텍,168330,2015/12,28660,30041,68049,69433,-7009,-7350,44506,44506
(주)내츄럴엔도텍,168330,2016/12,15773,16863,84785,85875,-18242,-18282,6556,6556
(주)내츄럴엔도텍,168330,2017/12,6128,8003,76004,85683,-7437,-7515,9239,9239
(주)내츄럴엔도텍,168330,2018/12,-10378,-11497,58377,61166,-5419,-8152,8893,8928
(주)내츄럴엔도텍,168330,2019/12,-25700,-23756,46385,48784,-4206,-5928,6615,6580
(주)내츄럴엔도텍,168330,2020/12,-27866,-25428,49412,50799,-1296,-2481,13273,13247
(주)내츄럴엔도텍,168330,2021/12,-31450,-30507,47465,50745,-1699,-3893,13817,14696
(주)네오리진,094860,2011/12,-2195,-3021,38212,50507,1436,22,23312,42948
(주)네오리진,094860,2012/12,-5701,,43333,,3744,,24668,
(주)네오리진,094860,2013/12,-18168,,41590,,2744,,41570,
(주)네오리진,094860,2014/12,-36619,,30255,,-459,,34583,
(주)네오리진,094860,2015/12,-3216,,15421,,-2158,,12413,
(주)네오리진,094860,2016/12,-2378,,15596,,1481,,10655,
(주)네오리진,094860,2017/12,-2152,-2204,17731,17684,170,-146,9032,9263
(주)네오리진,094860,2018/12,-6057,,14692,,-47,,9064,
(주)네오리진,094860,2019/12,-8715,,14067,,1710,,11270,
(주)네오리진,094860,2020/12,-10487,,11436,,-857,,9473,
(주)네오리진,094860,2021/12,-12848,-12485,52888,52474,-3594,-1950,20645,20645
(주)네오셈,253590,2016/12,,,,,,,,
(주)네오셈,253590,2017/12,,,,,,,,
(주)네오셈,253590,2018/12,,,,,,,,
(주)네오셈,253590,2019/12,21491,22109,61105,64170,-4325,-4882,25335,27226
(주)네오셈,253590,2020/12,26119,29592,59873,64006,11392,13845,47307,48638
(주)네오셈,253590,2021/12,29470,34664,81886,88841,-5876,-4574,34586,37176
(주)네오오토,212560,2011/12,,,,,,,,
(주)네오오토,212560,2012/12,,,,,,,,
(주)네오오토,212560,2013/12,30651,,95448,,18440,,117301,
(주)네오오토,212560,2014/12,36967,,90933,,24052,,108776,
(주)네오오토,212560,2015/12,44872,,120456,,23075,,115394,
(주)네오오토,212560,2016/12,52571,,134857,,19524,,140544,
(주)네오오토,212560,2017/12,56035,,137107,,15021,,128249,
(주)네오오토,212560,2018/12,61065,,142508,,21477,,115244,
(주)네오오토,212560,2019/12,62884,,141061,,14001,,118442,
(주)네오오토,212560,2020/12,66228,,144433,,15080,,117499,
(주)네오오토,212560,2021/12,72597,,146556,,17051,,142360,
(주)네오위즈,095660,2011/12,184566,159829,591341,626225,23934,-1710,592103,667748
(주)네오위즈,095660,2012/12,192027,170965,617355,625814,102308,95312,588447,674590
(주)네오위즈,095660,2013/12,245430,218867,551249,506849,95125,95353,371656,442898
(주)네오위즈,095660,2014/12,246061,210659,461518,423334,37599,34355,139550,201030
(주)네오위즈,095660,2015/12,242514,190326,449105,374371,24687,15584,125991,190071
(주)네오위즈,095660,2016/12,246075,200576,384870,317439,31177,30443,117654,191038
(주)네오위즈,095660,2017/12,220074,198457,358084,304359,12187,9082,106850,174045
(주)네오위즈,095660,2018/12,214046,229434,369637,366712,26107,38620,155574,215490
(주)네오위즈,095660,2019/12,220076,251743,364839,398002,21407,36998,202617,254498
(주)네오위즈,095660,2020/12,265761,310762,448800,479352,50694,76367,224298,289606
(주)네오위즈,095660,2021/12,331530,365967,514355,574691,26977,28726,216097,261200
(주)네오위즈홀딩스,042420,2011/12,90234,71519,281364,699857,-395,573,13098,727227
(주)네오위즈홀딩스,042420,2012/12,113285,83968,293245,689645,16340,105045,19093,742971
(주)네오위즈홀딩스,042420,2013/12,110513,106576,262710,588519,2725,103535,3583,512085
(주)네오위즈홀딩스,042420,2014/12,117084,165858,272392,573965,3724,51635,1582,262206
(주)네오위즈홀딩스,042420,2015/12,181850,230991,368262,570888,2264,16375,635,199472
(주)네오위즈홀딩스,042420,2016/12,166883,207822,328583,533358,-14506,14798,543,201698
(주)네오위즈홀딩스,042420,2017/12,156663,202405,313768,524778,1661,10655,552,184864
(주)네오위즈홀딩스,042420,2018/12,153689,230262,306379,590592,3002,40610,694,228327
(주)네오위즈홀딩스,042420,2019/12,159454,250425,305734,622124,-2099,32631,1861,253948
(주)네오위즈홀딩스,042420,2020/12,154960,299894,291032,734766,-3558,71169,990,289246
(주)네오위즈홀딩스,042420,2021/12,160041,365123,287823,884107,3016,28887,836,269322
(주)네오이뮨텍,950220,2019/12,-36717,-36913,121554,121268,-14331,-14788,0,0
(주)네오이뮨텍,950220,2020/12,-62204,-62771,96307,95645,-29546,-28906,0,0
(주)네오이뮨텍,950220,2021/12,-117608,-122781,189266,187027,-34348,-33887,0,0
(주)네오크레마,311390,2016/12,,,,,,,,
(주)네오크레마,311390,2017/12,,,,,,,,
(주)네오크레마,311390,2018/12,11931,,32287,,4021,,21745,
(주)네오크레마,311390,2019/12,13189,12955,45863,47211,-988,-1011,18448,19777
(주)네오크레마,311390,2020/12,15460,14340,48478,49175,4113,1827,22125,29821
(주)네오크레마,311390,2021/12,16446,16178,49916,51294,2001,1856,22908,29887
(주)네오티스,085910,2011/12,28251,,68203,,4840,,29184,
(주)네오티스,085910,2012/12,30924,,70371,,5049,,34981,
(주)네오티스,085910,2013/12,30545,29996,82404,85206,5250,5522,36284,36117
(주)네오티스,085910,2014/12,30729,30308,80613,84630,5484,6278,37659,37659
(주)네오티스,085910,2015/12,23131,23513,80839,84947,5749,6030,35731,35731
(주)네오티스,085910,2016/12,18025,18400,81259,84887,713,1878,40162,40162
(주)네오티스,085910,2017/12,7645,8052,78550,81029,7446,7739,43473,43473
(주)네오티스,085910,2018/12,31192,31541,84261,86640,3469,5218,45195,45195
(주)네오티스,085910,2019/12,30368,30819,84509,86912,2849,3203,42567,42409
(주)네오티스,085910,2020/12,28356,28951,99295,102984,8293,7900,38130,37969
(주)네오티스,085910,2021/12,29920,31549,109451,143972,2320,6685,45588,65983
(주)네오팜,092730,2011/12,13806,,34001,,3933,,16944,
(주)네오팜,092730,2012/12,13813,,34142,,564,,18774,
(주)네오팜,092730,2013/12,15315,,34759,,2371,,20138,
(주)네오팜,092730,2014/12,17125,,35836,,6848,,25603,
(주)네오팜,092730,2015/12,18558,,40409,,6095,,35965,
(주)네오팜,092730,2016/12,24898,24450,46991,46509,9803,9157,42257,42369
(주)네오팜,092730,2017/12,34321,33279,57785,56695,11105,10646,53553,53634
(주)네오팜,092730,2018/12,46233,44757,74459,72928,16534,16179,66336,66275
(주)네오팜,092730,2019/12,59469,59085,123246,122742,18867,19224,83586,83240
(주)네오팜,092730,2020/12,70735,71100,132823,132978,17566,17074,81466,81625
(주)네오팜,092730,2021/12,82401,83848,142191,143408,21678,21681,87475,87931
(주)네오퍼플,028090,2011/12,-6838,-7218,43009,43217,-1969,-2073,32535,32535
(주)네오퍼플,028090,2012/12,-19555,-20499,40867,40392,-5111,-5785,24959,24971
(주)네오펙트,290660,2017/12,-13494,-19611,16008,10208,-4897,-7175,7288,4454
(주)네오펙트,290660,2018/12,-23290,-29307,41288,35920,-5122,-8184,4557,5653
(주)네오펙트,290660,2019/12,-40847,-45755,43812,47016,-8282,-13920,5240,12311
(주)네오펙트,290660,2020/12,-50170,-60762,52791,57907,-6156,-9061,2701,18625
(주)네오펙트,290660,2021/12,-55467,-65624,49116,52540,-3953,-4840,4094,23158
(주)네온테크,306620,2018/12,,,,,,,,
(주)네온테크,306620,2019/12,,,,,,,,
(주)네온테크,306620,2020/12,7256,7777,59369,61741,1720,2495,33816,39124
(주)네온테크,306620,2021/12,2338,3287,69236,73796,-7873,-7592,37894,49880
(주)네이블커뮤니케이션즈,153460,2011/12,5746,,18966,,1984,,20771,
(주)네이블커뮤니케이션즈,153460,2012/12,11393,,33226,,6350,,28494,
(주)네이블커뮤니케이션즈,153460,2013/12,12602,,29331,,-845,,21934,
(주)네이블커뮤니케이션즈,153460,2014/12,13115,13115,30284,30323,-301,-695,23815,23697
(주)네이블커뮤니케이션즈,153460,2015/12,13507,,30742,,1082,,22858,
(주)네이블커뮤니케이션즈,153460,2016/12,13658,,38056,,5956,,21590,
(주)네이블커뮤니케이션즈,153460,2017/12,7322,,30887,,-6917,,13473,
(주)네이블커뮤니케이션즈,153460,2018/12,4981,,28037,,-914,,15833,
(주)네이블커뮤니케이션즈,153460,2019/12,4608,,25949,,-1959,,12361,
(주)네이블커뮤니케이션즈,153460,2020/12,5184,,27182,,-2035,,11837,
(주)네이블커뮤니케이션즈,153460,2021/12,7923,,31144,,3022,,16264,
(주)네이처셀,007390,2011/12,-8970,,26206,,2248,,22794,
(주)네이처셀,007390,2012/12,-10894,,24825,,-917,,27205,
(주)네이처셀,007390,2013/12,-14422,,23017,,745,,29208,
(주)네이처셀,007390,2014/12,-12555,,24537,,117,,25355,
(주)네이처셀,007390,2015/12,-14024,,45970,,976,,30554,
(주)네이처셀,007390,2016/12,-3412,,52667,,-2144,,26788,
(주)네이처셀,007390,2017/12,-5858,,51441,,3479,,27215,
(주)네이처셀,007390,2018/12,-3356,,52875,,3700,,26715,
(주)네이처셀,007390,2019/12,-2542,,93110,,358,,23072,
(주)네이처셀,007390,2020/12,-21841,,85750,,-5412,,16720,
(주)네이처셀,007390,2021/12,-54423,,69650,,-10150,,22204,
(주)네패스,033640,2011/12,77599,55157,268637,319659,4288,4300,215793,276090
(주)네패스,033640,2012/12,94260,63392,313471,338761,44903,54598,257274,290541
(주)네패스,033640,2013/12,73269,39514,308568,395088,31537,10030,229530,364129
(주)네패스,033640,2014/12,37631,30621,308802,385539,50731,35824,191487,328793
(주)네패스,033640,2015/12,46105,21576,287262,355859,44723,36904,219353,279221
(주)네패스,033640,2016/12,51006,38162,275812,298597,49106,44342,223645,254535
(주)네패스,033640,2017/12,57036,44565,292765,308121,60294,59710,261721,285034
(주)네패스,033640,2018/12,76293,66975,286764,281992,44021,41698,267505,273318
(주)네패스,033640,2019/12,95722,95970,392538,521648,68965,89922,343577,356317
(주)네패스,033640,2020/12,107626,40417,384809,801694,22296,46324,269153,343560
(주)네패스,033640,2021/12,126787,-12742,461136,1104861,43539,75905,345459,418367
(주)네패스아크,330860,2019/12,4649,,158876,,27885,,54719,
(주)네패스아크,330860,2020/12,-30599,,301931,,39051,,67845,
(주)네패스아크,330860,2021/12,29163,,417541,,69486,,114207,
(주)넥스지,081970,2011/12,20224,,33536,,1518,,22165,
(주)넥스지,081970,2012/12,22882,,35435,,3105,,18618,
(주)넥스지,081970,2013/12,24335,24407,35650,35614,3669,3038,17711,17922
(주)넥스지,081970,2014/12,25331,,38953,,1250,,21943,
(주)넥스지,081970,2015/12,25659,,38259,,1662,,22911,
(주)넥스지,081970,2016/12,26002,,38759,,2636,,24953,
(주)넥스지,081970,2017/12,26327,28119,39019,40380,2415,2435,21858,21588
(주)넥스턴바이오사이언스,089140,2011/12,16745,,30761,,3450,,27402,
(주)넥스턴바이오사이언스,089140,2012/12,18623,,28408,,3075,,21342,
(주)넥스턴바이오사이언스,089140,2013/12,21029,,30594,,1106,,22018,
(주)넥스턴바이오사이언스,089140,2014/12,23654,,33483,,6478,,20512,
(주)넥스턴바이오사이언스,089140,2015/12,24619,,33210,,1916,,16182,
(주)넥스턴바이오사이언스,089140,2016/12,41471,,98534,,15257,,74373,
(주)넥스턴바이오사이언스,089140,2017/12,46582,,94753,,5084,,43708,
(주)넥스턴바이오사이언스,089140,2018/12,50086,,113520,,9627,,26650,
(주)넥스턴바이오사이언스,089140,2019/12,54732,,105170,,2735,,32447,
(주)넥스턴바이오사이언스,089140,2020/12,51341,,99351,,236,,9685,
(주)넥스턴바이오사이언스,089140,2021/12,50294,46734,141056,138949,5748,3664,16972,16972
(주)넥스트아이,137940,2011/12,14975,,26467,,5141,,17766,
(주)넥스트아이,137940,2012/12,19691,19589,32953,34122,3178,2848,23003,25701
(주)넥스트아이,137940,2013/12,23513,23505,39742,40616,7641,7358,23927,27906
(주)넥스트아이,137940,2014/12,25266,25239,43789,44377,3067,3308,26828,29162
(주)넥스트아이,137940,2015/12,27148,27545,44417,46269,3323,3539,23005,26566
(주)넥스트아이,137940,2016/12,27837,29598,84181,98888,2948,3566,22779,39440
(주)넥스트아이,137940,2017/12,24396,26903,112901,138956,362,-1946,26394,59483
(주)넥스트아이,137940,2018/12,9812,19281,96931,177572,-835,1116,26390,87219
(주)넥스트아이,137940,2019/12,299,14314,99321,174553,-3800,-6463,24579,87989
(주)넥스트아이,137940,2020/12,53993,63749,147869,166095,-5801,-15388,18393,34793
(주)넥스트아이,137940,2021/12,40413,44213,131986,146950,-2531,-7934,16335,28692
(주)넥스트엔터테인먼트월드,160550,2013/12,20798,27394,105766,117498,7781,7254,122061,126444
(주)넥스트엔터테인먼트월드,160550,2014/12,24407,29819,173643,179334,-7084,-7990,54389,61981
(주)넥스트엔터테인먼트월드,160550,2015/12,28999,31201,192489,200430,-16254,-19364,76568,82586
(주)넥스트엔터테인먼트월드,160550,2016/12,31514,35591,218017,230524,3722,3909,103942,125724
(주)넥스트엔터테인먼트월드,160550,2017/12,27423,27731,223093,256463,-22824,-21473,57004,94539
(주)넥스트엔터테인먼트월드,160550,2018/12,17014,13876,210371,256523,26547,17697,87626,161223
(주)넥스트엔터테인먼트월드,160550,2019/12,11746,5266,212129,313341,-16110,-24223,65462,149180
(주)넥스트엔터테인먼트월드,160550,2020/12,13996,-291,190660,275768,13855,1315,64241,140432
(주)넥스트엔터테인먼트월드,160550,2021/12,6252,-22307,221997,347540,-34266,-41946,32628,146057
(주)넥스트칩,396270,2020/12,-26812,,30891,,-12014,,10383,
(주)넥스트칩,396270,2021/12,-48420,,38524,,-20974,,24469,
(주)넥스틴,348210,2014/12,,,,,,,,
(주)넥스틴,348210,2015/12,,,,,,,,
(주)넥스틴,348210,2016/12,,,,,,,,
(주)넥스틴,348210,2017/12,,,,,,,,
(주)넥스틴,348210,2018/12,-10624,-10684,18944,19034,349,254,12929,12929
(주)넥스틴,348210,2019/12,-13364,-13397,18346,18466,-694,-733,9394,9394
(주)넥스틴,348210,2020/12,683,973,53854,54259,9773,9979,49445,49445
(주)넥스틴,348210,2021/12,28521,28634,75854,75980,10404,10406,57109,57109
(주)넥슨게임즈,225570,2015/12,,,,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,,,,
(주)넥슨게임즈,225570,2017/12,228,,42989,,9040,,22408,
(주)넥슨게임즈,225570,2018/12,-12609,,29416,,-10431,,23584,
(주)넥슨게임즈,225570,2019/12,-30379,,72946,,-11433,,28498,
(주)넥슨게임즈,225570,2020/12,-4395,,94418,,22655,,81404,
(주)넥슨게임즈,225570,2021/12,-12358,,126770,,28763,,63084,
(주)넵튠,217270,2015/12,,,,,,,,
(주)넵튠,217270,2016/12,-4165,-5977,43887,47885,874,869,7345,18336
