회사명,거래소코드,회계년도,유형자산의 증가(*)(IFRS)(천원),유형자산의 증가(*)(IFRS연결)(천원)
(주)넥스틴,348210,2019/12,26004,49373
(주)넥스틴,348210,2020/12,2520542,2524342
(주)넥스틴,348210,2021/12,4141985,4141985
(주)넥슨게임즈,225570,2015/12,,
(주)넥슨게임즈,225570,2016/12,,
(주)넥슨게임즈,225570,2017/12,802243,
(주)넥슨게임즈,225570,2018/12,991934,
(주)넥슨게임즈,225570,2019/12,447129,
(주)넥슨게임즈,225570,2020/12,426491,
(주)넥슨게임즈,225570,2021/12,902753,
(주)넵튠,217270,2015/12,,
(주)넵튠,217270,2016/12,234877,333457
(주)넵튠,217270,2017/12,163874,498971
(주)넵튠,217270,2018/12,52674,249680
(주)넵튠,217270,2019/12,69274,254053
(주)넵튠,217270,2020/12,105464,352597
(주)넵튠,217270,2021/12,1342299,2320711
(주)넷웨이브,047730,2011/12,3141285,3178795
(주)노랑풍선,104620,2011/12,,
(주)노랑풍선,104620,2012/12,,
(주)노랑풍선,104620,2013/12,,
(주)노랑풍선,104620,2014/12,979853,
(주)노랑풍선,104620,2015/12,24645262,
(주)노랑풍선,104620,2016/12,2878735,
(주)노랑풍선,104620,2017/12,562511,
(주)노랑풍선,104620,2018/12,550219,568731
(주)노랑풍선,104620,2019/12,469493,509190
(주)노랑풍선,104620,2020/12,1000405,1000405
(주)노랑풍선,104620,2021/12,135189,141489
(주)노바렉스,194700,2011/12,,
(주)노바렉스,194700,2012/12,422203,
(주)노바렉스,194700,2013/12,4878385,
(주)노바렉스,194700,2014/12,1562686,
(주)노바렉스,194700,2015/12,2378126,
(주)노바렉스,194700,2016/12,3362876,3362876
(주)노바렉스,194700,2017/12,4829959,4853704
(주)노바렉스,194700,2018/12,8968732,8985069
(주)노바렉스,194700,2019/12,20903527,20933077
(주)노바렉스,194700,2020/12,40411398,40411398
(주)노바렉스,194700,2021/12,36875966,36875966
(주)노바텍,285490,2017/12,358467,358467
(주)노바텍,285490,2018/12,242940,280559
(주)노바텍,285490,2019/12,303809,6439487
(주)노바텍,285490,2020/12,777637,2265694
(주)노바텍,285490,2021/12,5932762,7866213
(주)노블엠앤비,106520,2011/12,2767686,4010212
(주)노블엠앤비,106520,2012/12,18879905,19216098
(주)노블엠앤비,106520,2013/12,19405249,19809113
(주)노블엠앤비,106520,2014/12,6950362,6950362
(주)노블엠앤비,106520,2015/12,5401527,7235415
(주)노블엠앤비,106520,2016/12,6951320,8212378
(주)노블엠앤비,106520,2017/12,5462744,5485043
(주)노블엠앤비,106520,2018/12,1972779,2296460
(주)노블엠앤비,106520,2019/12,1474910,9175780
(주)노블엠앤비,106520,2020/12,5266664,744610
(주)노블엠앤비,106520,2021/12,932461,3708319
(주)노터스,278650,2016/12,1416195,1416195
(주)노터스,278650,2017/12,560565,675239
(주)노터스,278650,2018/12,13063203,13106175
(주)노터스,278650,2019/12,5477545,5546501
(주)노터스,278650,2020/12,3871028,3947424
(주)노터스,278650,2021/12,17358450,17383554
(주)녹십자셀,031390,2011/12,435568,1530793
(주)녹십자셀,031390,2012/12,154599,721619
(주)녹십자셀,031390,2013/12,255309,336753
(주)녹십자셀,031390,2014/12,889389,1185964
(주)녹십자셀,031390,2015/12,4444781,4896227
(주)녹십자셀,031390,2016/12,10612034,10960488
(주)녹십자셀,031390,2017/12,22307609,
(주)녹십자셀,031390,2018/12,32396169,32450197
(주)녹십자셀,031390,2019/12,7571769,7602988
(주)녹십자셀,031390,2020/12,7881812,7899438
(주)녹십자엠에스,142280,2011/12,1656281,
(주)녹십자엠에스,142280,2012/12,2551433,
(주)녹십자엠에스,142280,2013/12,2823958,
(주)녹십자엠에스,142280,2014/12,2560212,
(주)녹십자엠에스,142280,2015/12,2596316,3269280
(주)녹십자엠에스,142280,2016/12,1535853,1885993
(주)녹십자엠에스,142280,2017/12,810433,1105009
(주)녹십자엠에스,142280,2018/12,4361915,5100891
(주)녹십자엠에스,142280,2019/12,22396752,22460117
(주)녹십자엠에스,142280,2020/12,2401994,2554256
(주)녹십자엠에스,142280,2021/12,3060223,3598341
(주)녹십자웰빙,234690,2016/12,2752135,
(주)녹십자웰빙,234690,2017/12,1089474,
(주)녹십자웰빙,234690,2018/12,504266,
(주)녹십자웰빙,234690,2019/12,1121170,
(주)녹십자웰빙,234690,2020/12,22327847,
(주)녹십자웰빙,234690,2021/12,42874164,
(주)녹원씨엔아이,065560,2011/12,667500,988918
(주)녹원씨엔아이,065560,2012/12,171143,573006
(주)녹원씨엔아이,065560,2013/12,130325,147732
(주)녹원씨엔아이,065560,2014/12,119377,270512
(주)녹원씨엔아이,065560,2015/12,180772,180772
(주)녹원씨엔아이,065560,2016/12,82128,82128
(주)녹원씨엔아이,065560,2017/12,6910,452619
(주)녹원씨엔아이,065560,2018/12,2776022,3113807
(주)녹원씨엔아이,065560,2019/12,1589387,7034242
(주)녹원씨엔아이,065560,2020/12,208748,3566440
(주)녹원씨엔아이,065560,2021/12,2418260,4187894
(주)누리플랜,069140,2011/12,270865,294128
(주)누리플랜,069140,2012/12,918964,918964
(주)누리플랜,069140,2013/12,171144,171144
(주)누리플랜,069140,2014/12,53325,
(주)누리플랜,069140,2015/12,224326,
(주)누리플랜,069140,2016/12,5089371,
(주)누리플랜,069140,2017/12,74675,91314
(주)누리플랜,069140,2018/12,401853,670361
(주)누리플랜,069140,2019/12,22468,1612490
(주)누리플랜,069140,2020/12,553199,2458869
(주)누리플랜,069140,2021/12,488044,3713343
(주)누리플렉스,040160,2011/12,15881348,24064053
(주)누리플렉스,040160,2012/12,1923395,5736619
(주)누리플렉스,040160,2013/12,192263,3563026
(주)누리플렉스,040160,2014/12,302827,402658
(주)누리플렉스,040160,2015/12,321611,373850
(주)누리플렉스,040160,2016/12,2118561,2298902
(주)누리플렉스,040160,2017/12,2084550,3986638
(주)누리플렉스,040160,2018/12,536995,6401160
(주)누리플렉스,040160,2019/12,1267162,3206440
(주)누리플렉스,040160,2020/12,149838,1225361
(주)누리플렉스,040160,2021/12,1510923,1722834
(주)누보,332290,2019/12,,
(주)누보,332290,2020/12,,
(주)누보,332290,2021/12,,
(주)뉴로메카,348340,2018/12,403131,
(주)뉴로메카,348340,2019/12,1277747,1277747
(주)뉴로메카,348340,2020/12,104370,104370
(주)뉴로메카,348340,2021/12,198095,210545
(주)뉴보텍,060260,2011/12,183713,
(주)뉴보텍,060260,2012/12,178303,
(주)뉴보텍,060260,2013/12,547155,
(주)뉴보텍,060260,2014/12,799252,
(주)뉴보텍,060260,2015/12,880323,
(주)뉴보텍,060260,2016/12,644700,
(주)뉴보텍,060260,2017/12,1131889,
(주)뉴보텍,060260,2018/12,1159086,
(주)뉴보텍,060260,2019/12,5440098,
(주)뉴보텍,060260,2020/12,2770489,4368274
(주)뉴보텍,060260,2021/12,1802902,3061101
(주)뉴인텍,012340,2011/12,2993902,3007184
(주)뉴인텍,012340,2012/12,1437762,1442731
(주)뉴인텍,012340,2013/12,1347346,1365512
(주)뉴인텍,012340,2014/12,2902076,3124431
(주)뉴인텍,012340,2015/12,1461170,2929278
(주)뉴인텍,012340,2016/12,1864860,2893044
(주)뉴인텍,012340,2017/12,2932226,3069315
(주)뉴인텍,012340,2018/12,1592988,2070313
(주)뉴인텍,012340,2019/12,1491971,3057447
(주)뉴인텍,012340,2020/12,5163264,5194644
(주)뉴인텍,012340,2021/12,9763150,9799278
(주)뉴트리,270870,2017/12,850294,892580
(주)뉴트리,270870,2018/12,1007121,1389568
(주)뉴트리,270870,2019/12,2760403,3040991
(주)뉴트리,270870,2020/12,17859581,17974384
(주)뉴트리,270870,2021/12,2779955,2950937
(주)뉴파워프라즈마,144960,2011/12,,
(주)뉴파워프라즈마,144960,2012/12,,
(주)뉴파워프라즈마,144960,2013/12,,
(주)뉴파워프라즈마,144960,2014/12,771767,793877
(주)뉴파워프라즈마,144960,2015/12,2795455,2896812
(주)뉴파워프라즈마,144960,2016/12,6956417,6990733
(주)뉴파워프라즈마,144960,2017/12,6567532,9166944
(주)뉴파워프라즈마,144960,2018/12,2868438,2888447
(주)뉴파워프라즈마,144960,2019/12,10222398,10270605
(주)뉴파워프라즈마,144960,2020/12,43201915,46037527
(주)뉴파워프라즈마,144960,2021/12,14767689,31133777
(주)뉴프렉스,085670,2011/12,4748493,4546274
(주)뉴프렉스,085670,2012/12,7350403,7411983
(주)뉴프렉스,085670,2013/12,8850924,9215618
(주)뉴프렉스,085670,2014/12,6068880,6888481
(주)뉴프렉스,085670,2015/12,4710320,4832978
(주)뉴프렉스,085670,2016/12,3823181,6325316
(주)뉴프렉스,085670,2017/12,12463840,13230461
(주)뉴프렉스,085670,2018/12,8032746,24468940
(주)뉴프렉스,085670,2019/12,3315366,14562716
(주)뉴프렉스,085670,2020/12,2089816,7848566
(주)뉴프렉스,085670,2021/12,4019118,13941366
(주)다날,064260,2011/12,1261424,1479531
(주)다날,064260,2012/12,227739,432814
(주)다날,064260,2013/12,928120,2116341
(주)다날,064260,2014/12,255376,294118
(주)다날,064260,2015/12,567413,567413
(주)다날,064260,2016/12,1384167,1392411
(주)다날,064260,2017/12,99664,351094
(주)다날,064260,2018/12,1795333,5862822
(주)다날,064260,2019/12,103360,4363400
(주)다날,064260,2020/12,728697,2061894
(주)다날,064260,2021/12,1991842,5959502
(주)다린,204690,2011/12,,
(주)다린,204690,2012/12,,
(주)다린,204690,2013/12,,
(주)다린,204690,2014/12,,
(주)다린,204690,2015/12,,
(주)다린,204690,2016/12,,
(주)다보링크,340360,2019/12,,
(주)다보링크,340360,2020/12,,
(주)다보링크,340360,2021/12,740443,
(주)다산네트웍스,039560,2011/12,6674215,12060701
(주)다산네트웍스,039560,2012/12,2978130,4136104
(주)다산네트웍스,039560,2013/12,2591806,2826859
(주)다산네트웍스,039560,2014/12,4873910,4998936
(주)다산네트웍스,039560,2015/12,1648155,6864757
(주)다산네트웍스,039560,2016/12,4204201,6895877
(주)다산네트웍스,039560,2017/12,1279119,3626001
(주)다산네트웍스,039560,2018/12,449534,1800746
(주)다산네트웍스,039560,2019/12,348078,3105760
(주)다산네트웍스,039560,2020/12,366487,2871596
(주)다산네트웍스,039560,2021/12,674715,9869314
(주)다우데이타,032190,2011/12,346754,23511378
(주)다우데이타,032190,2012/12,272985,82453031
(주)다우데이타,032190,2013/12,516973,38549385
(주)다우데이타,032190,2014/12,8699109,22811414
(주)다우데이타,032190,2015/12,11543640,24946895
(주)다우데이타,032190,2016/12,7373798,23094078
(주)다우데이타,032190,2017/12,1300093,13096194
(주)다우데이타,032190,2018/12,493262,32818245
(주)다우데이타,032190,2019/12,434429,80424805
(주)다우데이타,032190,2020/12,249021,30960906
(주)다우데이타,032190,2021/12,751195,32592438
(주)다원시스,068240,2011/12,5224180,
(주)다원시스,068240,2012/12,7009725,
(주)다원시스,068240,2013/12,5890616,
(주)다원시스,068240,2014/12,23984183,24013346
(주)다원시스,068240,2015/12,12114416,12123826
(주)다원시스,068240,2016/12,4143129,4753216
(주)다원시스,068240,2017/12,5813927,5997991
(주)다원시스,068240,2018/12,15630080,16921536
(주)다원시스,068240,2019/12,57650699,62556384
(주)다원시스,068240,2020/12,49710012,51224033
(주)다원시스,068240,2021/12,17161725,22354677
(주)대국,042340,2011/12,177118,
(주)대동스틸,048470,2011/12,460,
(주)대동스틸,048470,2012/12,98793,
(주)대동스틸,048470,2013/12,764862,
(주)대동스틸,048470,2014/12,2655476,
(주)대동스틸,048470,2015/12,438431,
(주)대동스틸,048470,2016/12,72500,
(주)대동스틸,048470,2017/12,232960,
(주)대동스틸,048470,2018/12,526478,
(주)대동스틸,048470,2019/12,43872,
(주)대동스틸,048470,2020/12,0,
(주)대동스틸,048470,2021/12,1557542,
(주)대륙제관,004780,2011/12,8658226,
(주)대륙제관,004780,2012/12,8843133,
(주)대륙제관,004780,2013/12,7657076,
(주)대륙제관,004780,2014/12,7144571,
(주)대륙제관,004780,2015/12,8842980,
(주)대륙제관,004780,2016/12,13505182,
(주)대륙제관,004780,2017/12,10784605,
(주)대륙제관,004780,2018/12,7049681,
(주)대륙제관,004780,2019/12,7911355,
(주)대륙제관,004780,2020/12,5737602,
(주)대륙제관,004780,2021/12,10598788,
(주)대림제지,017650,2011/12,287000,
(주)대림제지,017650,2012/12,0,
(주)대림제지,017650,2013/12,27000,
(주)대림제지,017650,2014/12,1113874,
(주)대림제지,017650,2015/12,8961083,
(주)대림제지,017650,2016/12,1460711,
(주)대림제지,017650,2017/12,33414840,33761483
(주)대림제지,017650,2018/12,26476344,27140577
(주)대림제지,017650,2019/12,5013128,
(주)대림제지,017650,2020/12,1633270,
(주)대림제지,017650,2021/12,7953876,
(주)대명소노시즌,007720,2011/12,718691,1538396
(주)대명소노시즌,007720,2012/12,286289,357546
(주)대명소노시즌,007720,2013/12,227084,1037970
(주)대명소노시즌,007720,2014/12,283168,446852
(주)대명소노시즌,007720,2015/12,210611,307470
(주)대명소노시즌,007720,2016/12,524097,838631
(주)대명소노시즌,007720,2017/12,242639,4873951
(주)대명소노시즌,007720,2018/12,200865,11487103
(주)대명소노시즌,007720,2019/12,423207,2379270
(주)대명소노시즌,007720,2020/12,642884,642884
(주)대명소노시즌,007720,2021/12,1046467,1075333
(주)대성미생물연구소,036480,2011/12,3214075,
(주)대성미생물연구소,036480,2012/12,209088,
(주)대성미생물연구소,036480,2013/12,2877518,
(주)대성미생물연구소,036480,2014/12,828543,
(주)대성미생물연구소,036480,2015/12,558876,
(주)대성미생물연구소,036480,2016/12,607875,
(주)대성미생물연구소,036480,2017/12,1128769,
(주)대성미생물연구소,036480,2018/12,423497,
(주)대성미생물연구소,036480,2019/12,10632421,
(주)대성미생물연구소,036480,2020/12,14006271,
(주)대성미생물연구소,036480,2021/12,2967991,
(주)대성파인텍,104040,2011/12,3518559,3531179
(주)대성파인텍,104040,2012/12,477264,511754
(주)대성파인텍,104040,2013/12,456642,1448146
(주)대성파인텍,104040,2014/12,3087061,3496572
(주)대성파인텍,104040,2015/12,1669226,1685351
(주)대성파인텍,104040,2016/12,8260995,8260995
(주)대성파인텍,104040,2017/12,19990076,19992333
(주)대성파인텍,104040,2018/12,7187992,7187992
(주)대성파인텍,104040,2019/12,4502198,4502198
(주)대성파인텍,104040,2020/12,631964,
(주)대성파인텍,104040,2021/12,896707,
(주)대성하이텍,129920,2011/12,,
(주)대성하이텍,129920,2012/12,,
(주)대성하이텍,129920,2013/12,,
(주)대성하이텍,129920,2014/12,,
(주)대성하이텍,129920,2015/12,,
(주)대성하이텍,129920,2016/12,,
(주)대성하이텍,129920,2017/12,,
(주)대성하이텍,129920,2018/12,,
(주)대성하이텍,129920,2019/12,,
(주)대성하이텍,129920,2020/12,0,0
(주)대성하이텍,129920,2021/12,2299069,2329685
(주)대원,007680,2011/12,,
(주)대원,007680,2012/12,,
(주)대원,007680,2013/12,,
(주)대원,007680,2014/12,,
(주)대원,007680,2015/12,481171,1930642
(주)대원,007680,2016/12,7394758,8702969
(주)대원,007680,2017/12,5024280,6450650
(주)대원,007680,2018/12,133354,734039
(주)대원,007680,2019/12,1190371,9965047
(주)대원,007680,2020/12,15355,216753
(주)대원,007680,2021/12,5183748,5270252
(주)대원모방,311840,2016/12,,
(주)대원모방,311840,2017/12,,
(주)대원모방,311840,2018/12,,
(주)대유,290380,2011/12,,
(주)대유,290380,2012/12,,
(주)대유,290380,2013/12,,
(주)대유,290380,2014/12,,
(주)대유,290380,2015/12,496082,
(주)대유,290380,2016/12,86411,
(주)대유,290380,2017/12,83730,
(주)대유,290380,2018/12,106775,
(주)대유,290380,2019/12,2404360,
(주)대유,290380,2020/12,1582405,
(주)대유,290380,2021/12,5111776,
(주)대유에이피,290120,2018/12,4479380,
(주)대유에이피,290120,2019/12,3151423,4317086
(주)대유에이피,290120,2020/12,6824909,8116845
(주)대유에이피,290120,2021/12,12244781,13656320
(주)대창솔루션,096350,2011/12,6846871,
(주)대창솔루션,096350,2012/12,1622636,1622636
(주)대창솔루션,096350,2013/12,853817,1530636
(주)대창솔루션,096350,2014/12,1026467,1284566
(주)대창솔루션,096350,2015/12,10562894,11139674
(주)대창솔루션,096350,2016/12,16960865,17678809
(주)대창솔루션,096350,2017/12,600124,1592120
(주)대창솔루션,096350,2018/12,861647,916727
(주)대창솔루션,096350,2019/12,195235,213860
(주)대창솔루션,096350,2020/12,68000,245761
(주)대창솔루션,096350,2021/12,101294,197981
(주)대창스틸,140520,2011/12,20593119,23048636
(주)대창스틸,140520,2012/12,14096349,14096349
(주)대창스틸,140520,2013/12,2289652,2289652
(주)대창스틸,140520,2014/12,169215,169215
(주)대창스틸,140520,2015/12,16924296,17487763
(주)대창스틸,140520,2016/12,1281028,1884968
(주)대창스틸,140520,2017/12,574932,1397306
(주)대창스틸,140520,2018/12,2475277,696522
(주)대창스틸,140520,2019/12,934834,901687
(주)대창스틸,140520,2020/12,500345,500345
(주)대창스틸,140520,2021/12,568421,568421
(주)대한과학,131220,2011/12,988993,
(주)대한과학,131220,2012/12,858799,909464
(주)대한과학,131220,2013/12,504284,509916
(주)대한과학,131220,2014/12,418610,429312
(주)대한과학,131220,2015/12,859092,1108674
(주)대한과학,131220,2016/12,405522,494408
(주)대한과학,131220,2017/12,562908,689551
(주)대한과학,131220,2018/12,1591856,1693115
(주)대한과학,131220,2019/12,698620,939562
(주)대한과학,131220,2020/12,865564,988476
(주)대한과학,131220,2021/12,3120728,3192471
(주)대호특수강,021040,2011/12,1802128,
