회사명,거래소코드,회계년도,금융원가(요약)(IFRS)(백만원),금융수익(요약)(IFRS)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS)(백만원),금융원가(요약)(IFRS연결)(백만원),금융수익(요약)(IFRS연결)(백만원),법인세비용차감전순이익(손실)(요약)(IFRS연결)(백만원)
(주)네오오토,212560,2015/12,1750,640,9674,,,
(주)네오오토,212560,2016/12,1646,468,10816,,,
(주)네오오토,212560,2017/12,1285,588,5075,,,
(주)네오오토,212560,2018/12,1235,124,3969,,,
(주)네오오토,212560,2019/12,1069,246,2938,,,
(주)네오오토,212560,2020/12,1057,370,4859,,,
(주)네오오토,212560,2021/12,796,465,7875,,,
(주)네오위즈,095660,2011/12,9176,4309,105816,9626,5497,100762
(주)네오위즈,095660,2012/12,24096,15758,43519,24993,18967,47902
(주)네오위즈,095660,2013/12,20741,19296,79494,21939,21142,75624
(주)네오위즈,095660,2014/12,8134,10656,13587,8425,9457,5839
(주)네오위즈,095660,2015/12,5930,6780,1050,5010,8106,-14256
(주)네오위즈,095660,2016/12,3199,4129,11349,3499,4442,18759
(주)네오위즈,095660,2017/12,2496,2905,-25136,3241,2388,647
(주)네오위즈,095660,2018/12,2899,10520,-8681,9185,12006,36632
(주)네오위즈,095660,2019/12,6774,5052,13174,8807,5813,32413
(주)네오위즈,095660,2020/12,6788,16246,51791,8236,16261,68681
(주)네오위즈,095660,2021/12,1163,31605,76103,2047,31522,64343
(주)네오위즈홀딩스,042420,2011/12,4371,5870,31665,10028,8055,112060
(주)네오위즈홀딩스,042420,2012/12,7814,12356,23881,21918,26877,54327
(주)네오위즈홀딩스,042420,2013/12,14813,9726,-5144,22241,27004,85429
(주)네오위즈홀딩스,042420,2014/12,6,10282,8604,8084,63477,91618
(주)네오위즈홀딩스,042420,2015/12,4097,12258,82326,2983,9289,74972
(주)네오위즈홀딩스,042420,2016/12,354,9620,-5388,28472,7483,-4950
(주)네오위즈홀딩스,042420,2017/12,588,5672,-9200,14546,12251,-4566
(주)네오위즈홀딩스,042420,2018/12,4982,9544,-4085,24359,23416,45178
(주)네오위즈홀딩스,042420,2019/12,6242,13118,7103,15927,28888,45081
(주)네오위즈홀딩스,042420,2020/12,10271,6671,-4338,20154,64682,109027
(주)네오위즈홀딩스,042420,2021/12,2080,9698,6466,6879,87614,126480
(주)네오이뮨텍,950220,2019/12,153,2177,-14000,160,2178,-14193
(주)네오이뮨텍,950220,2020/12,257,962,-30044,296,984,-30429
(주)네오이뮨텍,950220,2021/12,870,473,-48103,923,506,-52413
(주)네오크레마,311390,2016/12,,,,,,
(주)네오크레마,311390,2017/12,,,,,,
(주)네오크레마,311390,2018/12,303,23,4310,,,
(주)네오크레마,311390,2019/12,190,48,1259,197,50,1016
(주)네오크레마,311390,2020/12,149,354,2309,174,361,1368
(주)네오크레마,311390,2021/12,117,277,973,148,284,1755
(주)네오티스,085910,2011/12,93,472,5265,,,
(주)네오티스,085910,2012/12,116,412,5294,,,
(주)네오티스,085910,2013/12,361,343,2928,439,358,3175
(주)네오티스,085910,2014/12,489,462,3151,610,477,3577
(주)네오티스,085910,2015/12,399,213,-4122,495,241,-3328
(주)네오티스,085910,2016/12,402,205,-1169,476,226,-1232
(주)네오티스,085910,2017/12,5971,329,-6967,6037,348,-6841
(주)네오티스,085910,2018/12,636,64,2949,693,63,3325
(주)네오티스,085910,2019/12,688,83,2269,769,94,2478
(주)네오티스,085910,2020/12,1318,159,153,1415,183,509
(주)네오티스,085910,2021/12,1463,64,3795,1583,117,8950
(주)네오팜,092730,2011/12,148,338,732,,,
(주)네오팜,092730,2012/12,61,391,437,,,
(주)네오팜,092730,2013/12,37,347,1948,,,
(주)네오팜,092730,2014/12,23,406,3720,,,
(주)네오팜,092730,2015/12,25,468,4322,,,
(주)네오팜,092730,2016/12,59,503,9887,59,537,9439
(주)네오팜,092730,2017/12,419,436,14625,429,442,14032
(주)네오팜,092730,2018/12,20,948,20218,33,948,19784
(주)네오팜,092730,2019/12,96,1367,22450,109,1369,23541
(주)네오팜,092730,2020/12,244,1425,22187,244,1428,22936
(주)네오팜,092730,2021/12,75,1926,22753,78,1927,23836
(주)네오퍼플,028090,2011/12,2268,322,-5529,2268,322,-5613
(주)네오퍼플,028090,2012/12,1975,408,-12614,1975,377,-13254
(주)네오펙트,290660,2017/12,2021,1786,160,2022,1835,-4389
(주)네오펙트,290660,2018/12,4877,465,-9666,4873,411,-9634
(주)네오펙트,290660,2019/12,2376,487,-17139,2467,485,-16027
(주)네오펙트,290660,2020/12,2173,2608,-9418,1927,2553,-15461
(주)네오펙트,290660,2021/12,1473,3120,-5313,1723,4821,-4594
(주)네온테크,306620,2018/12,,,,,,
(주)네온테크,306620,2019/12,,,,,,
(주)네온테크,306620,2020/12,5128,1850,-6410,5178,1871,-5869
(주)네온테크,306620,2021/12,2589,415,-5625,2618,442,-5087
(주)네이블커뮤니케이션즈,153460,2011/12,133,164,4113,,,
(주)네이블커뮤니케이션즈,153460,2012/12,107,1653,6744,,,
(주)네이블커뮤니케이션즈,153460,2013/12,8,1343,1059,,,
(주)네이블커뮤니케이션즈,153460,2014/12,1,324,385,1,336,360
(주)네이블커뮤니케이션즈,153460,2015/12,0,300,465,,,
(주)네이블커뮤니케이션즈,153460,2016/12,575,347,20,,,
(주)네이블커뮤니케이션즈,153460,2017/12,187,377,-6279,,,
(주)네이블커뮤니케이션즈,153460,2018/12,19,329,-1954,,,
(주)네이블커뮤니케이션즈,153460,2019/12,17,348,-8,,,
(주)네이블커뮤니케이션즈,153460,2020/12,28,183,577,,,
(주)네이블커뮤니케이션즈,153460,2021/12,99,206,2738,,,
(주)네이처셀,007390,2011/12,606,71,-1868,,,
(주)네이처셀,007390,2012/12,683,12,-1943,,,
(주)네이처셀,007390,2013/12,818,10,-1703,,,
(주)네이처셀,007390,2014/12,438,107,103,,,
(주)네이처셀,007390,2015/12,480,510,-1301,,,
(주)네이처셀,007390,2016/12,459,530,-3223,,,
(주)네이처셀,007390,2017/12,849,334,-461,,,
(주)네이처셀,007390,2018/12,168,343,2235,,,
(주)네이처셀,007390,2019/12,217,264,902,,,
(주)네이처셀,007390,2020/12,1284,529,-18870,,,
(주)네이처셀,007390,2021/12,16928,182,-32031,,,
(주)네패스,033640,2011/12,2965,1350,19826,5479,1481,2218
(주)네패스,033640,2012/12,4482,1650,25264,5733,1659,17915
(주)네패스,033640,2013/12,4783,1583,-29270,9334,634,-26038
(주)네패스,033640,2014/12,5305,1952,-36671,10497,952,-7143
(주)네패스,033640,2015/12,4301,1425,16056,9256,1109,-11148
(주)네패스,033640,2016/12,3538,1249,9335,6046,867,22109
(주)네패스,033640,2017/12,4327,1358,10464,5824,956,9473
(주)네패스,033640,2018/12,3340,1742,33439,4601,1256,36560
(주)네패스,033640,2019/12,2124,1810,32217,11144,1994,44140
(주)네패스,033640,2020/12,2800,10135,21091,60843,5607,-60682
(주)네패스,033640,2021/12,3304,2553,20426,14312,6690,-26059
(주)네패스아크,330860,2019/12,10349,195,6478,,,
(주)네패스아크,330860,2020/12,46743,131,-36592,,,
(주)네패스아크,330860,2021/12,2562,2698,26524,,,
(주)넥스지,081970,2011/12,0,561,3820,,,
(주)넥스지,081970,2012/12,19,692,3101,,,
(주)넥스지,081970,2013/12,0,378,1472,0,368,1469
(주)넥스지,081970,2014/12,2,338,1139,,,
(주)넥스지,081970,2015/12,2,234,537,,,
(주)넥스지,081970,2016/12,2,168,62,,,
(주)넥스지,081970,2017/12,4,137,566,4,208,2161
(주)넥스턴바이오사이언스,089140,2011/12,343,431,4118,,,
(주)넥스턴바이오사이언스,089140,2012/12,202,306,3092,,,
(주)넥스턴바이오사이언스,089140,2013/12,57,190,3617,,,
(주)넥스턴바이오사이언스,089140,2014/12,44,152,4077,,,
(주)넥스턴바이오사이언스,089140,2015/12,19,321,1718,,,
(주)넥스턴바이오사이언스,089140,2016/12,57,2293,22052,,,
(주)넥스턴바이오사이언스,089140,2017/12,3132,1585,8349,,,
(주)넥스턴바이오사이언스,089140,2018/12,875,3534,6834,,,
(주)넥스턴바이오사이언스,089140,2019/12,2317,5256,6918,,,
(주)넥스턴바이오사이언스,089140,2020/12,4621,3975,-3430,,,
(주)넥스턴바이오사이언스,089140,2021/12,4249,6590,-295,5346,8383,-3997
(주)넥스트아이,137940,2011/12,10,420,5493,,,
(주)넥스트아이,137940,2012/12,312,529,5997,314,547,5834
(주)넥스트아이,137940,2013/12,0,493,5083,0,501,5149
(주)넥스트아이,137940,2014/12,53,368,4298,53,372,4086
(주)넥스트아이,137940,2015/12,235,263,2540,235,269,3384
(주)넥스트아이,137940,2016/12,587,853,1307,588,870,4530
(주)넥스트아이,137940,2017/12,3459,1407,-3169,4323,1546,-1823
(주)넥스트아이,137940,2018/12,2257,367,-14070,2746,821,-5028
(주)넥스트아이,137940,2019/12,875,1030,-9301,994,1207,-1897
(주)넥스트아이,137940,2020/12,1258,9474,62670,2691,8826,51338
(주)넥스트아이,137940,2021/12,5420,3014,-13262,5515,3102,-22265
(주)넥스트엔터테인먼트월드,160550,2013/12,1630,1208,14535,1817,1216,21377
(주)넥스트엔터테인먼트월드,160550,2014/12,1006,937,8694,1022,1000,7661
(주)넥스트엔터테인먼트월드,160550,2015/12,422,2277,2625,460,2133,-1051
(주)넥스트엔터테인먼트월드,160550,2016/12,398,1247,6567,454,1339,9228
(주)넥스트엔터테인먼트월드,160550,2017/12,664,999,-4662,896,1099,-8546
(주)넥스트엔터테인먼트월드,160550,2018/12,1445,834,-10792,1653,1070,-15539
(주)넥스트엔터테인먼트월드,160550,2019/12,2139,650,-5378,2690,834,-10736
(주)넥스트엔터테인먼트월드,160550,2020/12,1894,270,6828,2626,507,-8109
(주)넥스트엔터테인먼트월드,160550,2021/12,1730,645,-9652,2185,442,-31626
(주)넥스트칩,396270,2020/12,2226,2214,-13496,,,
(주)넥스트칩,396270,2021/12,14593,6459,-21608,,,
(주)넥스틴,348210,2014/12,,,,,,
(주)넥스틴,348210,2015/12,,,,,,
(주)넥스틴,348210,2016/12,,,,,,
(주)넥스틴,348210,2017/12,,,,,,
(주)넥스틴,348210,2018/12,2946,4537,-249,2946,4537,-195
(주)넥스틴,348210,2019/12,1275,307,-2625,1275,326,-2480
(주)넥스틴,348210,2020/12,4307,206,13819,4307,218,14182
(주)넥스틴,348210,2021/12,309,1662,23187,333,1664,23035
(주)넥슨게임즈,225570,2015/12,,,,,,
(주)넥슨게임즈,225570,2016/12,,,,,,
(주)넥슨게임즈,225570,2017/12,60,361,-6445,,,
(주)넥슨게임즈,225570,2018/12,45,479,-10263,,,
(주)넥슨게임즈,225570,2019/12,567,323,-16691,,,
(주)넥슨게임즈,225570,2020/12,603,626,25575,,,
(주)넥슨게임즈,225570,2021/12,582,806,-3773,,,
(주)넵튠,217270,2015/12,,,,,,
(주)넵튠,217270,2016/12,34,46,-2125,53,32,-4132
(주)넵튠,217270,2017/12,36,52005,50001,168,51975,42788
(주)넵튠,217270,2018/12,6462,2081,-34080,6771,1954,-38947
(주)넵튠,217270,2019/12,16312,1423,-23590,8195,1207,-21396
(주)넵튠,217270,2020/12,3301,71383,68748,727,67598,55021
(주)넵튠,217270,2021/12,5519,132904,109303,13825,132339,95590
(주)넷웨이브,047730,2011/12,123,110,-5429,123,110,-6487
(주)노랑풍선,104620,2011/12,,,,,,
(주)노랑풍선,104620,2012/12,,,,,,
(주)노랑풍선,104620,2013/12,,,,,,
(주)노랑풍선,104620,2014/12,111,681,-120,,,
(주)노랑풍선,104620,2015/12,363,593,5282,,,
(주)노랑풍선,104620,2016/12,966,464,5086,,,
(주)노랑풍선,104620,2017/12,831,507,12879,,,
(주)노랑풍선,104620,2018/12,746,534,4476,778,524,4306
(주)노랑풍선,104620,2019/12,674,980,-1852,688,911,-1847
(주)노랑풍선,104620,2020/12,479,555,-7283,489,501,-6764
(주)노랑풍선,104620,2021/12,2743,4011,-12591,2753,4009,-12771
(주)노바렉스,194700,2011/12,,,,,,
(주)노바렉스,194700,2012/12,128,95,3371,,,
(주)노바렉스,194700,2013/12,340,217,3297,,,
(주)노바렉스,194700,2014/12,59,262,6171,,,
(주)노바렉스,194700,2015/12,135,432,11517,,,
(주)노바렉스,194700,2016/12,77,783,10915,77,783,10905
(주)노바렉스,194700,2017/12,739,311,10172,739,313,9557
(주)노바렉스,194700,2018/12,85,463,12818,85,465,11487
(주)노바렉스,194700,2019/12,199,846,17450,201,846,17015
(주)노바렉스,194700,2020/12,1842,1415,27327,1843,1406,26801
(주)노바렉스,194700,2021/12,1035,1313,30728,1035,1315,30648
(주)노바텍,285490,2017/12,1466,482,4436,1467,482,4419
(주)노바텍,285490,2018/12,0,203,7121,0,203,7274
(주)노바텍,285490,2019/12,3,255,5502,8,102,6295
(주)노바텍,285490,2020/12,3,228,5309,3227,95,31273
(주)노바텍,285490,2021/12,7,110,8616,1787,310,35185
(주)노블엠앤비,106520,2011/12,1509,350,7404,1549,344,6827
(주)노블엠앤비,106520,2012/12,1595,884,10494,1672,864,9042
(주)노블엠앤비,106520,2013/12,1994,1836,19496,2088,1839,21642
(주)노블엠앤비,106520,2014/12,3794,1155,-6862,3293,1156,-5166
(주)노블엠앤비,106520,2015/12,3645,2817,-14467,3796,2854,-15589
(주)노블엠앤비,106520,2016/12,6815,1424,-53557,8184,1397,-48605
(주)노블엠앤비,106520,2017/12,8725,2165,-30616,6740,2052,-28832
(주)노블엠앤비,106520,2018/12,11511,6109,-42977,5422,6084,-41288
(주)노블엠앤비,106520,2019/12,12564,4548,-14269,12560,2985,-16875
(주)노블엠앤비,106520,2020/12,17584,1612,-42809,15488,1401,-43468
(주)노블엠앤비,106520,2021/12,10337,9710,-19913,5895,9749,-19503
(주)노터스,278650,2016/12,288,164,2433,288,164,2433
(주)노터스,278650,2017/12,1058,1539,4147,1077,1539,4700
(주)노터스,278650,2018/12,971,88,3750,1017,92,4449
(주)노터스,278650,2019/12,912,808,4388,941,822,5375
(주)노터스,278650,2020/12,234,2674,8637,260,2705,9471
(주)노터스,278650,2021/12,1452,1235,11299,1478,1269,12827
(주)녹십자셀,031390,2011/12,2204,841,-6453,2922,2075,-9147
(주)녹십자셀,031390,2012/12,384,714,-13595,2742,1616,-11097
(주)녹십자셀,031390,2013/12,1286,2333,-5646,2322,3670,-7927
(주)녹십자셀,031390,2014/12,2533,624,-4853,2715,1723,-1727
(주)녹십자셀,031390,2015/12,1880,2400,2884,2883,3253,3133
(주)녹십자셀,031390,2016/12,684,325,1361,1619,896,74
(주)녹십자셀,031390,2017/12,849,737,3200,,,
(주)녹십자셀,031390,2018/12,1726,13976,13667,1727,13977,13908
(주)녹십자셀,031390,2019/12,1450,7106,10728,1453,7106,11061
(주)녹십자셀,031390,2020/12,2381,3238,884,2384,3238,-503
(주)녹십자엠에스,142280,2011/12,271,51,5510,,,
(주)녹십자엠에스,142280,2012/12,367,1,3143,,,
(주)녹십자엠에스,142280,2013/12,816,30,1914,,,
(주)녹십자엠에스,142280,2014/12,460,5,4117,,,
(주)녹십자엠에스,142280,2015/12,677,0,350,584,1,258
(주)녹십자엠에스,142280,2016/12,1129,71,-2599,636,71,-3088
(주)녹십자엠에스,142280,2017/12,1061,10,-2635,678,11,-2128
(주)녹십자엠에스,142280,2018/12,1100,289,-8770,968,289,-9428
(주)녹십자엠에스,142280,2019/12,835,177,-16675,883,177,-16350
(주)녹십자엠에스,142280,2020/12,403,80,5907,491,81,7238
(주)녹십자엠에스,142280,2021/12,1099,76,-21307,1172,77,-21108
(주)녹십자웰빙,234690,2016/12,3,19,4623,,,
(주)녹십자웰빙,234690,2017/12,8,16,5522,,,
(주)녹십자웰빙,234690,2018/12,554,37,7301,,,
(주)녹십자웰빙,234690,2019/12,600,267,7324,,,
(주)녹십자웰빙,234690,2020/12,1987,1728,1502,,,
(주)녹십자웰빙,234690,2021/12,141,134,8134,,,
(주)녹원씨엔아이,065560,2011/12,458,106,649,478,111,1014
(주)녹원씨엔아이,065560,2012/12,345,166,-6324,345,192,-3543
(주)녹원씨엔아이,065560,2013/12,460,2315,-4026,480,122,-5419
(주)녹원씨엔아이,065560,2014/12,760,899,-3574,779,144,-5007
(주)녹원씨엔아이,065560,2015/12,416,18,-13402,435,18,-6523
(주)녹원씨엔아이,065560,2016/12,1221,148,-11377,1625,163,-11030
(주)녹원씨엔아이,065560,2017/12,2948,176,-7299,3387,1081,2869
(주)녹원씨엔아이,065560,2018/12,5132,904,5391,5597,1293,10040
(주)녹원씨엔아이,065560,2019/12,2771,835,-7233,3039,1007,-7088
(주)녹원씨엔아이,065560,2020/12,12431,1563,-15468,8495,1808,-9165
(주)녹원씨엔아이,065560,2021/12,5624,3239,-35298,5666,3214,-29049
(주)누리플랜,069140,2011/12,668,232,4825,674,241,4198
(주)누리플랜,069140,2012/12,847,354,-1623,857,361,-1459
(주)누리플랜,069140,2013/12,1004,391,-3710,1004,391,-3710
(주)누리플랜,069140,2014/12,1051,268,-9721,,,
(주)누리플랜,069140,2015/12,414,47,484,,,
(주)누리플랜,069140,2016/12,270,35,1865,,,
(주)누리플랜,069140,2017/12,278,60,-29,283,60,-71
(주)누리플랜,069140,2018/12,643,41,1131,657,69,1160
(주)누리플랜,069140,2019/12,1198,727,-3685,2449,760,-2759
(주)누리플랜,069140,2020/12,1909,155,3842,3722,146,3094
(주)누리플랜,069140,2021/12,661,298,1061,2392,262,1472
(주)누리플렉스,040160,2011/12,2705,806,-1593,2749,1400,-118
(주)누리플렉스,040160,2012/12,834,129,-13613,886,816,-10849
(주)누리플렉스,040160,2013/12,708,1475,9649,820,404,-942
(주)누리플렉스,040160,2014/12,516,1242,2238,962,822,1658
(주)누리플렉스,040160,2015/12,455,912,6460,518,195,4593
(주)누리플렉스,040160,2016/12,245,414,5916,300,80,5988
(주)누리플렉스,040160,2017/12,988,117,-4123,1204,122,-4794
(주)누리플렉스,040160,2018/12,1216,2127,16386,1449,2162,17362
(주)누리플렉스,040160,2019/12,1189,781,9868,1375,829,10373
(주)누리플렉스,040160,2020/12,742,358,-290,857,379,1671
(주)누리플렉스,040160,2021/12,711,285,3346,821,369,8023
(주)누보,332290,2019/12,,,,,,
(주)누보,332290,2020/12,,,,,,
(주)누보,332290,2021/12,,,,,,
(주)뉴로메카,348340,2018/12,4649,123,-9226,,,
(주)뉴로메카,348340,2019/12,3390,6090,-2993,3392,6090,-2993
(주)뉴로메카,348340,2020/12,2028,1112,-8271,2032,1112,-8271
(주)뉴로메카,348340,2021/12,3847,195,-6668,3867,195,-6594
(주)뉴보텍,060260,2011/12,565,86,-3072,,,
(주)뉴보텍,060260,2012/12,480,130,346,,,
(주)뉴보텍,060260,2013/12,361,97,289,,,
(주)뉴보텍,060260,2014/12,297,168,-342,,,
(주)뉴보텍,060260,2015/12,435,120,1064,,,
(주)뉴보텍,060260,2016/12,179,116,1023,,,
(주)뉴보텍,060260,2017/12,238,105,-1068,,,
(주)뉴보텍,060260,2018/12,268,134,73,,,
(주)뉴보텍,060260,2019/12,245,79,1009,,,
(주)뉴보텍,060260,2020/12,403,830,-5216,428,824,-6722
(주)뉴보텍,060260,2021/12,1286,1840,-8531,1311,1781,-7988
(주)뉴인텍,012340,2011/12,1500,226,434,1633,226,-318
(주)뉴인텍,012340,2012/12,1876,238,-5223,2009,238,-9064
(주)뉴인텍,012340,2013/12,1435,121,-3024,1576,121,-3086
(주)뉴인텍,012340,2014/12,1407,96,-4021,1408,101,-3300
(주)뉴인텍,012340,2015/12,1205,51,-240,1216,55,-1656
(주)뉴인텍,012340,2016/12,1080,148,-9654,1082,156,-9654
(주)뉴인텍,012340,2017/12,959,75,-3700,982,67,-3572
(주)뉴인텍,012340,2018/12,933,89,-3902,1039,93,-3941
(주)뉴인텍,012340,2019/12,737,130,-1101,866,139,-1101
(주)뉴인텍,012340,2020/12,411,187,398,561,283,398
(주)뉴인텍,012340,2021/12,509,232,355,637,268,355
(주)뉴트리,270870,2017/12,2619,101,2231,1568,176,2956
(주)뉴트리,270870,2018/12,5253,208,4068,5253,188,3958
(주)뉴트리,270870,2019/12,255,779,13343,298,752,12298
(주)뉴트리,270870,2020/12,590,1273,19495,641,1285,23699
(주)뉴트리,270870,2021/12,832,2472,21366,981,2454,23161
(주)뉴파워프라즈마,144960,2011/12,,,,,,
(주)뉴파워프라즈마,144960,2012/12,,,,,,
(주)뉴파워프라즈마,144960,2013/12,,,,,,
(주)뉴파워프라즈마,144960,2014/12,1633,872,6028,1650,872,6512
(주)뉴파워프라즈마,144960,2015/12,870,1324,9476,858,1302,9501
(주)뉴파워프라즈마,144960,2016/12,2067,1027,13626,2082,1033,13439
(주)뉴파워프라즈마,144960,2017/12,1994,841,22833,2065,854,22859
(주)뉴파워프라즈마,144960,2018/12,3129,5850,16187,3189,6082,15818
(주)뉴파워프라즈마,144960,2019/12,1058,2836,6546,1107,2870,5832
(주)뉴파워프라즈마,144960,2020/12,3879,5586,17044,7176,6014,30394
(주)뉴파워프라즈마,144960,2021/12,2475,4273,19399,4304,4276,35740
(주)뉴프렉스,085670,2011/12,1471,746,196,1871,824,-810
(주)뉴프렉스,085670,2012/12,2269,551,931,2659,554,1951
(주)뉴프렉스,085670,2013/12,2805,1260,-3413,2889,1304,-3473
(주)뉴프렉스,085670,2014/12,2823,1867,1964,2893,1761,2248
(주)뉴프렉스,085670,2015/12,2465,2165,-2956,2671,2151,-2568
(주)뉴프렉스,085670,2016/12,4646,3410,-2746,4954,3417,-3108
(주)뉴프렉스,085670,2017/12,5434,2423,3385,4248,2473,5128
(주)뉴프렉스,085670,2018/12,5032,2582,8107,4566,2781,8740
