회사명,거래소코드,회계년도,단기차입금(요약)(IFRS)(백만원),유동성장기부채(요약)(IFRS)(백만원),단기차입금(요약)(IFRS연결)(백만원),유동성장기부채(요약)(IFRS연결)(백만원)
(주)네패스,033640,2014/12,4000,34629,13918,51667
(주)네패스,033640,2015/12,7000,52085,25815,57717
(주)네패스,033640,2016/12,30000,40167,46326,44513
(주)네패스,033640,2017/12,26000,19223,39825,16473
(주)네패스,033640,2018/12,21500,24948,31590,20480
(주)네패스,033640,2019/12,27000,10688,39972,15188
(주)네패스,033640,2020/12,14400,7375,27372,23352
(주)네패스,033640,2021/12,18900,36833,69800,72544
(주)네패스아크,330860,2019/12,5000,4500,,
(주)네패스아크,330860,2020/12,5000,7119,,
(주)네패스아크,330860,2021/12,5000,13186,,
(주)넥스지,081970,2011/12,0,0,,
(주)넥스지,081970,2012/12,0,0,,
(주)넥스지,081970,2013/12,0,0,0,0
(주)넥스지,081970,2014/12,0,0,,
(주)넥스지,081970,2015/12,0,0,,
(주)넥스지,081970,2016/12,0,0,,
(주)넥스지,081970,2017/12,0,0,0,0
(주)넥스턴바이오사이언스,089140,2011/12,2211,0,,
(주)넥스턴바이오사이언스,089140,2012/12,0,0,,
(주)넥스턴바이오사이언스,089140,2013/12,0,0,,
(주)넥스턴바이오사이언스,089140,2014/12,0,0,,
(주)넥스턴바이오사이언스,089140,2015/12,0,0,,
(주)넥스턴바이오사이언스,089140,2016/12,0,0,,
(주)넥스턴바이오사이언스,089140,2017/12,0,0,,
(주)넥스턴바이오사이언스,089140,2018/12,0,0,,
(주)넥스턴바이오사이언스,089140,2019/12,0,0,,
(주)넥스턴바이오사이언스,089140,2020/12,0,0,,
(주)넥스턴바이오사이언스,089140,2021/12,0,0,300,0
(주)넥스트아이,137940,2011/12,0,0,,
(주)넥스트아이,137940,2012/12,0,0,0,0
(주)넥스트아이,137940,2013/12,0,0,0,0
(주)넥스트아이,137940,2014/12,0,750,0,750
(주)넥스트아이,137940,2015/12,0,750,0,750
(주)넥스트아이,137940,2016/12,0,750,0,1062
(주)넥스트아이,137940,2017/12,0,10281,2970,11391
(주)넥스트아이,137940,2018/12,0,1000,5260,1550
(주)넥스트아이,137940,2019/12,21900,21396,21900,21575
(주)넥스트아이,137940,2020/12,13900,10901,13900,11701
(주)넥스트아이,137940,2021/12,13900,39,16521,255
(주)넥스트엔터테인먼트월드,160550,2013/12,5190,5517,5190,5517
(주)넥스트엔터테인먼트월드,160550,2014/12,10100,2000,10100,2000
(주)넥스트엔터테인먼트월드,160550,2015/12,7000,1950,9000,1950
(주)넥스트엔터테인먼트월드,160550,2016/12,0,3575,2000,3575
(주)넥스트엔터테인먼트월드,160550,2017/12,2000,9267,3800,9600
(주)넥스트엔터테인먼트월드,160550,2018/12,9600,22867,15800,27108
(주)넥스트엔터테인먼트월드,160550,2019/12,34100,6845,43900,7883
(주)넥스트엔터테인먼트월드,160550,2020/12,32750,6708,42150,9067
(주)넥스트엔터테인먼트월드,160550,2021/12,49050,1755,59575,1687
(주)넥스트칩,396270,2020/12,0,0,,
(주)넥스트칩,396270,2021/12,0,0,,
(주)넥스틴,348210,2014/12,,,,
(주)넥스틴,348210,2015/12,,,,
(주)넥스틴,348210,2016/12,,,,
(주)넥스틴,348210,2017/12,,,,
(주)넥스틴,348210,2018/12,8952,0,5400,0
(주)넥스틴,348210,2019/12,5400,0,5400,0
(주)넥스틴,348210,2020/12,0,0,0,0
(주)넥스틴,348210,2021/12,0,0,0,0
(주)넥슨게임즈,225570,2015/12,,,,
(주)넥슨게임즈,225570,2016/12,,,,
(주)넥슨게임즈,225570,2017/12,0,0,,
(주)넥슨게임즈,225570,2018/12,0,0,,
(주)넥슨게임즈,225570,2019/12,0,0,,
(주)넥슨게임즈,225570,2020/12,0,0,,
(주)넥슨게임즈,225570,2021/12,0,0,,
(주)넵튠,217270,2015/12,,,,
(주)넵튠,217270,2016/12,0,0,1000,0
(주)넵튠,217270,2017/12,600,0,1900,0
(주)넵튠,217270,2018/12,600,0,2100,0
(주)넵튠,217270,2019/12,600,0,1700,0
(주)넵튠,217270,2020/12,500,0,1500,0
(주)넵튠,217270,2021/12,0,0,175,0
(주)넷웨이브,047730,2011/12,2806,0,2806,0
(주)노랑풍선,104620,2011/12,,,,
(주)노랑풍선,104620,2012/12,,,,
(주)노랑풍선,104620,2013/12,,,,
(주)노랑풍선,104620,2014/12,0,0,,
(주)노랑풍선,104620,2015/12,0,2000,,
(주)노랑풍선,104620,2016/12,0,26000,,
(주)노랑풍선,104620,2017/12,0,19833,,
(주)노랑풍선,104620,2018/12,18000,0,18517,0
(주)노랑풍선,104620,2019/12,14000,0,14300,0
(주)노랑풍선,104620,2020/12,25000,0,25300,0
(주)노랑풍선,104620,2021/12,19000,0,19300,0
(주)노바렉스,194700,2011/12,,,,
(주)노바렉스,194700,2012/12,1000,80,,
(주)노바렉스,194700,2013/12,0,160,,
(주)노바렉스,194700,2014/12,0,160,,
(주)노바렉스,194700,2015/12,0,80,,
(주)노바렉스,194700,2016/12,0,0,0,0
(주)노바렉스,194700,2017/12,0,0,0,0
(주)노바렉스,194700,2018/12,0,0,0,0
(주)노바렉스,194700,2019/12,0,0,0,0
(주)노바렉스,194700,2020/12,15000,0,15000,0
(주)노바렉스,194700,2021/12,15000,16750,15000,16750
(주)노바텍,285490,2017/12,0,0,0,0
(주)노바텍,285490,2018/12,0,0,0,0
(주)노바텍,285490,2019/12,0,0,0,0
(주)노바텍,285490,2020/12,0,0,0,0
(주)노바텍,285490,2021/12,3000,0,0,0
(주)노블엠앤비,106520,2011/12,6356,1025,6935,1025
(주)노블엠앤비,106520,2012/12,13005,2511,14150,2511
(주)노블엠앤비,106520,2013/12,7749,350,8756,350
(주)노블엠앤비,106520,2014/12,12729,269,13362,269
(주)노블엠앤비,106520,2015/12,10125,1108,13913,2825
(주)노블엠앤비,106520,2016/12,7931,671,8835,936
(주)노블엠앤비,106520,2017/12,3900,462,6150,798
(주)노블엠앤비,106520,2018/12,850,421,3574,9949
(주)노블엠앤비,106520,2019/12,1749,421,4577,4418
(주)노블엠앤비,106520,2020/12,1058,421,2359,4418
(주)노블엠앤비,106520,2021/12,330,316,1142,1147
(주)노터스,278650,2016/12,0,104,19,614
(주)노터스,278650,2017/12,2500,0,2760,0
(주)노터스,278650,2018/12,0,0,220,0
(주)노터스,278650,2019/12,0,0,210,0
(주)노터스,278650,2020/12,0,3000,210,3000
(주)노터스,278650,2021/12,1000,3000,1189,3000
(주)녹십자셀,031390,2011/12,0,179,8054,1462
(주)녹십자셀,031390,2012/12,0,0,8715,740
(주)녹십자셀,031390,2013/12,0,0,8895,0
(주)녹십자셀,031390,2014/12,0,0,11027,0
(주)녹십자셀,031390,2015/12,0,0,8492,0
(주)녹십자셀,031390,2016/12,0,0,8329,0
(주)녹십자셀,031390,2017/12,5000,4456,,
(주)녹십자셀,031390,2018/12,0,0,0,0
(주)녹십자셀,031390,2019/12,0,0,0,0
(주)녹십자셀,031390,2020/12,9000,0,9000,0
(주)녹십자엠에스,142280,2011/12,1822,0,,
(주)녹십자엠에스,142280,2012/12,8794,0,,
(주)녹십자엠에스,142280,2013/12,11056,0,,
(주)녹십자엠에스,142280,2014/12,3425,0,,
(주)녹십자엠에스,142280,2015/12,17186,0,17186,0
(주)녹십자엠에스,142280,2016/12,10300,0,10300,0
(주)녹십자엠에스,142280,2017/12,5094,400,5094,400
(주)녹십자엠에스,142280,2018/12,218,400,818,400
(주)녹십자엠에스,142280,2019/12,3000,3000,3000,3210
(주)녹십자엠에스,142280,2020/12,8800,0,8800,1175
(주)녹십자엠에스,142280,2021/12,29100,0,29688,0
(주)녹십자웰빙,234690,2016/12,0,0,,
(주)녹십자웰빙,234690,2017/12,500,0,,
(주)녹십자웰빙,234690,2018/12,0,0,,
(주)녹십자웰빙,234690,2019/12,0,0,,
(주)녹십자웰빙,234690,2020/12,0,0,,
(주)녹십자웰빙,234690,2021/12,21000,0,,
(주)녹원씨엔아이,065560,2011/12,875,0,875,0
(주)녹원씨엔아이,065560,2012/12,2503,3000,2503,3000
(주)녹원씨엔아이,065560,2013/12,1063,0,1063,0
(주)녹원씨엔아이,065560,2014/12,403,0,2833,234
(주)녹원씨엔아이,065560,2015/12,0,0,40,0
(주)녹원씨엔아이,065560,2016/12,0,0,40,0
(주)녹원씨엔아이,065560,2017/12,0,367,5271,367
(주)녹원씨엔아이,065560,2018/12,7429,23738,13145,23738
(주)녹원씨엔아이,065560,2019/12,6952,15541,7664,15619
(주)녹원씨엔아이,065560,2020/12,1896,520,3235,1402
(주)녹원씨엔아이,065560,2021/12,381,0,381,975
(주)누리플랜,069140,2011/12,12523,1467,12623,1467
(주)누리플랜,069140,2012/12,8588,0,8588,0
(주)누리플랜,069140,2013/12,8834,8194,8834,8194
(주)누리플랜,069140,2014/12,9277,0,,
(주)누리플랜,069140,2015/12,5613,0,,
(주)누리플랜,069140,2016/12,6919,0,,
(주)누리플랜,069140,2017/12,5111,1800,5296,1800
(주)누리플랜,069140,2018/12,2787,4898,3267,4898
(주)누리플랜,069140,2019/12,5637,250,11302,23603
(주)누리플랜,069140,2020/12,4900,3800,11743,25201
(주)누리플랜,069140,2021/12,7327,3800,17762,8872
(주)누리플렉스,040160,2011/12,8850,0,9035,100
(주)누리플렉스,040160,2012/12,10000,0,10428,0
(주)누리플렉스,040160,2013/12,1500,9500,2375,9500
(주)누리플렉스,040160,2014/12,3204,12000,5196,12000
(주)누리플렉스,040160,2015/12,9517,0,11209,0
(주)누리플렉스,040160,2016/12,12290,0,13916,0
(주)누리플렉스,040160,2017/12,13315,0,17630,1160
(주)누리플렉스,040160,2018/12,7990,1500,12442,3500
(주)누리플렉스,040160,2019/12,15990,6923,23561,6923
(주)누리플렉스,040160,2020/12,16550,567,25198,567
(주)누리플렉스,040160,2021/12,13590,6917,23796,6917
(주)누보,332290,2019/12,,,,
(주)누보,332290,2020/12,,,,
(주)누보,332290,2021/12,,,,
(주)뉴로메카,348340,2018/12,0,25,,
(주)뉴로메카,348340,2019/12,0,12,0,12
(주)뉴로메카,348340,2020/12,3000,0,3000,0
(주)뉴로메카,348340,2021/12,3000,0,3000,0
(주)뉴보텍,060260,2011/12,8002,357,,
(주)뉴보텍,060260,2012/12,6362,129,,
(주)뉴보텍,060260,2013/12,6350,75,,
(주)뉴보텍,060260,2014/12,5828,0,,
(주)뉴보텍,060260,2015/12,5688,0,,
(주)뉴보텍,060260,2016/12,6475,2,,
(주)뉴보텍,060260,2017/12,6428,15,,
(주)뉴보텍,060260,2018/12,4744,17,,
(주)뉴보텍,060260,2019/12,4164,17,,
(주)뉴보텍,060260,2020/12,5930,263,6530,263
(주)뉴보텍,060260,2021/12,9701,653,9701,653
(주)뉴인텍,012340,2011/12,22129,0,23863,0
(주)뉴인텍,012340,2012/12,22958,1337,24591,1337
(주)뉴인텍,012340,2013/12,23988,3413,23988,3413
(주)뉴인텍,012340,2014/12,24707,0,24707,0
(주)뉴인텍,012340,2015/12,22365,0,22365,0
(주)뉴인텍,012340,2016/12,14115,0,14115,0
(주)뉴인텍,012340,2017/12,14344,400,14344,400
(주)뉴인텍,012340,2018/12,13185,400,13185,400
(주)뉴인텍,012340,2019/12,9611,0,9611,0
(주)뉴인텍,012340,2020/12,9237,0,9237,0
(주)뉴인텍,012340,2021/12,11980,426,11980,535
(주)뉴트리,270870,2017/12,892,219,892,219
(주)뉴트리,270870,2018/12,0,27,0,27
(주)뉴트리,270870,2019/12,0,0,0,0
(주)뉴트리,270870,2020/12,0,0,16,0
(주)뉴트리,270870,2021/12,0,10000,0,10000
(주)뉴파워프라즈마,144960,2011/12,,,,
(주)뉴파워프라즈마,144960,2012/12,,,,
(주)뉴파워프라즈마,144960,2013/12,,,,
(주)뉴파워프라즈마,144960,2014/12,6536,4421,6536,4421
(주)뉴파워프라즈마,144960,2015/12,10200,0,10200,0
(주)뉴파워프라즈마,144960,2016/12,8998,0,9403,0
(주)뉴파워프라즈마,144960,2017/12,4000,0,4000,0
(주)뉴파워프라즈마,144960,2018/12,4100,0,4100,0
(주)뉴파워프라즈마,144960,2019/12,4000,0,4000,0
(주)뉴파워프라즈마,144960,2020/12,12500,0,69217,0
(주)뉴파워프라즈마,144960,2021/12,0,10000,25613,15608
(주)뉴프렉스,085670,2011/12,6760,3338,8297,4247
(주)뉴프렉스,085670,2012/12,10082,1781,11387,1781
(주)뉴프렉스,085670,2013/12,21451,1721,22676,1721
(주)뉴프렉스,085670,2014/12,19656,4055,20886,4055
(주)뉴프렉스,085670,2015/12,26436,3236,28031,3236
(주)뉴프렉스,085670,2016/12,16252,4389,17455,4389
(주)뉴프렉스,085670,2017/12,21036,5475,22649,5475
(주)뉴프렉스,085670,2018/12,17345,3888,19412,3888
(주)뉴프렉스,085670,2019/12,18330,5804,23821,9206
(주)뉴프렉스,085670,2020/12,30845,7148,35687,15976
(주)뉴프렉스,085670,2021/12,35882,3793,53184,6784
(주)다날,064260,2011/12,0,0,84069,0
(주)다날,064260,2012/12,0,15499,107491,15499
(주)다날,064260,2013/12,4000,0,114005,0
(주)다날,064260,2014/12,7000,0,84392,0
(주)다날,064260,2015/12,12000,0,27822,0
(주)다날,064260,2016/12,18333,46000,28606,46000
(주)다날,064260,2017/12,0,101894,10107,113210
(주)다날,064260,2018/12,0,11600,10000,43772
(주)다날,064260,2019/12,25000,10400,26503,12997
(주)다날,064260,2020/12,15000,109643,17413,139099
(주)다날,064260,2021/12,14000,8976,19100,29747
(주)다린,204690,2011/12,,,,
(주)다린,204690,2012/12,,,,
(주)다린,204690,2013/12,,,,
(주)다린,204690,2014/12,,,,
(주)다린,204690,2015/12,,,,
(주)다린,204690,2016/12,,,,
(주)다보링크,340360,2019/12,,,,
(주)다보링크,340360,2020/12,,,,
(주)다보링크,340360,2021/12,13076,79,,
(주)다산네트웍스,039560,2011/12,34911,0,37952,2006
(주)다산네트웍스,039560,2012/12,14181,0,15271,1968
(주)다산네트웍스,039560,2013/12,36013,0,36013,5169
(주)다산네트웍스,039560,2014/12,53446,0,53446,0
(주)다산네트웍스,039560,2015/12,25589,8993,73932,12843
(주)다산네트웍스,039560,2016/12,23812,38874,57025,39861
(주)다산네트웍스,039560,2017/12,18907,47998,44038,47998
(주)다산네트웍스,039560,2018/12,23909,15614,59422,15614
(주)다산네트웍스,039560,2019/12,19399,1867,40887,16925
(주)다산네트웍스,039560,2020/12,23250,1200,38250,5066
(주)다산네트웍스,039560,2021/12,13450,850,13745,4618
(주)다우데이타,032190,2011/12,73350,0,652997,6430
(주)다우데이타,032190,2012/12,97461,10000,787599,15293
(주)다우데이타,032190,2013/12,99012,0,642847,4967
(주)다우데이타,032190,2014/12,94267,0,919853,15133
(주)다우데이타,032190,2015/12,70000,0,1084553,0
(주)다우데이타,032190,2016/12,75000,0,2189689,0
(주)다우데이타,032190,2017/12,69984,0,3063488,99916
(주)다우데이타,032190,2018/12,85000,0,5434168,0
(주)다우데이타,032190,2019/12,100000,508,7589178,0
(주)다우데이타,032190,2020/12,145000,687,11392990,0
(주)다우데이타,032190,2021/12,105000,50692,10631767,0
(주)다원시스,068240,2011/12,1000,591,,
(주)다원시스,068240,2012/12,1700,21138,,
(주)다원시스,068240,2013/12,9000,1988,,
(주)다원시스,068240,2014/12,17775,0,17925,233
(주)다원시스,068240,2015/12,17775,0,18644,120
(주)다원시스,068240,2016/12,31000,10315,31869,10435
(주)다원시스,068240,2017/12,35900,39553,37170,39653
(주)다원시스,068240,2018/12,43300,20830,44480,20889
(주)다원시스,068240,2019/12,36500,18114,39765,18125
(주)다원시스,068240,2020/12,47274,21866,52539,23749
(주)다원시스,068240,2021/12,80577,19524,87107,24624
(주)대국,042340,2011/12,5759,0,,
(주)대동스틸,048470,2011/12,30011,0,,
(주)대동스틸,048470,2012/12,19078,711,,
(주)대동스틸,048470,2013/12,6594,3000,,
(주)대동스틸,048470,2014/12,18921,0,,
(주)대동스틸,048470,2015/12,0,0,,
(주)대동스틸,048470,2016/12,0,0,,
(주)대동스틸,048470,2017/12,0,0,,
(주)대동스틸,048470,2018/12,790,0,,
(주)대동스틸,048470,2019/12,0,0,,
(주)대동스틸,048470,2020/12,4819,0,,
(주)대동스틸,048470,2021/12,9069,0,,
(주)대륙제관,004780,2011/12,21030,1058,,
(주)대륙제관,004780,2012/12,22530,5957,,
(주)대륙제관,004780,2013/12,18330,2783,,
(주)대륙제관,004780,2014/12,19300,7310,,
(주)대륙제관,004780,2015/12,17500,2232,,
(주)대륙제관,004780,2016/12,16500,5402,,
(주)대륙제관,004780,2017/12,14000,1634,,
(주)대륙제관,004780,2018/12,14000,670,,
(주)대륙제관,004780,2019/12,13000,1170,,
(주)대륙제관,004780,2020/12,11000,1170,,
(주)대륙제관,004780,2021/12,8000,1150,,
(주)대림제지,017650,2011/12,7800,4412,,
(주)대림제지,017650,2012/12,0,1410,,
(주)대림제지,017650,2013/12,0,1157,,
(주)대림제지,017650,2014/12,0,1213,,
(주)대림제지,017650,2015/12,0,601,,
(주)대림제지,017650,2016/12,0,258,,
(주)대림제지,017650,2017/12,16629,8257,35302,8257
(주)대림제지,017650,2018/12,14964,11453,28779,11453
(주)대림제지,017650,2019/12,15000,10481,,
(주)대림제지,017650,2020/12,2600,1800,,
(주)대림제지,017650,2021/12,0,7420,,
(주)대명소노시즌,007720,2011/12,0,4915,1502,6215
(주)대명소노시즌,007720,2012/12,0,0,4966,2050
(주)대명소노시즌,007720,2013/12,0,0,0,0
(주)대명소노시즌,007720,2014/12,0,0,0,0
(주)대명소노시즌,007720,2015/12,0,0,2000,0
(주)대명소노시즌,007720,2016/12,0,0,1450,0
(주)대명소노시즌,007720,2017/12,0,0,24030,4424
(주)대명소노시즌,007720,2018/12,0,28527,3400,45065
(주)대명소노시즌,007720,2019/12,0,0,0,400
(주)대명소노시즌,007720,2020/12,0,0,0,0
(주)대명소노시즌,007720,2021/12,0,0,1100,0
(주)대성미생물연구소,036480,2011/12,1682,772,,
(주)대성미생물연구소,036480,2012/12,810,1093,,
(주)대성미생물연구소,036480,2013/12,2041,1093,,
(주)대성미생물연구소,036480,2014/12,1800,0,,
(주)대성미생물연구소,036480,2015/12,1800,98,,
(주)대성미생물연구소,036480,2016/12,800,285,,
(주)대성미생물연구소,036480,2017/12,800,274,,
(주)대성미생물연구소,036480,2018/12,700,125,,
(주)대성미생물연구소,036480,2019/12,700,0,,
(주)대성미생물연구소,036480,2020/12,878,0,,
(주)대성미생물연구소,036480,2021/12,700,1500,,
(주)대성파인텍,104040,2011/12,6305,1003,6305,1184
(주)대성파인텍,104040,2012/12,4927,404,4927,404
(주)대성파인텍,104040,2013/12,4854,317,4854,317
(주)대성파인텍,104040,2014/12,10663,11,10663,87
(주)대성파인텍,104040,2015/12,9088,0,9088,796
(주)대성파인텍,104040,2016/12,9109,300,9848,385
(주)대성파인텍,104040,2017/12,12278,0,13090,82
(주)대성파인텍,104040,2018/12,12293,1207,12293,1207
(주)대성파인텍,104040,2019/12,12076,2331,12076,2331
(주)대성파인텍,104040,2020/12,11505,9211,,
(주)대성파인텍,104040,2021/12,15908,3943,,
(주)대성하이텍,129920,2011/12,,,,
(주)대성하이텍,129920,2012/12,,,,
(주)대성하이텍,129920,2013/12,,,,
(주)대성하이텍,129920,2014/12,,,,
(주)대성하이텍,129920,2015/12,,,,
(주)대성하이텍,129920,2016/12,,,,
(주)대성하이텍,129920,2017/12,,,,
(주)대성하이텍,129920,2018/12,,,,
(주)대성하이텍,129920,2019/12,,,,
(주)대성하이텍,129920,2020/12,0,0,0,0
(주)대성하이텍,129920,2021/12,37860,12651,43599,12969
(주)대원,007680,2011/12,,,,
(주)대원,007680,2012/12,,,,
(주)대원,007680,2013/12,,,,
(주)대원,007680,2014/12,,,,
(주)대원,007680,2015/12,31152,40035,47673,40035
(주)대원,007680,2016/12,27072,35,34478,35
(주)대원,007680,2017/12,32072,35,36801,35
(주)대원,007680,2018/12,36072,35,36072,35
(주)대원,007680,2019/12,28072,285,47709,5754
(주)대원,007680,2020/12,39072,35,51302,360
(주)대원,007680,2021/12,28897,35,30572,3436
(주)대원모방,311840,2016/12,,,,
(주)대원모방,311840,2017/12,,,,
(주)대원모방,311840,2018/12,,,,
(주)대유,290380,2011/12,,,,
(주)대유,290380,2012/12,,,,
(주)대유,290380,2013/12,,,,
(주)대유,290380,2014/12,,,,
(주)대유,290380,2015/12,4347,0,,
(주)대유,290380,2016/12,4317,0,,
(주)대유,290380,2017/12,217,0,,
(주)대유,290380,2018/12,234,0,,
(주)대유,290380,2019/12,142,367,,
(주)대유,290380,2020/12,0,315,,
(주)대유,290380,2021/12,15700,362,,
(주)대유에이피,290120,2018/12,8117,0,,
(주)대유에이피,290120,2019/12,23138,0,26453,0
(주)대유에이피,290120,2020/12,15618,1949,17287,1949
(주)대유에이피,290120,2021/12,22790,8128,24653,8128
(주)대창솔루션,096350,2011/12,23307,0,,
(주)대창솔루션,096350,2012/12,20410,1583,26578,6231
(주)대창솔루션,096350,2013/12,17340,6047,27802,8551
(주)대창솔루션,096350,2014/12,28427,2355,40454,4764
(주)대창솔루션,096350,2015/12,33079,5293,45236,8416
(주)대창솔루션,096350,2016/12,35249,3938,48053,7713
(주)대창솔루션,096350,2017/12,33388,1835,48471,2948
(주)대창솔루션,096350,2018/12,31473,3940,45823,3964
(주)대창솔루션,096350,2019/12,36406,3285,51987,3285
(주)대창솔루션,096350,2020/12,32453,3737,46201,3737
(주)대창솔루션,096350,2021/12,34059,3898,47352,3981
(주)대창스틸,140520,2011/12,100834,200,100834,200
(주)대창스틸,140520,2012/12,86240,29033,86240,29059
(주)대창스틸,140520,2013/12,82151,4533,82151,4533
(주)대창스틸,140520,2014/12,74367,4433,74367,4433
(주)대창스틸,140520,2015/12,78977,3500,105696,3565
