회사명,거래소코드,회계년도,유형자산증가율(IFRS),매출액증가율(IFRS),자기자본증가율(IFRS),총자본증가율(IFRS),정상영업이익증가율(IFRS),유형자산증가율(IFRS연결),매출액증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결)
어울림네트웍스(주),042820,2011/12,-59.51,21.81,-86.52,-72.67,0,,,,,
어울림엘시스(주),033280,2011/12,-33.49,42.51,-69.15,-58.91,0,,,,,
어울림정보기술(주),038320,2011/12,-11.52,-13.2,-75.03,-61.34,0,,,,,
에버테크노(주),070480,2011/12,-2.5,-53.04,5.68,-6.65,-87.68,-2.97,-43.66,7.64,-4.16,-68.48
에버테크노(주),070480,2012/12,8.47,-45.05,-50.79,-26.77,0,14.03,-53.13,-37.73,-27.94,0
에버테크노(주),070480,2013/12,-3.29,-35.41,-95.21,-33.06,0,-22.34,-35.55,-98.24,-42.36,0
에브리봇(주),270660,2015/12,,,,,,,,,,
에브리봇(주),270660,2016/12,,,,,,,,,,
에브리봇(주),270660,2017/12,,,,,,,,,,
에브리봇(주),270660,2018/12,,,,,,,,,,
에브리봇(주),270660,2019/12,,,,,,,,,,
에브리봇(주),270660,2020/12,0,0,0,0,0,,,,,
에브리봇(주),270660,2021/12,-36.03,3.96,237.98,146.96,-21.85,,,,,
에스넷시스템(주),038680,2011/12,55.06,22.49,8.56,-8.93,105.72,20.17,16.97,23.25,0.27,141.43
에스넷시스템(주),038680,2012/12,1535.04,-26.03,1.11,0.64,-31.94,570.99,-16.25,-0.12,1.12,-38.88
에스넷시스템(주),038680,2013/12,-1.23,45,4.07,16.69,175.95,-2.47,33.12,4.41,16.52,250.5
에스넷시스템(주),038680,2014/12,1.02,-0.82,3.4,4.97,-54.06,2.76,15.28,4.09,8.34,-7.87
에스넷시스템(주),038680,2015/12,1.16,-11.78,-1.27,-2.95,0,1.3,-9.06,-0.38,2.58,0
에스넷시스템(주),038680,2016/12,-90.66,-6.65,-2.69,-3.73,0,-83.56,5.77,-3.8,-2.15,0
에스넷시스템(주),038680,2017/12,10.03,11.51,0.59,15.2,0,1.61,1.94,1,7.11,0
에스넷시스템(주),038680,2018/12,-15.04,35.95,11.04,-2.27,306.53,-5.57,26.89,4.39,1.29,96.84
에스넷시스템(주),038680,2019/12,2.92,6.62,-0.43,14.27,-64,17.9,16.98,4,14.74,-12.96
에스넷시스템(주),038680,2020/12,-10.67,15.06,-7.53,23.74,-35.74,-21.04,3.06,2.1,31.59,-41.59
에스넷시스템(주),038680,2021/12,9.54,-10.47,-17.81,7.33,0,-4.42,-1.61,-15.44,-0.61,0
에스디엔(주),099220,2011/12,-9.93,29.29,2.78,5.71,6.52,-9.06,43.91,12.44,9.53,8.68
에스디엔(주),099220,2012/12,-8.18,-80.04,-39.22,-36.62,0,-4.13,-80.23,-37.39,-33.81,0
에스디엔(주),099220,2013/12,-13.87,31.33,16.97,-12.89,0,-11.96,34.32,22.27,-9.09,0
에스디엔(주),099220,2014/12,-3.88,7.24,-7.81,-6.77,0,-24.54,6.15,-11.67,-12.26,-44.35
에스디엔(주),099220,2015/12,-4.86,12.35,10.73,-1.8,0,27.31,13.92,5.05,0.3,401.28
에스디엔(주),099220,2016/12,0.94,-27.34,0.71,-4.51,-88.31,-0.78,-24.85,1.78,-2.66,-73.94
에스디엔(주),099220,2017/12,-4.8,47.95,10.67,14.4,375.81,-5.2,45.39,9.23,12.08,162.33
에스디엔(주),099220,2018/12,-2.61,16.21,24.14,5.68,-28.14,-3.57,15.66,24.82,7.52,-23.06
에스디엔(주),099220,2019/12,38.48,6.9,16.43,18.57,-10.89,29.09,6.79,13.58,15.14,1.98
에스디엔(주),099220,2020/12,4.92,25,19.37,19.65,0,113.34,23.03,18.7,43.7,-92.32
에스디엔(주),099220,2021/12,20.29,6.28,8.51,4.21,0,-41.89,16.02,7.89,-13.55,2236.89
에스맥(주),097780,2011/12,12.22,128.92,82.35,44.16,190.59,14.43,101.6,82.93,45.4,185.27
에스맥(주),097780,2012/12,103.76,-4.65,28.77,17.17,-15.15,92.06,8.71,27.73,23.49,-4.89
에스맥(주),097780,2013/12,42.61,22.24,30.93,24.11,49.8,45.47,14.64,24.62,17.34,32.54
에스맥(주),097780,2014/12,-7.62,-49.66,-11.79,-24.79,0,5.03,-57.78,-10.57,-21.22,0
에스맥(주),097780,2015/12,-40.42,-20.2,-41.95,-33.18,0,-32.27,-15.02,-35.95,-23.47,0
에스맥(주),097780,2016/12,-22.22,-49.32,55.59,62.02,0,-19.59,-30.14,32.01,34.05,0
에스맥(주),097780,2017/12,-26.86,6.25,24.55,-0.65,-25.15,-2.79,20.6,35.99,7.93,0
에스맥(주),097780,2018/12,-31.68,-29.62,63.23,55.71,46.94,8.38,-15.95,64.37,72.8,8.2
에스맥(주),097780,2019/12,12.25,-10.36,-3.96,-0.23,-12.24,16.68,18.85,-1.83,2.37,-12.23
에스맥(주),097780,2020/12,-0.4,30.57,23.82,2.82,-69.8,-10.44,28.75,30.53,25.79,49.02
에스맥(주),097780,2021/12,-54.55,-68.56,-0.34,0.43,0,7.56,-47.91,-1.06,-12.81,0
에스비더블유생명과학(주),151910,2011/12,69.81,22,80.04,76.03,130.85,102.68,26.02,86.29,104.2,112.03
에스비더블유생명과학(주),151910,2012/12,85.29,124.36,236.06,79.59,4.12,68.58,140.98,229.54,87,31.9
에스비더블유생명과학(주),151910,2013/12,96.01,123.12,62.71,76.75,9.04,103.53,74.53,54.98,61.68,-5.69
에스비더블유생명과학(주),151910,2014/12,6.31,-20.2,7.13,12.35,-43.34,9.42,-17.97,5.57,9.31,-44.05
에스비더블유생명과학(주),151910,2015/12,-2.46,-50.12,-32.08,5.66,0,-6.63,-52.24,-44.48,0.68,0
에스비더블유생명과학(주),151910,2016/12,-31.22,-53.82,11.8,-60.53,0,-54.68,-56.06,-17.26,-59.07,0
에스비더블유생명과학(주),151910,2017/12,-24,-21.05,-2.23,9.63,0,-22.85,-9.84,21.3,4.01,0
에스비더블유생명과학(주),151910,2018/12,-44.42,88.19,-1.96,6.49,0,9.6,70.82,-15.37,-5.45,0
에스비더블유생명과학(주),151910,2019/12,-28.96,-17.28,14.01,16.26,0,4.74,-13.88,30.36,6.76,0
에스비더블유생명과학(주),151910,2020/12,-20.96,-18.23,-13.17,-17.69,0,1,8.26,-0.86,-4.48,0
에스비더블유생명과학(주),151910,2021/12,-69.62,-29.11,-20.72,20.73,0,-34.69,-9.63,-13.03,33.94,0
에스씨아이평가정보(주),036120,2011/12,37.69,-0.9,-17.18,-10.89,0,,,,,
에스씨아이평가정보(주),036120,2012/12,-22.53,-9.91,2.57,-5.67,0,,,,,
에스씨아이평가정보(주),036120,2013/12,-19.96,0.74,4.36,4.87,0,,,,,
에스씨아이평가정보(주),036120,2014/12,-3.79,-0.3,1.22,-0.61,-81.97,,,,,
에스씨아이평가정보(주),036120,2015/12,-20.83,-2.79,5.36,3.44,567.26,,,,,
에스씨아이평가정보(주),036120,2016/12,39.31,-5.41,7.85,6,77.63,0,0,0,0,0
에스씨아이평가정보(주),036120,2017/12,-7.37,17.59,6.54,8.55,-12.74,15.14,21.22,-0.86,34.63,-97.15
에스씨아이평가정보(주),036120,2018/12,-13.17,16.56,15.61,12.53,124.88,-16.41,16.59,23.48,0.96,22551.24
에스씨아이평가정보(주),036120,2019/12,129.97,4.69,23.58,31.33,86.61,88.59,5.43,29.09,33.51,423.3
에스씨아이평가정보(주),036120,2020/12,17.03,-2.89,15.01,10.73,23.16,11.39,-3.13,17.64,11.75,19.84
에스씨아이평가정보(주),036120,2021/12,-53.07,-1.33,15.11,14.86,22.83,-52.98,-1.09,13.73,5.66,22.21
에스씨엠생명과학(주),298060,2015/12,,,,,,,,,,
에스씨엠생명과학(주),298060,2016/12,0,0,0,0,0,,,,,
에스씨엠생명과학(주),298060,2017/12,6.33,145.36,0,-43.17,0,,,,,
에스씨엠생명과학(주),298060,2018/12,62.29,-2.97,0,581.05,0,,,,,
에스씨엠생명과학(주),298060,2019/12,723.14,485.85,0,-6.43,0,,,,,
에스씨엠생명과학(주),298060,2020/12,2.46,89.92,274.35,85.91,0,,,,,
에스씨엠생명과학(주),298060,2021/12,-3.69,37.27,-29.28,-29.16,0,,,,,
에스앤씨엔진그룹리미티드,900080,2011/12,,,,,,28.17,27.3,29.27,8.95,62.25
에스앤씨엔진그룹리미티드,900080,2012/12,,,,,,12.16,-2.8,11.2,19.53,-21.01
에스앤씨엔진그룹리미티드,900080,2013/12,,,,,,-2.61,0.41,10.87,12.15,-14.37
에스앤씨엔진그룹리미티드,900080,2014/12,,,,,,-3,-12.1,9.53,2.63,-24.49
에스앤씨엔진그룹리미티드,900080,2015/12,,,,,,4.59,12.97,14.71,17.23,40.83
에스앤씨엔진그룹리미티드,900080,2016/12,,,,,,21.83,-15.07,6.44,0.25,-24.17
에스앤씨엔진그룹리미티드,900080,2017/12,,,,,,30.42,-6.18,2.38,0.3,-17.09
에스앤씨엔진그룹리미티드,900080,2018/12,,,,,,-3.79,-19.13,6.77,9.69,-20.62
에스앤씨엔진그룹리미티드,900080,2019/12,,,,,,35.49,-15.38,1.08,-0.73,-34.36
에스에스씨피(주),071660,2011/12,-6.5,-10.14,7.33,9.39,-46.09,26.51,-9.44,10.5,10.21,3.22
에스엔유프리시젼(주),080000,2011/12,58.39,-11.05,-15.62,-7.19,0,,,,,
에스엔유프리시젼(주),080000,2012/12,-23.87,-42.88,-26.25,-20.92,0,,,,,
에스엔유프리시젼(주),080000,2013/12,-2.14,129.3,11.18,5.8,0,,,,,
에스엔유프리시젼(주),080000,2014/12,-3.58,-17.78,-15.89,-3.7,0,,,,,
에스엔유프리시젼(주),080000,2015/12,-7.05,-15.99,2.21,-0.48,0,,,,,
에스엔유프리시젼(주),080000,2016/12,-4.9,-17.38,28.57,5.91,0,,,,,
에스엔유프리시젼(주),080000,2017/12,-24.92,100.85,6.21,11.62,0,,,,,
에스엔유프리시젼(주),080000,2018/12,-16.32,-28.97,13.39,-8.75,88.95,0,0,0,0,0
에스엔유프리시젼(주),080000,2019/12,-3.31,-22.19,6.92,11.16,-21.81,-2.99,-22.07,7.12,11.35,-18.57
에스엔유프리시젼(주),080000,2020/12,13.44,58.32,4.29,-1.01,-1.38,13.12,58.28,4.33,-1,-3.13
에스엔유프리시젼(주),080000,2021/12,10.59,11.8,7,12.65,-29.05,10.79,11.96,7.05,12.71,-29.15
에스엔케이폴리텍(주),091340,2011/12,14.43,-23.18,0.55,2.98,-75.05,,,,,
에스엔케이폴리텍(주),091340,2012/12,10.09,-9.93,-2.65,-5.64,0,,,,,
에스엔케이폴리텍(주),091340,2013/12,21.88,-4.18,-1.88,28.25,0,0,0,0,0,0
에스엔케이폴리텍(주),091340,2014/12,-3.33,60.66,6.55,6.97,0,-3.36,41.16,2.05,3.9,0
에스엔케이폴리텍(주),091340,2015/12,8.22,9.41,11.28,34.42,5.6,8.36,13.82,6.36,29.44,19.26
에스엔케이폴리텍(주),091340,2016/12,8.33,28.57,8.1,9.65,-35.11,97.18,147.93,9.83,65.16,10.65
에스엔케이폴리텍(주),091340,2017/12,20.6,-21.37,14.51,13.59,-22.83,64.04,181.55,27.83,60.52,174.07
에스엔케이폴리텍(주),091340,2018/12,-29.97,-12.58,0.38,-13.38,-89.39,-12.91,57.99,7.12,-10.7,37.63
에스엔케이폴리텍(주),091340,2019/12,12.81,23.98,-1.34,7.41,621.43,14.67,19.81,20.62,24.49,89.88
에스엔케이폴리텍(주),091340,2020/12,-1.61,-32.11,-2.54,-3.81,0,0.12,-24.57,2.72,0.25,-86.37
에스엔케이폴리텍(주),091340,2021/12,-11.06,31.77,-3.86,-4.54,0,2.75,29.82,1.67,16.56,92.75
에스엠로보틱스(주),252940,2014/12,,,,,,,,,,
에스엠로보틱스(주),252940,2015/12,,,,,,,,,,
에스엠로보틱스(주),252940,2016/12,,,,,,,,,,
에스엠로보틱스(주),252940,2017/12,,,,,,,,,,
에스와이(주),109610,2011/12,,,,,,,,,,
에스와이(주),109610,2012/12,,,,,,,,,,
에스와이(주),109610,2013/12,,,,,,,,,,
에스와이(주),109610,2014/12,,,,,,,,,,
에스와이(주),109610,2015/12,0,0,0,0,0,0,0,0,0,0
에스와이(주),109610,2016/12,0.98,9.77,-4.35,21.29,-35.01,21.09,16.96,-1.32,26.32,-38.21
에스와이(주),109610,2017/12,191.88,64.27,140.72,94.62,10.23,13.38,28.55,118.38,24.96,2.97
에스와이(주),109610,2018/12,-17.18,14.86,8.89,-6,-6.9,-6.93,6.72,5.11,-2.34,-4.05
에스와이(주),109610,2019/12,10.32,-14.03,-8.36,7.61,0,10.54,-9.48,-2.09,7.95,-192.13
에스와이(주),109610,2020/12,-7.25,-23.73,35.49,-7.54,0,-4.46,-18.43,34.04,-4.04,0
에스와이(주),109610,2021/12,20.17,41.99,16.15,14.57,0,8.36,36.77,16.22,11.65,0
에스지씨이테크건설(주),016250,2011/12,32.64,0.97,9.08,-26.55,105.93,42.87,4.84,17.86,-22.42,105.61
에스지씨이테크건설(주),016250,2012/12,-7.69,3.77,4.93,20.72,-30.89,-1.39,12.37,11.04,25.13,-35.24
에스지씨이테크건설(주),016250,2013/12,-5.5,-27.53,-16.75,2.38,0,23750.58,-15.03,-14.14,115.54,-91.17
에스지씨이테크건설(주),016250,2014/12,-6.69,34.44,7.74,4.7,0,55.73,31.42,13.83,27.98,4379.79
에스지씨이테크건설(주),016250,2015/12,-9.21,16.36,7.04,-13,167.59,27.03,25.47,12.26,13.67,37.2
에스지씨이테크건설(주),016250,2016/12,-4.75,6.98,8.52,3.7,64.54,5.02,8.26,16.42,9.83,12.52
에스지씨이테크건설(주),016250,2017/12,135.36,-0.28,7.6,23.63,20.35,0.15,23.01,11.37,8.45,61.53
에스지씨이테크건설(주),016250,2018/12,4.49,4.85,-1.61,21.84,-34.46,2.85,1.51,9.1,7.4,-22.22
에스지씨이테크건설(주),016250,2019/12,2.26,40.82,98.73,29.72,48.79,-0.3,14.15,4.64,6.35,-31.92
에스지씨이테크건설(주),016250,2020/12,-6.06,-8.58,-54.15,-17.2,0,-99.71,-33.13,-52.39,-67.38,0
에스지씨이테크건설(주),016250,2021/12,11.38,14.96,40.35,-11.25,0,10.54,15.16,47.57,-10.84,0
에스지에이(주),049470,2011/12,-29.06,18.5,3.54,-3.06,0,-18.63,11.67,3.38,-1.91,0
에스지에이(주),049470,2012/12,11.19,-20.78,9.36,34.85,0,-9.06,-16.99,10.12,36.76,0
에스지에이(주),049470,2013/12,-32.7,34.04,13.9,6.5,0,-32.04,50.28,15.27,31,0
에스지에이(주),049470,2014/12,16.74,-5.19,6.35,15.58,-82.68,8.53,13.98,13.94,16.68,98.56
에스지에이(주),049470,2015/12,137.17,6.54,39.48,4.79,0,429.68,23.8,36.91,51.62,18.18
에스지에이(주),049470,2016/12,-35.9,-23.28,9.22,16.21,0,10.5,51.6,22.51,30.76,-28.51
에스지에이(주),049470,2017/12,1416,12.84,-15.08,12.48,0,781.06,-10.23,-27.83,-10.13,0
에스지에이(주),049470,2018/12,-16.16,17.46,6.21,-10.5,0,-7.93,-9.38,-9.55,-9.75,0
에스지에이(주),049470,2019/12,35.1,-12.74,-18.75,-9.67,0,35.1,-8.34,-31.62,-24.29,0
에스지에이(주),049470,2020/12,-88.05,-2.12,-0.99,-6.93,0,-38.92,-4.25,22.09,-3.26,0
에스지에이(주),049470,2021/12,488.49,63.45,27.06,3,0,,,,,
에스지에이솔루션즈(주),184230,2014/06,,,,,,,,,,
에스지에이솔루션즈(주),184230,2015/06,0,0,0,0,0,0,0,0,0,0
에스지에이솔루션즈(주),184230,2016/12,0,0,0,0,0,195.75,266.21,25.64,85.97,38.53
에스지에이솔루션즈(주),184230,2017/12,44.02,-27.94,30.25,-2.62,-76.51,-1.68,11.71,25.02,-11.55,-24.99
에스지에이솔루션즈(주),184230,2018/12,-11.96,-12.75,-6.92,3.1,0,-4.12,-18,-21.83,-5.97,-340.1
에스지에이솔루션즈(주),184230,2019/12,-41.9,21.04,-43.89,-33.68,0,-52.58,-0.65,-51.85,-38.56,0
에스지에이솔루션즈(주),184230,2020/12,-44.06,-12.64,4.31,5.12,0,-46.93,-10.02,33.46,-3.26,0
에스지에이솔루션즈(주),184230,2021/12,-21.3,-5.79,39.88,35.31,16.71,15.08,-39.2,50.26,37.83,-4.63
에스지에이시스템즈(주),232290,2015/12,,,,,,,,,,
에스지에이시스템즈(주),232290,2016/12,0,0,0,0,0,,,,,
에스지에이클라우드서비스(주),224880,2016/12,,,,,,,,,,
에스지에이클라우드서비스(주),224880,2017/12,0,0,0,0,0,,,,,
에스지에이클라우드서비스(주),224880,2018/12,21.18,-22.46,-84.83,-15.46,0,,,,,
에스지에이클라우드서비스(주),224880,2019/12,-84.18,-23.79,0,-66.77,0,,,,,
에스지에이클라우드서비스(주),224880,2020/12,-53.06,-29.61,0,-40.36,0,,,,,
에스지이(주),255220,2012/12,,,,,,,,,,
에스지이(주),255220,2013/12,,,,,,,,,,
에스지이(주),255220,2014/12,0,0,0,0,0,,,,,
에스지이(주),255220,2015/12,11.04,-13,60.37,11.21,43.57,0,0,0,0,0
에스지이(주),255220,2016/12,60.68,44.34,26.34,49.76,24.22,41.72,44.37,51.5,25.38,62.26
에스지이(주),255220,2017/12,32.72,126.87,46.25,48.59,35.75,30.35,34.67,48.98,47.66,44.73
에스지이(주),255220,2018/12,38.66,22.3,76.23,72.33,13.47,35.62,15.64,61,62.97,-8.85
에스지이(주),255220,2019/12,12.3,-5.94,19.79,10.18,-26,19.43,-8.96,18.73,13.88,-15.35
에스지이(주),255220,2020/12,1.77,1.87,8.81,3.7,-63.54,6.93,-1.89,-1.57,2.06,-58.89
에스지이(주),255220,2021/12,-59.27,-58.86,-3.59,-1.77,0,-47.61,-46.19,-4.48,-1.23,0
에스케이 머티리얼즈(주),036490,2011/12,13.47,25.93,22.04,15.76,24.95,19.33,25.96,22.33,16.16,23.67
에스케이 머티리얼즈(주),036490,2012/12,-8.26,-14.11,7.17,-0.31,-45.62,6.53,-14.21,5.97,12.52,-47.96
에스케이 머티리얼즈(주),036490,2013/12,-16.83,-26.54,-7.71,-16.65,-84.41,-12.9,-24.88,-8.43,-13.5,-85.62
에스케이 머티리얼즈(주),036490,2014/12,-5.31,4.91,4.81,0.31,313.55,-5.35,10.79,1.92,-1.27,264.97
에스케이 머티리얼즈(주),036490,2015/12,11.02,49.95,14.64,15.75,197.13,6.75,59.68,16.55,12.77,327.5
에스케이 머티리얼즈(주),036490,2016/12,7.27,19.81,16.7,25.35,22.48,37.75,36.51,11.98,35.78,36.55
에스케이 머티리얼즈(주),036490,2017/12,27.79,6.18,-10.66,15.58,-8.73,33.81,11.02,-8.46,23.8,-4.16
에스케이 머티리얼즈(주),036490,2018/12,10.14,18.86,-8.11,11.71,-7.21,24.97,34.15,-2.45,25.08,23.85
에스케이 머티리얼즈(주),036490,2019/12,4.93,2.2,9.06,13.58,-6.41,11.37,12.36,25.4,15.55,17.42
에스케이 머티리얼즈(주),036490,2020/12,-3.88,14.39,-26.46,4.45,-7.82,22.1,23.67,-7.34,26.17,8.93
에스케이브로드밴드(주),033630,2011/12,-3.41,8.2,0.88,6.1,467.33,-4.69,8.1,-1.95,4.76,0
에스케이브로드밴드(주),033630,2012/12,-0.61,8.77,0.43,-8.53,-12.69,-1.86,8.57,1.59,-9.32,26.21
에스케이브로드밴드(주),033630,2013/12,7.92,2.13,-18.21,0.29,7.62,,,,,
에스케이브로드밴드(주),033630,2014/12,5.74,4.53,-0.53,2.19,-20.51,,,,,
에스케이씨솔믹스(주),057500,2011/12,43.88,46.34,3,42.73,0,0,0,0,0,0
에스케이씨솔믹스(주),057500,2012/12,2.64,5.4,-23.16,1.59,0,0,0,0,0,0
에스케이씨솔믹스(주),057500,2013/12,-8.51,7.59,-11.63,-8.73,0,-8.49,4.65,-12.29,-9.31,0
에스케이씨솔믹스(주),057500,2014/12,-6.5,7.96,-18.85,-5.5,0,-6.53,2.45,-17.52,-5.66,0
에스케이씨솔믹스(주),057500,2015/12,-27.28,1.22,-64.3,-24.3,32.21,-27.28,-2.69,-63.92,-24.3,3.62
에스케이씨솔믹스(주),057500,2016/12,-27.56,-16.26,69.01,-26.18,405.03,-27.56,-15.74,64.96,-26.31,401.83
에스케이씨솔믹스(주),057500,2017/12,-4.27,40.03,118.11,8.83,35.68,-4.27,40.45,118.97,8.9,39.77
에스케이씨솔믹스(주),057500,2018/12,32.17,6.06,33,20.81,13.42,32.17,5.71,33.1,20.96,13.43
에스케이씨솔믹스(주),057500,2019/12,4.89,-0.92,1,13.38,-72.68,4.89,-1.02,0.51,13.18,-72.53
에스케이오션플랜트(주),025440,2011/12,-1.96,-8.09,-34.3,-20.56,0,-10.36,-7.71,-33.11,-22.53,0
에스케이오션플랜트(주),100090,2011/12,8.39,26.29,25.09,9.96,115.65,,,,,
에스케이오션플랜트(주),025440,2012/12,18.51,4.21,30.68,14.9,0,2.8,4.47,-0.41,4.98,0
에스케이오션플랜트(주),100090,2012/12,23.19,7.11,57.28,19.42,-54.14,,,,,
에스케이오션플랜트(주),100090,2013/12,-1.78,-29.14,-25.62,-0.72,0,,,,,
에스케이오션플랜트(주),025440,2013/12,-5.7,23.81,-36.47,-23.19,-78.27,-11.44,19.91,-0.1,-15.06,0
에스케이오션플랜트(주),100090,2014/12,0.72,17.37,8.24,-3.38,0,,,,,
에스케이오션플랜트(주),025440,2014/12,5.97,25.32,10.54,5.4,382.78,0.06,23.21,2.73,0.56,0
에스케이오션플랜트(주),025440,2015/12,0.67,-10.62,6.61,5.92,-33.19,-8.08,-9.52,4.06,5.97,-40.88
에스케이오션플랜트(주),100090,2015/12,-3.26,12.06,24.92,7.09,44.12,,,,,
에스케이오션플랜트(주),025440,2016/12,1.58,1.78,81.77,-0.46,-7.17,0.84,3.23,75.33,0.06,38.11
에스케이오션플랜트(주),100090,2016/12,-3.14,-10.04,29.37,-9.71,-30.29,,,,,
에스케이오션플랜트(주),025440,2017/12,-2.65,-2.21,-9.84,-6.68,-59.58,-5.45,-4.4,-4.87,-8.76,-63.88
에스케이오션플랜트(주),100090,2017/12,-3.59,-29.61,132.25,66.54,0,0,0,0,0,0
에스케이오션플랜트(주),100090,2018/12,20.43,-3.51,-4.53,2.36,0,2.78,16.98,-7.62,1.43,0
에스케이오션플랜트(주),025440,2018/12,-2.02,-1.79,-8.52,0.54,0,-0.45,-0.71,-7.15,2.79,-168.55
에스케이오션플랜트(주),025440,2019/12,9.87,7.63,-15.47,-1.65,0,12.08,8.43,-11.33,0.65,0
에스케이오션플랜트(주),100090,2019/12,5.35,125.67,-8.29,16.65,0,1.09,167.1,-9.8,16.7,0
에스케이오션플랜트(주),025440,2020/12,4.55,-19.65,0.26,6.63,0,4.13,-19.4,0.82,4.82,0
에스케이오션플랜트(주),100090,2020/12,-4.3,38.99,22.81,10.84,14.14,-3.63,11.11,25.33,5.11,0
에스케이오션플랜트(주),025440,2021/12,-2.92,8.61,-16.27,6.15,0,1.26,9.51,-10.43,10.82,0
에스케이오션플랜트(주),100090,2021/12,6.75,22.45,-14.49,18.64,80.59,-7.94,17.75,-16.73,12.02,-9.01
에스케이커뮤니케이션즈(주),066270,2011/12,19.3,7.53,-1.65,-3.96,-77.65,19.93,7.53,2.25,-1.94,-77.85
에스케이커뮤니케이션즈(주),066270,2012/12,25.11,-24.34,-17.11,-16.92,0,,,,,
에스케이커뮤니케이션즈(주),066270,2013/12,-73.93,-34.94,-22.17,-22.58,0,,,,,
에스케이커뮤니케이션즈(주),066270,2014/12,-56.39,-26.79,-11.74,-14.39,0,,,,,
에스케이커뮤니케이션즈(주),066270,2015/12,-47.32,-14.65,-12.44,-13.44,0,,,,,
에스텍(주),069510,2011/12,-2.9,11.97,15.21,18.61,-21.72,2.71,5.96,9.97,10.01,-56.79
에스텍(주),069510,2012/12,3.59,-3.19,10.39,5.99,-48.93,-0.01,-5.7,5.43,0.54,-31.17
에스텍(주),069510,2013/12,1.07,-4.61,11.58,7.64,-22.9,15.19,5.63,7.84,12.39,33.79
에스텍(주),069510,2014/12,6.49,14.95,8.38,12.09,37.57,7.39,23.65,11.57,15.52,38.74
에스텍(주),069510,2015/12,6.19,-12.84,5.82,-0.68,-66.98,8.36,-1.72,11.18,2.61,-11.26
에스텍(주),069510,2016/12,-3.17,2.19,5.75,7.87,-74.68,7.16,7.53,10.91,7.94,8.42
에스텍(주),069510,2017/12,10.6,-1.19,3.87,-0.16,181.26,-3.25,3.39,0.25,-3.6,-7.08
에스텍(주),069510,2018/12,-0.4,10.91,4.29,8.55,98.74,-0.56,2.01,11.66,5.82,12.57
에스텍(주),069510,2019/12,-1.05,9.99,1.61,3.38,-69.96,5.58,10.29,10.81,9.61,-3.05
에스텍(주),069510,2020/12,-2.31,-8.69,4.86,3.17,-96.13,-1.04,-7.54,1.95,5.12,-23.78
에스텍(주),069510,2021/12,7.46,20.39,-0.79,4.86,0,6.89,5.81,-19.18,10.97,0
에스트래픽(주),234300,2013/12,,,,,,,,,,
에스트래픽(주),234300,2014/12,,,,,,,,,,
에스트래픽(주),234300,2015/12,0,0,0,0,0,0,0,0,0,0
에스트래픽(주),234300,2016/12,147.05,44.1,65.69,93.33,52.82,114.14,44,57.91,67.79,46.15
에스트래픽(주),234300,2017/12,49.39,29.5,188.37,112.51,3.15,345.02,-13,165.04,127.21,-42.1
에스트래픽(주),234300,2018/12,785.18,-63.85,-3.83,12.72,0,202.6,-47.38,-8.48,-4.72,0
에스트래픽(주),234300,2019/12,128.23,83.5,-3.54,22.66,0,98.38,95.86,-23.51,19.08,0
에스트래픽(주),234300,2020/12,18.02,11.12,-8.5,-10.28,-31.67,6.23,15.64,-6.82,-10.3,0
에스트래픽(주),234300,2021/12,26.7,43.03,-10.03,14.51,153.06,22.6,49.13,9.15,26.77,0
에스티팜(주),237690,2011/12,,,,,,,,,,
에스티팜(주),237690,2012/12,0,0,0,0,0,,,,,
에스티팜(주),237690,2013/12,-3.25,1.53,15.16,5.62,6.49,,,,,
에스티팜(주),237690,2014/12,41.57,14.58,6.47,22.94,-10.39,,,,,
에스티팜(주),237690,2015/12,110.32,43,93.9,63.21,254.32,,,,,
에스티팜(주),237690,2016/12,3.15,45.13,182.7,58.37,125.78,0,0,0,0,0
에스티팜(주),237690,2017/12,9.41,1.13,12.27,3.88,-19.95,9.5,1.22,12.08,3.73,-20.3
에스티팜(주),237690,2018/12,11.55,-51.98,-5.76,-9.61,0,11.54,-51.81,-5.56,-9.44,-125.3
에스티팜(주),237690,2019/12,-3.03,-4.42,-8.53,-2.87,0,1.53,-4.59,-9.23,-1.28,0
에스티팜(주),237690,2020/12,3.02,17.26,-0.8,32.54,0,1.55,33.08,-1.87,30.63,0
에스티팜(주),237690,2021/12,20.72,27.59,9.27,11.2,0,19.95,33.47,9.36,11.89,0
에스퓨얼셀(주),288620,2017/12,,,,,,,,,,
에스퓨얼셀(주),288620,2018/12,0,0,0,0,0,,,,,
에스퓨얼셀(주),288620,2019/12,1710.69,20.52,6.07,23.5,11.99,,,,,
에스퓨얼셀(주),288620,2020/12,74.16,23.71,102.08,58.8,1.05,0,0,0,0,0
에스퓨얼셀(주),288620,2021/12,138.89,0.42,8.63,7.28,11.38,50.63,0.67,8.69,3.49,6.19
에이디엠코리아(주),187660,2019/12,,,,,,,,,,
에이디엠코리아(주),187660,2020/12,0,0,0,0,0,0,0,0,0,0
에이디엠코리아(주),187660,2021/12,255.71,6.57,129.76,87.04,-39.45,201.27,6.54,134.2,85.02,-40.79
에이비엘바이오(주),298380,2017/12,,,,,,,,,,
에이비엘바이오(주),298380,2018/12,0,0,0,0,0,,,,,
