회사명,거래소코드,회계년도,유형자산증가율(IFRS),매출액증가율(IFRS),자기자본증가율(IFRS),총자본증가율(IFRS),정상영업이익증가율(IFRS),유형자산증가율(IFRS연결),매출액증가율(IFRS연결),자기자본증가율(IFRS연결),총자본증가율(IFRS연결),정상영업이익증가율(IFRS연결)
일진디스플레이(주),020760,2015/12,-5.07,-31.27,-17.46,-12.88,0,,,,,
일진디스플레이(주),020760,2016/12,-33.83,-45.93,-51.15,-30.45,0,,,,,
일진디스플레이(주),020760,2017/12,-6.83,48.86,29.5,8.82,0,,,,,
일진디스플레이(주),020760,2018/12,-6.54,-17.88,-2.05,-5.49,-99.01,,,,,
일진디스플레이(주),020760,2019/12,1.4,-53.63,-36.43,-20.05,0,0,0,0,0,0
일진디스플레이(주),020760,2020/12,9.71,-29.26,-38.77,-7.78,0,9.21,-30.13,-43.61,-9.77,0
일진디스플레이(주),020760,2021/12,-6.88,37.93,-49.36,4.99,0,-6.47,51.73,-62.2,3.13,0
일진머티리얼즈(주),020150,2011/12,42.05,3.22,134.37,32.96,-67.07,42.1,9.89,136.33,34.45,-66.71
일진머티리얼즈(주),020150,2012/12,-38.5,13.48,-15.57,1.35,0,-8.76,19.31,-17.1,6.27,0
일진머티리얼즈(주),020150,2013/12,3.72,-28.45,2.37,2.32,0,23.74,-11,-0.79,23.61,0
일진머티리얼즈(주),020150,2014/12,-6.56,-5.45,10.21,6.61,0,-3.03,18.53,0.86,2.63,0
일진머티리얼즈(주),020150,2015/12,-5.3,8.96,-21.3,-35.05,0,-33.08,10.45,-14.09,-26.74,0
일진머티리얼즈(주),020150,2016/12,0.07,-2.73,6.83,-0.48,239.12,-1.39,-12.92,22.87,-10.52,0
일진머티리얼즈(주),020150,2017/12,-5.17,17.68,94.15,77.55,118.73,-0.27,13.81,85.24,66.41,70.64
일진머티리얼즈(주),020150,2018/12,1.29,8.12,0.37,6.51,-9.56,54.46,10.57,-0.38,6.45,-1.62
일진머티리얼즈(주),020150,2019/12,-1.95,-7.56,7.75,8.35,-19.68,37.98,9.6,8.12,49.8,-3.84
일진머티리얼즈(주),020150,2020/12,19.79,-1.02,5.39,5.35,-31.71,21.12,-2.42,6.98,4.25,8.58
일진머티리얼즈(주),020150,2021/12,17.8,20.96,6.09,26.82,42.38,48.52,28.31,61.74,62.22,37.46
일진전기(주),103590,2011/12,6.31,-2.62,-4.44,4.11,0,6.32,-2.57,-4.47,3.97,0
일진전기(주),103590,2012/12,7.63,-2.96,-4.93,7.87,0,7.63,-3.05,-5.12,7.77,0
일진전기(주),103590,2013/12,2.76,-11.19,1.33,0.84,0,2.75,-11.05,1.41,0.89,0
일진전기(주),103590,2014/12,-21.93,-10.4,-0.45,-5.8,74.45,-21.93,-12.2,-2.36,-4.93,51.84
일진전기(주),103590,2015/12,-3.16,-12.78,0.26,-7.29,-74.48,-3.15,-7.27,2.48,-7.44,-53.65
일진전기(주),103590,2016/12,-1.76,-3.74,-0.9,-0.87,-75.15,-1.76,-5.12,-0.42,-0.91,-68.46
일진전기(주),103590,2017/12,1.25,15.57,-0.63,3.86,149.19,1.25,12.37,-0.61,3.84,33.63
일진전기(주),103590,2018/12,1.34,-3.68,-5.76,2.73,-5.13,1.34,-4.01,-5.55,2.89,-12.3
일진전기(주),103590,2019/12,-1.65,-10.25,0.92,0.52,86.27,-1.64,-8.63,1.13,0.28,118.33
일진전기(주),103590,2020/12,-2.44,6.79,1.78,0.87,36.89,-2.44,5.93,1.7,1.22,20.6
일진전기(주),103590,2021/12,-1.06,31.99,4.18,6.04,43.97,-1.05,31.7,4.59,6.02,48.1
일진하이솔루스(주),271940,2012/12,,,,,,,,,,
일진하이솔루스(주),271940,2013/12,,,,,,,,,,
일진하이솔루스(주),271940,2014/12,,,,,,,,,,
일진하이솔루스(주),271940,2015/12,0,0,0,0,0,,,,,
일진하이솔루스(주),271940,2016/12,-1.7,2.75,2.57,7.37,0,,,,,
일진하이솔루스(주),271940,2017/12,30.09,8.49,73.37,27.14,0,,,,,
일진하이솔루스(주),271940,2018/12,-6.26,40.55,2.57,-2.36,0,,,,,
일진하이솔루스(주),271940,2019/12,53.58,209.64,334.8,172.87,1921.37,,,,,
일진하이솔루스(주),271940,2020/12,33.7,28.26,42.68,5.62,25.5,,,,,
일진하이솔루스(주),271940,2021/12,29.29,3.67,477.17,322.55,-34.97,,,,,
일진홀딩스(주),015860,2011/12,0,17.63,1.46,2.22,0,7.57,-1.43,-4.5,3.62,0
일진홀딩스(주),015860,2012/12,0,-9.05,-1.72,0.63,0,9.31,-1.51,-9.16,6.98,0
일진홀딩스(주),015860,2013/12,0,-13.21,0.51,-1.29,-6.69,1.57,-8.52,1.79,0.7,0
일진홀딩스(주),015860,2014/12,0,32.74,13.46,2.35,77.97,-20.07,-8.16,7.65,0.17,28.38
일진홀딩스(주),015860,2015/12,0,-8.23,-0.11,0.67,-35.69,-3.15,-4.38,8.42,-3.8,-26.53
일진홀딩스(주),015860,2016/12,0,-0.51,-1.73,1.19,-12.45,2.19,-4.67,-2.01,-0.94,-94.67
일진홀딩스(주),015860,2017/12,0,-5.46,-24.34,-18.65,-10.33,3.03,11.23,-4.43,1.27,300.63
일진홀딩스(주),015860,2018/12,0,50.48,8.95,3.43,171.34,-3.69,-1.62,0.98,3.45,268.53
일진홀딩스(주),015860,2019/12,0,-13.97,1.21,2.7,-29.55,0.8,-3.58,5.87,6.45,31.38
일진홀딩스(주),015860,2020/12,0,9.72,0.46,-0.1,21.83,0.84,4.22,0.95,-2.53,-12.86
일진홀딩스(주),015860,2021/12,0,24.74,-0.01,0.05,32.97,3.2,27.42,43.97,39.11,40.38
자이에스앤디(주),317400,2011/12,,,,,,,,,,
자이에스앤디(주),317400,2012/12,,,,,,,,,,
자이에스앤디(주),317400,2013/12,,,,,,,,,,
자이에스앤디(주),317400,2014/12,,,,,,,,,,
자이에스앤디(주),317400,2015/12,,,,,,,,,,
자이에스앤디(주),317400,2016/12,,,,,,,,,,
자이에스앤디(주),317400,2017/12,,,,,,,,,,
자이에스앤디(주),317400,2018/12,0,0,0,0,0,,,,,
자이에스앤디(주),317400,2019/12,50.61,30.68,279.78,102.17,13.63,,,,,
자이에스앤디(주),317400,2020/12,25.78,28.16,11.99,48.41,65.98,,,,,
자이에스앤디(주),317400,2021/12,34.22,22.32,87.05,30.67,85.88,0,0,0,0,0
자화전자(주),033240,2011/12,-8.34,79.04,5.39,21.39,0,2.4,94.48,11.12,20.04,5968.08
자화전자(주),033240,2012/12,-12.14,69.36,26.48,23.16,189.19,-0.04,30.4,34.76,24.42,148.53
자화전자(주),033240,2013/12,16.48,49.96,18.7,14.78,50.78,26.89,43.13,19.97,21.16,10.2
자화전자(주),033240,2014/12,17.75,-31.55,12.97,2.16,-51.06,6.38,-30.4,8.11,0.7,-53.52
자화전자(주),033240,2015/12,16.95,-14.39,5.37,5.09,-28.28,5.49,-18.03,6.43,11.04,-6.12
자화전자(주),033240,2016/12,53.84,12.28,2.97,7.42,0.28,32.93,11.66,3.56,6.89,-20.05
자화전자(주),033240,2017/12,-26.47,57.92,4.49,15.92,-24.19,27.58,49.3,3.24,7.96,44.28
자화전자(주),033240,2018/12,18.42,-26.83,-2.01,-14.21,0,-13.17,-19.59,-2.35,-23.56,-127.67
자화전자(주),033240,2019/12,2.48,7.29,3.44,1.11,0,0.74,1.31,0.59,-1.06,0
자화전자(주),033240,2020/12,-8.41,-32.42,-0.66,2.95,0,-16.52,-17.17,-2.21,2.16,0
자화전자(주),033240,2021/12,50.64,18.16,5.29,21.44,0,43.89,15.69,9.65,23.02,0
전방(주),000950,2011/12,13,-7.65,-14.88,9.7,0,12.7,-7.35,-14.7,9.39,0
전방(주),000950,2012/12,12,-3.26,-15.56,4.46,0,11.75,-3.7,-15.39,4.34,0
전방(주),000950,2013/12,-3.63,0.89,0.86,-1.82,0,-3.66,-0.45,0.49,-3.08,0
전방(주),000950,2014/12,-3.44,-16.33,-11.41,-3.64,0,-3.45,-16.55,-11.84,-3.63,0
전방(주),000950,2015/12,8.75,-4.52,5.41,2.71,0,8.65,-3.23,5.36,2.59,0
전방(주),000950,2016/12,-3.68,-14.06,-10.01,-6.55,0,-3.69,-15.38,-10.56,-6.81,0
전방(주),000950,2017/12,-4.35,-6.87,-8.26,-13.26,0,-4.95,-9.12,-7.88,-14.58,0
전방(주),000950,2018/12,-14.81,-14.12,-15.15,-11.62,0,-14.81,-18.17,-16.07,-11.97,0
전방(주),000950,2019/12,16.05,-7.95,4.18,5.88,0,16.05,-7.93,5.08,6.21,0
전방(주),000950,2020/12,-58.22,-23.51,6.01,-3.78,0,-58.22,-23.52,6.86,-3.4,0
전방(주),000950,2021/12,-37.75,27.66,2.3,2.41,0,-37.75,27.19,2.63,2.65,0
제이더블유생명과학(주),234080,2011/12,-6.06,1.63,3.82,-1.65,-16.34,,,,,
제이더블유생명과학(주),234080,2012/12,-5.47,5.91,7.25,-8.26,-13.67,0,0,0,0,0
제이더블유생명과학(주),234080,2013/12,-6,-0.86,1.26,-1.27,-10.89,-6.06,-0.53,1.73,-1.17,-9.5
제이더블유생명과학(주),234080,2014/12,-2.15,24.04,8.64,6.03,74.77,-1.88,25.4,10.64,6.23,84.41
제이더블유생명과학(주),234080,2015/12,12.47,13.08,5.86,9.56,30.52,12.45,13.34,7.66,9.79,27.69
제이더블유생명과학(주),234080,2016/12,2.25,5.01,7.92,7.53,20.52,2.81,5.03,9.02,6.87,15.94
제이더블유생명과학(주),234080,2017/12,-1.4,7.31,12.43,1.88,11.67,-1.13,8.55,13.07,3.27,9.92
제이더블유생명과학(주),234080,2018/12,-2.77,6.64,6.78,-0.05,1.67,-1.84,8.1,7.01,1.17,-0.99
제이더블유생명과학(주),234080,2019/12,-0.96,10.55,13.13,0.61,30.78,-0.98,9.66,12.23,0.27,26.37
제이더블유생명과학(주),234080,2020/12,3.34,8.49,7.73,6.99,28.78,2.87,7.81,8.06,6.45,32.61
제이더블유생명과학(주),234080,2021/12,0.97,-8.08,2.33,3.94,-29,1.29,-7.47,-0.76,2.36,-27.97
제이더블유중외제약(주),001060,2011/12,-0.51,-2.77,-6.87,4.87,-35.09,0,0,0,0,0
제이더블유중외제약(주),001060,2012/12,-35.35,-7.87,-4.2,-9.68,-43.61,0,0,0,0,0
제이더블유중외제약(주),001060,2013/12,-5.05,-0.73,22.74,-2.33,177.96,-5.15,-0.73,22.65,-2.28,173.03
제이더블유중외제약(주),001060,2014/12,-5.47,4.72,11.71,0.84,-30.52,-5.41,4.72,11.5,0.81,-30.08
제이더블유중외제약(주),001060,2015/12,-4.81,5.22,0.49,3.19,20.37,-4.81,5.22,0.71,3.26,18.86
제이더블유중외제약(주),001060,2016/12,-2.11,7.62,22.79,6.14,10.9,-2.13,7.62,22.58,6.13,14
제이더블유중외제약(주),001060,2017/12,-3.81,7.58,-2.19,-3.19,-11.21,-3.81,7.58,-2,-3.1,-11.49
제이더블유중외제약(주),001060,2018/12,-3.44,6.81,-3.89,-5.87,-0.11,-3.56,6.81,-3.94,-5.88,-0.62
제이더블유중외제약(주),001060,2019/12,20.68,-4.95,-11.35,-3.86,0,25.96,-4.81,-11.54,-3.47,-188.09
제이더블유중외제약(주),001060,2020/12,22.45,6.27,-9.51,-5.54,0,23.85,7.04,-9.82,-4.21,0
제이더블유중외제약(주),001060,2021/12,-38.65,10.91,-0.14,3.02,1589.93,-36.8,10.83,-3.03,15.29,0
제이더블유홀딩스(주),096760,2011/12,-77.99,-29.48,0.34,11.55,-79.32,11.6,-6.9,-14.14,10.18,-85.14
제이더블유홀딩스(주),096760,2012/12,8.66,17.57,-7.79,6.7,0,-18.47,-0.79,-22.5,-1.61,-40
제이더블유홀딩스(주),096760,2013/12,-2.03,2.19,17.35,20.97,0,-35.79,3.58,36.15,-5.82,455.85
제이더블유홀딩스(주),096760,2014/12,-4.13,13.98,-2.3,1.38,0,-15.31,8.24,-9,2.13,15.09
제이더블유홀딩스(주),096760,2015/12,-2.4,19.12,4.45,12.44,0,0.77,8.52,8.17,4.52,42.37
제이더블유홀딩스(주),096760,2016/12,9.21,9.07,10.93,21.28,115.2,-2.09,9.96,12.39,10.51,29.57
제이더블유홀딩스(주),096760,2017/12,-6.81,5.08,-5.66,4.01,4.25,66.48,-0.14,43.78,12.93,-4.44
제이더블유홀딩스(주),096760,2018/12,-1.63,35.68,5.78,3.52,432.22,-15.41,6.06,8.49,-5.6,-19.58
제이더블유홀딩스(주),096760,2019/12,-5.35,-28.88,-4.43,1.14,-75.73,8.12,0.14,-17.75,-2.52,-91.79
제이더블유홀딩스(주),096760,2020/12,-0.89,6.29,8.64,-4.16,48.22,16.02,7.58,-26.99,-10.45,1264.28
제이더블유홀딩스(주),096760,2021/12,-4.68,-5.36,-2.85,-1.18,-27.06,-15.53,0.95,-14.61,-4.29,84.12
제이에스전선(주),005560,2011/12,-3.97,-5.12,-13.53,-7.69,0,-3.09,-4.64,-13.54,-7.87,0
제이에스전선(주),005560,2012/12,-4.85,9.73,11.21,3.54,0,-5.56,9.04,10.41,0.3,0
제이에스전선(주),005560,2013/12,-5.9,-9.52,-18.48,-4.26,0,-7.16,-9.49,-18.66,-4.28,0
제이준코스메틱(주),025620,2011/12,-2.18,-17.74,-53.24,-15.21,0,,,,,
제이준코스메틱(주),025620,2012/12,13.81,-12.47,60.53,2.29,0,,,,,
제이준코스메틱(주),025620,2013/12,12.07,-40.31,-68.98,4.49,0,0,0,0,0,0
제이준코스메틱(주),025620,2014/12,-22.42,-76.25,399.24,-48.06,0,,,,,
제이준코스메틱(주),025620,2015/12,-99.6,12.06,-33.79,-11.28,0,0,0,0,0,0
제이준코스메틱(주),025620,2016/12,11686.13,909.68,555.37,320.59,0,453.77,941.33,562.28,252.12,0
제이준코스메틱(주),025620,2017/12,282.53,60.36,45.73,33.44,66.02,,,,,
제이준코스메틱(주),025620,2018/12,9.51,1.6,-0.12,39.22,-63.8,0,0,0,0,0
제이준코스메틱(주),025620,2019/12,-65.99,-69.03,-52.54,-40.69,0,-65.55,-60.14,-57.18,-42.36,-828.8
제이준코스메틱(주),025620,2020/12,-92.93,-36.23,19.92,-26.1,0,-89.25,-42,12.68,-29.06,0
제이준코스메틱(주),025620,2021/12,-62.2,-43.95,-14.83,-22.61,0,-24.45,-32.73,-1.95,-9.11,0
제일모직(주),001300,2011/12,31.31,8.25,15.81,21.52,-9.89,32.96,9.15,16.28,22.09,-12.95
제일모직(주),001300,2012/12,13.08,5.98,2.37,9.76,16.85,13.76,7.69,1.19,9.89,12.01
제일모직(주),001300,2013/12,-7,-25.49,-8.37,-8.92,-47.88,-7.94,-26.6,-6.65,-7.95,-39.26
제일약품(주),271980,2017/12,,,,,,,,,,
제일약품(주),271980,2018/12,0,0,0,0,0,,,,,
제일약품(주),271980,2019/12,0.94,7.07,-8.05,-0.33,-94.92,,,,,
제일약품(주),271980,2020/12,-5.09,3.1,2.71,2.46,3928.99,-4.06,2.97,2.1,2.31,5414.32
제일약품(주),271980,2021/12,8.68,1.36,1.82,-0.46,0,0,0,0,0,0
제일연마공업(주),001560,2011/12,10.13,8.94,8.87,6.17,-6.7,5.27,8.07,9.41,3.27,-13.73
제일연마공업(주),001560,2012/12,8.29,-0.49,8.23,5.42,-26.99,3.81,-1.83,8.31,5.8,-27.11
제일연마공업(주),001560,2013/12,1.31,-0.77,-18.42,-10.21,-46.96,-0.05,-0.21,-17.9,-7.97,-23.74
제일연마공업(주),001560,2014/12,-8.53,3.23,4.73,5.42,74.19,-2.19,2.7,5.36,7.31,33.98
제일연마공업(주),001560,2015/12,-2.56,-2.79,1.24,2.48,-67.38,-3.86,-1.89,1.86,0.76,-39.8
제일연마공업(주),001560,2016/12,-1.91,-1.67,3.03,-2.57,36.9,-2.55,-0.19,5.33,1,1.14
제일연마공업(주),001560,2017/12,0.48,-1.49,3.15,0.24,48.59,3.92,-4.58,3.36,0.63,50.7
제일연마공업(주),001560,2018/12,3.66,-0.57,5.5,3.14,0.17,3.31,-0.31,5.74,-0.62,-10.88
제일연마공업(주),001560,2019/12,11.04,-2.17,5.92,5.73,-6.92,10.45,-1.36,9.32,4.2,23.44
제일연마공업(주),001560,2020/12,-8.25,-7.83,2.25,2.09,-43.72,-7.48,-9.75,2.3,-3.7,-48.3
제일연마공업(주),001560,2021/12,-4.29,8.05,3.37,3.93,131.17,-2.2,9,8.07,7.86,84.46
제일파마홀딩스(주),002620,2011/12,44.34,7.31,10.78,11.09,-22.04,,,,,
제일파마홀딩스(주),002620,2012/12,59.05,-7.79,4.33,1.73,-80.74,,,,,
제일파마홀딩스(주),002620,2013/12,-6.18,5.89,-1.58,1.36,-78.28,,,,,
제일파마홀딩스(주),002620,2014/12,-5.27,13.45,-1.01,3.4,522.92,,,,,
제일파마홀딩스(주),002620,2015/12,-1.29,15.99,2.63,8.69,53.76,,,,,
제일파마홀딩스(주),002620,2016/12,22.22,3.59,2.63,8.16,-22.84,0,0,0,0,0
제일파마홀딩스(주),002620,2017/12,-97.82,-99.37,-33.9,-63.24,0,-95.61,-92.8,-33.02,-59.84,-96.88
제일파마홀딩스(주),002620,2018/12,296.56,236.83,195.88,231.88,0,2579.37,221.18,194.08,365.66,3647.87
제일파마홀딩스(주),002620,2019/12,11.33,17.1,-17.95,-9.95,23.84,21.3,412.23,-19.75,-8,-17.74
제일파마홀딩스(주),002620,2020/12,8.78,11.34,5.1,3.18,11.13,3.64,4.22,3.55,4.83,149.6
제일파마홀딩스(주),002620,2021/12,27.72,-30.02,1.37,-4.33,-55.33,0,0,0,0,0
조광페인트(주),004910,2011/12,4.93,7.48,3.5,5.44,-31.89,4.48,7.86,3.37,5.29,-32.14
조광페인트(주),004910,2012/12,4.03,3.39,1.35,1.93,11.63,3.54,3.71,9.47,7.84,17.42
조광페인트(주),004910,2013/12,2.23,6.23,7.29,3.42,43.88,1.94,6.71,7.52,4.08,44.36
조광페인트(주),004910,2014/12,16.29,4.76,10.87,7.24,59.2,15.86,5,9.95,6.71,60.05
조광페인트(주),004910,2015/12,0.61,-3.06,11.2,-0.66,7.98,0.54,-2.22,10.53,-0.34,11.91
조광페인트(주),004910,2016/12,4.16,-0.01,10.41,4.59,-9.6,3.98,-0.41,10.35,4.81,-9.04
조광페인트(주),004910,2017/12,17.41,7.04,6.78,12.59,-72.04,16.76,6.65,-0.78,5.02,-68.97
조광페인트(주),004910,2018/12,30.97,4.15,-2.5,16.23,-92.91,30.51,4.09,-4.29,14.55,-97.66
조광페인트(주),004910,2019/12,-3.39,-3.07,-2.65,1.69,0,-3.35,-2.92,-0.74,2.94,-400.42
조광페인트(주),004910,2020/12,22.72,-0.84,16.1,11.17,0,22.38,-1.01,17.19,11.97,0
조광페인트(주),004910,2021/12,-2.26,18.7,-9.05,2.51,0,-1.44,18.5,-13.79,-0.84,0
조광피혁(주),004700,2011/12,2.61,12.7,7.1,2.25,-34.37,0,0,0,0,0
조광피혁(주),004700,2012/12,8.19,7.71,5.59,2.18,-57.65,0,0,0,0,0
조광피혁(주),004700,2013/12,-1.33,-5.45,7.11,5.85,73.56,-1.57,-2.14,8.34,7.84,117.28
조광피혁(주),004700,2014/12,4.15,5.25,12.67,6.37,-18.21,3.52,4.45,12.47,5.55,-13.73
조광피혁(주),004700,2015/12,-4.5,-7.42,3.88,-1.63,-16.29,-5.58,-8.22,3.94,-3.38,-7.99
조광피혁(주),004700,2016/12,3.92,9.98,15.9,15.18,301.79,3.92,9.17,15.84,15.13,259.15
조광피혁(주),004700,2017/12,8.99,-12.22,9.99,7.98,-7.25,8.99,-12.22,9.99,7.98,-7.66
조광피혁(주),004700,2018/12,-3.3,-26.75,5.16,2.4,-39.01,,,,,
조광피혁(주),004700,2019/12,-11.58,-15.22,15.9,18.06,5.8,,,,,
조광피혁(주),004700,2020/12,-10.18,-10.09,14.5,16,-4.61,,,,,
조광피혁(주),004700,2021/12,-6.34,7.12,19.72,28.48,-27.58,,,,,
조선내화(주),000480,2011/12,-9.83,13.55,-5.64,-5.11,24.76,-1.47,9.46,-3.91,-1.52,-2.13
조선내화(주),000480,2012/12,8.14,7.08,1.84,0.25,-12.95,2.77,8.47,1.85,1.18,-11.14
조선내화(주),000480,2013/12,7.75,-1.35,3.01,-3.35,4.33,1.92,1.51,0.14,-2.92,15.04
조선내화(주),000480,2014/12,-8.81,0,-1.72,-2.04,27.47,-4.68,0.94,-1.1,-1.97,19.37
조선내화(주),000480,2015/12,18.45,-4.78,-3.2,-9.39,-40.17,-15.88,-14.93,-6.41,-18.65,-56.8
조선내화(주),000480,2016/12,-1.31,-2.67,5.76,11.18,3.07,-3.59,-1.9,5.87,7.36,39.21
조선내화(주),000480,2017/12,-3.51,-3.63,2.65,5.87,0,1.6,-2.82,2.66,2.99,-108.79
조선내화(주),000480,2018/12,-2.25,14.95,2.78,6.12,0,1.69,13.66,5.38,3.14,0
조선내화(주),000480,2019/12,-2.23,-7.32,-1.45,0.12,-57.98,-1.52,-4.06,0.77,3.73,-45.92
조선내화(주),000480,2020/12,0.16,-5.69,6.84,21.75,17.08,-1.98,-6.86,4.3,16.58,7.47
조선내화(주),000480,2021/12,9.02,-0.43,8.47,7.07,31.62,0,0,0,0,0
조선선재(주),120030,2011/12,0,0,0,0,0,,,,,
조선선재(주),120030,2012/12,-1.72,-2.91,22.66,11.22,-29.12,,,,,
조선선재(주),120030,2013/12,0,-1.61,20.6,20.16,9.46,,,,,
조선선재(주),120030,2014/12,-0.83,-1.81,25.82,23.23,41.06,,,,,
조선선재(주),120030,2015/12,-9.66,-6.48,23.69,19.85,11.57,,,,,
조선선재(주),120030,2016/12,2.2,-4.89,16.76,13.32,-2.52,,,,,
조선선재(주),120030,2017/12,4.78,4.63,10.93,11.01,2.84,,,,,
조선선재(주),120030,2018/12,-2.47,-5,5.26,2.74,-22.86,,,,,
조선선재(주),120030,2019/12,1.65,2.13,7.66,5.23,3.62,,,,,
조선선재(주),120030,2020/12,-0.03,-7.07,5.85,4.06,-9.98,,,,,
조선선재(주),120030,2021/12,-2.98,14.51,8.1,10.79,11.23,,,,,
조일알미늄(주),018470,2011/12,-2.26,-2.73,7.04,-0.41,-20.16,,,,,
조일알미늄(주),018470,2012/12,-7.43,-9.41,2.65,-14.07,-62.02,,,,,
조일알미늄(주),018470,2013/12,5.18,-9.15,0.76,3.35,-56.76,,,,,
조일알미늄(주),018470,2014/12,27.51,-5.25,-1.37,10.07,0,,,,,
조일알미늄(주),018470,2015/12,17.71,-12.06,-3.11,-3.27,0,,,,,
조일알미늄(주),018470,2016/12,-3.07,0.61,19.59,17.57,0,,,,,
조일알미늄(주),018470,2017/12,-0.44,9.41,-1.12,3.2,0,,,,,
조일알미늄(주),018470,2018/12,8.56,6.21,-4.29,6.51,0,,,,,
조일알미늄(주),018470,2019/12,-43.81,-1.88,-39.26,-18.75,0,,,,,
조일알미늄(주),018470,2020/12,-4.61,6.78,-1.39,-4.97,0,,,,,
조일알미늄(주),018470,2021/12,3.78,40.26,49.16,26.57,0,,,,,
중국고섬공고유한공사,950070,2011/12,,,,,,-4.53,-69.83,82.67,35.04,0
중국고섬공고유한공사,950070,2012/12,,,,,,104.21,-12.82,-12.41,20.12,0
중국원양자원유한공사,900050,2011/12,,,,,,60.29,-3.44,32.59,19.94,-16.68
중국원양자원유한공사,900050,2012/12,,,,,,-5.91,-8.34,12.93,4.35,28.9
중국원양자원유한공사,900050,2013/12,,,,,,-0.55,-0.97,23.86,17.04,-7.99
중국원양자원유한공사,900050,2014/12,,,,,,15.03,-84.82,-8.87,-10.16,0
중국원양자원유한공사,900050,2015/12,,,,,,7.05,350.54,-12.17,11.58,0
중국원양자원유한공사,900050,2016/12,,,,,,1.9,-2.02,-36.45,-11.57,0
지에스건설(주),006360,2011/12,-1.83,8.39,4.82,2.87,-5.27,-6.49,7.51,5.21,0.47,-5.52
지에스건설(주),006360,2012/12,-1.39,0.07,1.87,-0.86,-75.56,2.67,2.62,-0.9,3.34,-73.18
지에스건설(주),006360,2013/12,-1.1,-7.84,-22.42,6.09,0,-0.49,2.97,-22.62,8.35,0
지에스건설(주),006360,2014/12,10.94,6.25,13.23,6.2,0,9.5,-0.82,14.21,5.37,0
지에스건설(주),006360,2015/12,5.41,8.58,-0.54,2.79,989.62,-45.5,11.44,0.41,-0.68,138.56
지에스건설(주),006360,2016/12,-29.41,10.21,-0.37,3.92,180.64,-26.93,4.38,-0.17,2.85,17.13
지에스건설(주),006360,2017/12,-4.13,8.16,0.13,3.39,-0.88,-8.24,5.83,-3.4,2.39,122.88
지에스건설(주),006360,2018/12,-6.94,9.01,12.41,-12.89,155.45,-6.29,12.5,12.04,-12.14,234.04
지에스건설(주),006360,2019/12,8.05,-19.52,10.32,3.63,-30.65,39.83,-20.72,12.01,9.46,-27.92
지에스건설(주),006360,2020/12,-1.27,-6.26,6.22,3.45,0.33,21.32,-2.82,4.19,4.55,-2.2
지에스건설(주),006360,2021/12,-1.31,-12.32,9.4,8.08,-24.65,8.17,-10.73,11.69,10.26,-13.85
지엠비코리아(주),013870,2011/12,11.55,19.37,14.82,14.12,25.74,10.88,20.45,17.25,16.02,23.38
지엠비코리아(주),013870,2012/12,6.02,0.25,16.43,7.19,-31.55,4.88,-0.26,14.73,6.92,-32.21
지엠비코리아(주),013870,2013/12,6.41,5.58,11.33,4.75,6.07,9.52,6,11.53,6.74,10.64
지엠비코리아(주),013870,2014/12,8.73,1.23,7.45,12.2,-14.26,22.2,-0.73,6.9,13.98,-23.5
지엠비코리아(주),013870,2015/12,6.96,-1.46,3.88,4.42,-20.56,6.66,1.77,2.74,6.63,-11.78
지엠비코리아(주),013870,2016/12,0.26,2.04,5.01,-0.17,0.98,1.39,5.9,6.84,1.51,43.62
지엠비코리아(주),013870,2017/12,-0.57,-4.76,3.32,1.05,-31.48,-1.57,-5.71,3.29,0.55,-44.41
지엠비코리아(주),013870,2018/12,-0.1,-1.05,-1.91,0.22,-62.18,3.31,-2.07,-2.77,1.35,-69.48
지엠비코리아(주),013870,2019/12,-7.86,2.47,0.36,-3.47,82.59,-0.19,4.45,1.55,2.47,106.4
지엠비코리아(주),013870,2020/12,-5.33,-9.02,-4.7,0.79,0,-3.71,-6.65,-2.58,0.33,0
지엠비코리아(주),013870,2021/12,-2.75,18.77,5.81,3.77,0,0.04,19.19,8.79,6.95,0
진양산업(주),003780,2011/12,-2.48,10.5,10.97,9.85,10.74,0,0,0,0,0
진양산업(주),003780,2012/12,1.77,-19.05,3.03,-0.8,-37.35,0,0,0,0,0
진양산업(주),003780,2013/12,-0.06,-6.93,26.25,22.73,-14.2,-0.72,-0.51,27.47,21.97,3.86
진양산업(주),003780,2014/12,1.22,3.65,2.23,0.13,21.25,1.46,6.34,3.02,1.66,7.87
진양산업(주),003780,2015/12,3.6,12.41,6.33,4.94,47.03,6.42,13.68,9.94,9.17,67.96
진양산업(주),003780,2016/12,58.61,-3.32,-5.88,7.17,-27.54,55.96,-3,-2.98,8.26,-25.74
진양산업(주),003780,2017/12,5.11,6.01,0.41,4.49,-66.14,3.34,5.67,-3.44,0.6,-64.33
진양산업(주),003780,2018/12,21.64,44.23,2.63,8.56,76.67,21.68,32.41,3.52,8.13,63.62
진양산업(주),003780,2019/12,-2.33,3.57,8.26,-0.58,121.39,-2.91,4.19,15.94,7.56,202.69
진양산업(주),003780,2020/12,-2.71,-0.77,0.84,15.3,-22.36,28.1,4,5.77,29.7,-13.69
진양산업(주),003780,2021/12,14.15,23.79,9.47,6.35,60.25,0,0,0,0,0
진양폴리우레탄(주),010640,2011/12,0.65,1.24,3.17,2.36,-1.38,,,,,
진양폴리우레탄(주),010640,2012/12,-1.89,-3.25,-0.61,-3,-24.92,,,,,
