회사명,거래소코드,회계년도,[제조]      유형자산(요약)(IFRS)(백만원),[제조]      유형자산(요약)(IFRS연결)(백만원),[제조]매출액(수익)(요약)(IFRS)(백만원),[제조]매출액(수익)(요약)(IFRS연결)(백만원),[제조]자본(*)(요약)(IFRS)(백만원),[제조]자본(*)(요약)(IFRS연결)(백만원),[제조]자산(*)(요약)(IFRS)(백만원),[제조]자산(*)(요약)(IFRS연결)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS)(백만원),[제조]* (정상)영업손익(보고서기재)(요약)(IFRS연결)(백만원)
(주)케이에스에스해운,044450,2018/12,855037,854523,202419,202505,249220,249395,901452,902633,46903,47111
(주)케이에스에스해운,044450,2019/12,889204,888761,231050,231240,280524,281000,955828,957238,52524,52772
(주)케이에스에스해운,044450,2020/12,991671,990959,225806,226181,268339,268856,1067780,1069528,50812,50731
(주)케이에스에스해운,044450,2021/12,1340454,1353047,320167,324001,343209,342825,1429256,1446229,58234,58089
(주)케이에이치필룩스,033180,2011/12,18113,26379,47928,92722,35313,56176,59959,89954,1221,3563
(주)케이에이치필룩스,033180,2012/12,18100,27326,47333,94744,35313,56729,57582,88648,1334,5328
(주)케이에이치필룩스,033180,2013/12,18326,28867,48193,97345,36656,60492,59719,94998,2497,6640
(주)케이에이치필룩스,033180,2014/12,18978,35128,49811,103390,37180,65546,58941,101017,1851,7344
(주)케이에이치필룩스,033180,2015/12,19091,42189,49850,94845,38867,67111,59457,104530,3403,4821
(주)케이에이치필룩스,033180,2016/12,14720,38081,51601,107790,46398,79429,109978,165554,5136,10612
(주)케이에이치필룩스,033180,2017/12,18743,63207,64402,112008,64995,93719,134631,191797,7379,8398
(주)케이에이치필룩스,033180,2018/12,19025,60839,67562,110006,146324,160030,269791,304127,2294,1035
(주)케이에이치필룩스,033180,2019/12,53299,84824,86288,135104,257138,272385,387706,416768,1849,2904
(주)케이에이치필룩스,033180,2020/12,64774,96771,68068,118816,249424,270002,342896,383139,51,57
(주)케이에이치필룩스,033180,2021/12,22881,129655,62559,120192,386308,427260,476612,539371,-12558,-6920
(주)케이이씨,092220,2011/12,191060,269122,285176,301821,133229,166495,407392,479026,-19701,-26519
(주)케이이씨,092220,2012/12,177085,239808,256779,262270,124146,154620,372923,409366,-26674,-22890
(주)케이이씨,092220,2013/12,163062,200094,258069,259792,135159,155880,352339,376185,-1380,-7478
(주)케이이씨,092220,2014/12,148703,180198,210980,219932,151388,151370,340155,346624,8118,3111
(주)케이이씨,092220,2015/12,137075,167385,201253,209100,150222,150985,339887,340459,895,4852
(주)케이이씨,092220,2016/12,166803,202490,220064,227691,201136,202200,382440,383109,3204,4010
(주)케이이씨,092220,2017/12,158976,192694,227747,237212,219348,222638,365079,359839,3704,6578
(주)케이이씨,092220,2018/12,152366,184509,206654,217375,219585,225405,360748,351174,696,3340
(주)케이이씨,092220,2019/12,68810,104307,192086,201729,208446,213961,357280,334213,-4391,-6954
(주)케이이씨,092220,2020/12,68599,101830,190463,201046,163301,168772,393884,368346,-4622,-2338
(주)케이이씨,092220,2021/12,73247,113274,255216,267473,273232,279148,443390,400589,20296,26526
(주)케이티,030200,2011/12,13305475,14022695,20166817,21990051,11733933,12537809,26453607,32085409,2025926,1973721
(주)케이티,030200,2012/12,13009279,15734420,18863237,23790359,11871195,13164512,26508776,34479499,1074656,1213880
(주)케이티,030200,2013/12,13087625,16386964,17937079,23810599,11044057,12864910,25693894,34846533,309950,839343
(주)케이티,030200,2014/12,12418683,16468196,17435803,23421673,9605854,11790288,24920296,33775502,-719490,-291653
(주)케이티,030200,2015/12,12144964,14478914,16942357,22281221,10383956,12165465,24222495,29341185,863860,1292944
(주)케이티,030200,2016/12,11961193,14312111,17028868,22743665,11084519,12794779,24700337,30587733,1059591,1439979
(주)케이티,030200,2017/12,11375047,13562319,17341316,23387267,11311078,13076376,23334923,29580628,952161,1375286
(주)케이티,030200,2018/12,10864398,13068257,17356537,23460143,12711728,14731280,26010906,32188830,951624,1261522
(주)케이티,030200,2019/12,11447952,13785299,18204751,24342064,12896701,15186953,27733854,34061292,739222,1151065
(주)케이티,030200,2020/12,11999717,14206119,17879281,23916667,13203557,15551433,28027926,33662545,878239,1184107
(주)케이티,030200,2021/12,12021117,14464886,18387434,24898005,13864894,16567161,29362369,37159341,1068273,1671824
(주)케이티스카이라이프,053210,2011/12,199673,202734,464376,476053,290093,292212,522876,537330,41747,38192
(주)케이티스카이라이프,053210,2012/12,245591,248646,551270,566456,347509,348915,622779,637337,67420,65797
(주)케이티스카이라이프,053210,2013/12,288637,291150,600302,623395,400260,401583,667562,684444,99284,99456
(주)케이티스카이라이프,053210,2014/12,309353,311458,622800,652787,435606,436682,670211,683009,77889,79177
(주)케이티스카이라이프,053210,2015/12,297715,311028,626398,660957,493788,493444,698265,711294,97765,99602
(주)케이티스카이라이프,053210,2016/12,283525,298372,625126,665053,542914,546496,762816,777948,78072,80637
(주)케이티스카이라이프,053210,2017/12,273947,287609,646816,685822,576194,582343,774826,792893,74302,75373
(주)케이티스카이라이프,053210,2018/12,255856,268467,657495,690821,658925,666161,797807,816001,63314,66735
(주)케이티스카이라이프,053210,2019/12,225585,237373,658297,694637,692836,705437,820895,848276,65027,69357
(주)케이티스카이라이프,053210,2020/12,202120,213315,660404,698715,731312,744437,890622,919476,67128,73846
(주)케이티스카이라이프,053210,2021/12,188157,284440,655354,763223,777297,805951,1147038,1275645,57422,73019
(주)케이티씨에스,058850,2011/12,8443,,380506,,115629,,170380,,23009,
(주)케이티씨에스,058850,2012/12,14375,,384172,,122659,,181147,,20701,
(주)케이티씨에스,058850,2013/12,13277,,396223,,122872,,180109,,17859,
(주)케이티씨에스,058850,2014/12,15325,15676,438038,594728,141945,147523,201733,303735,14960,17659
(주)케이티씨에스,058850,2015/12,18249,18583,481741,1065847,141684,152632,206664,346998,9407,16352
(주)케이티씨에스,058850,2016/12,15902,18808,458279,953674,145243,156128,207071,322770,8494,8797
(주)케이티씨에스,058850,2017/12,14905,18033,468806,967760,149663,159570,212925,348334,9007,10146
(주)케이티씨에스,058850,2018/12,17065,18159,529393,1016085,151872,161719,230707,350280,12005,12463
(주)케이티씨에스,058850,2019/12,71695,76769,534473,944862,154201,164121,290786,378104,9691,11347
(주)케이티씨에스,058850,2020/12,58944,63186,512073,931704,154054,169744,282057,384919,15703,17868
(주)케이티씨에스,058850,2021/12,64272,66986,548790,965721,161982,182578,294268,416750,15196,21037
(주)케이티아이에스,058860,2011/12,9153,,373403,,121263,,173764,,25665,
(주)케이티아이에스,058860,2012/12,6136,,388427,,124360,,177526,,20277,
(주)케이티아이에스,058860,2013/12,3658,,387720,,131601,,181576,,17156,
(주)케이티아이에스,058860,2014/12,4568,,450663,,147974,,216234,,8073,
(주)케이티아이에스,058860,2015/12,57208,,461098,,155794,,211280,,6243,
(주)케이티아이에스,058860,2016/12,57613,,436730,,157305,,221406,,13182,
(주)케이티아이에스,058860,2017/12,57581,,438131,,161249,,223818,,11079,
(주)케이티아이에스,058860,2018/12,57106,,450826,,160250,,229246,,8995,
(주)케이티아이에스,058860,2019/12,46923,,451027,,168272,,311823,,13757,
(주)케이티아이에스,058860,2020/12,46302,,453639,,167395,,294289,,9003,
(주)케이티아이에스,058860,2021/12,11441,,468004,,191742,,369361,,14405,
(주)케이티앤지,033780,2011/12,1165838,1563059,2490831,3722966,4535451,4850117,5417488,6159204,922639,1106822
(주)케이티앤지,033780,2012/12,1167998,1615821,2616190,3911818,4878451,5154755,5917563,6713313,950845,1030636
(주)케이티앤지,033780,2013/12,1184947,1608173,2510633,3782630,4987997,5324177,6062645,7002641,922697,1020072
(주)케이티앤지,033780,2014/12,1212761,1672143,2763667,4101425,5309892,5653155,6272323,7317145,1074752,1196918
(주)케이티앤지,033780,2015/12,1241759,1710135,2821671,4134035,5847820,6234847,7401609,8586510,1240158,1366335
(주)케이티앤지,033780,2016/12,1039955,1631937,2968175,4468856,6539845,7054892,8439014,9729918,1301942,1468834
(주)케이티앤지,033780,2017/12,1171775,1775724,3000088,4667193,7127814,7860184,8664675,10020316,1257881,1441057
(주)케이티앤지,033780,2018/12,1200907,1819169,2624616,4471516,7365221,8168204,8729916,10197870,1004431,1253459
(주)케이티앤지,033780,2019/12,1116325,1753739,2942619,4963202,7780084,8739585,9112778,10752439,1134566,1379591
(주)케이티앤지,033780,2020/12,1139630,1718412,3435384,5301618,8053942,9091572,9879544,11468383,1337018,1481051
(주)케이티앤지,033780,2021/12,1128957,1741042,3490456,5228352,8000115,9208862,9781651,11637271,1083424,1338383
(주)케이피케미칼,064420,2011/12,310496,475920,3138323,4640260,1193486,1356184,1692958,2140280,293018,389271
(주)코리아써키트,007810,2011/12,142995,167397,348087,402015,189560,248164,340400,419488,5559,4875
(주)코리아써키트,007810,2012/12,162363,184763,439778,519497,211805,286742,358965,462312,33678,44255
(주)코리아써키트,007810,2013/12,185243,212744,461212,547056,310896,396058,437457,551208,35212,46824
(주)코리아써키트,007810,2014/12,194355,219240,446627,553162,322705,397406,435293,542551,22436,32592
(주)코리아써키트,007810,2015/12,190191,211889,479114,564337,348522,398772,458321,526992,37750,47049
(주)코리아써키트,007810,2016/12,175207,195094,473115,545300,355500,390902,474901,520501,10482,16046
(주)코리아써키트,007810,2017/12,182428,201648,520450,591599,361861,415371,490635,556503,7491,11069
(주)코리아써키트,007810,2018/12,158030,182901,470282,535825,326791,387776,424573,500489,-19878,-17887
(주)코리아써키트,007810,2019/12,139038,163011,464928,543424,344322,390492,419683,478120,11641,13863
(주)코리아써키트,007810,2020/12,145140,381223,562977,902121,345027,566343,469970,921746,33850,13403
(주)코리아써키트,007810,2021/12,157598,396218,647067,1424169,399444,651986,573848,1064621,58914,85113
(주)코아스,071950,2011/12,24858,,85674,,39221,,105317,,5170,
(주)코아스,071950,2012/12,24653,24653,76690,76690,42235,42229,103283,103423,2611,2608
(주)코아스,071950,2013/12,26291,26298,86235,88206,37821,37878,97483,98570,272,371
(주)코아스,071950,2014/12,26352,26359,96550,98866,40593,40680,100115,101028,2055,2060
(주)코아스,071950,2015/12,28208,28216,95421,96543,30816,30798,88639,89438,-7647,-7832
(주)코아스,071950,2016/12,31660,31667,95622,97115,24696,24637,77108,76929,-3454,-3492
(주)코아스,071950,2017/12,34548,34552,111954,114066,23395,23664,78599,79070,279,659
(주)코아스,071950,2018/12,33446,33461,105463,108592,22945,23446,77054,78534,885,1232
(주)코아스,071950,2019/12,35175,35187,111573,112874,24819,25320,76112,77314,3060,3081
(주)코아스,071950,2020/12,36725,36789,97587,98215,23852,23987,72397,73236,-1864,-2161
(주)코아스,071950,2021/12,37330,37466,109320,110770,18690,19040,78166,79299,-4877,-4666
(주)코오롱,002020,2011/12,2635,285352,54421,592074,611167,994683,998424,3808665,25963,115433
(주)코오롱,002020,2012/12,2671,311376,58724,4713475,616247,952834,1055339,3859499,32048,43371
(주)코오롱,002020,2013/12,2709,608097,62686,4427687,625433,827445,1134536,3775563,35222,76917
(주)코오롱,002020,2014/12,2568,611853,59153,4139650,516023,920788,1066497,3578435,29363,72662
(주)코오롱,002020,2015/12,2714,463472,54932,3820812,512952,805497,1085224,3291820,24424,41355
(주)코오롱,002020,2016/12,2616,455887,52653,3936859,515420,831295,1120302,3333624,18379,136873
(주)코오롱,002020,2017/12,7040,498155,60369,4392955,512040,913936,1247050,3699363,29551,106758
(주)코오롱,002020,2018/12,10309,491748,58173,4324491,499112,835367,1277775,3480352,28081,111461
(주)코오롱,002020,2019/12,9121,487629,60462,4405958,500344,721904,1272530,3618575,31358,124523
(주)코오롱,002020,2020/12,9342,479030,54000,4890151,519743,809123,1166148,3708134,29138,271448
(주)코오롱,002020,2021/12,9521,469561,63308,5410415,511931,987872,1226421,3966283,34623,332198
(주)콘텐트리중앙,036420,2011/12,39446,40060,60181,136848,86669,81484,203100,262663,7455,17500
(주)콘텐트리중앙,036420,2012/12,39031,84305,86150,393161,87323,132175,213047,514509,5375,42558
(주)콘텐트리중앙,036420,2013/12,45038,98999,76281,401082,71614,137987,207915,506503,59,37423
(주)콘텐트리중앙,036420,2014/12,43542,120091,67280,394058,66549,165173,181655,481081,-1059,34801
(주)콘텐트리중앙,036420,2015/12,47881,137288,45128,349719,232597,78225,332859,455952,-1894,31393
(주)콘텐트리중앙,036420,2016/12,47915,213031,1332,335161,241944,125017,339020,550190,-1408,28942
(주)콘텐트리중앙,036420,2017/12,966,192778,34807,420319,242747,235733,377322,661940,1814,33349
(주)콘텐트리중앙,036420,2018/12,852,208504,69871,511279,400105,420934,479646,821203,5020,34746
(주)콘텐트리중앙,036420,2019/12,776,257900,73377,554208,403303,420580,453071,1161638,-13956,35422
(주)콘텐트리중앙,036420,2020/12,727,273576,28670,363860,452561,263910,621796,1475541,1551,-56806
(주)콘텐트리중앙,036420,2021/12,2811,183555,13557,677130,336086,697790,566081,2245640,-1455,-57366
(주)콤텍시스템,031820,2011/12,3698,4666,178626,180706,46940,50340,113023,116723,4497,3838
(주)콤텍시스템,031820,2012/12,3902,4731,159021,160422,48128,55109,112423,119691,1038,781
(주)콤텍시스템,031820,2013/12,4484,5210,180253,181678,49809,55797,113626,119842,-973,-1045
(주)콤텍시스템,031820,2014/12,8747,9377,184932,186113,43418,51028,108884,116861,-5031,-5149
(주)콤텍시스템,031820,2015/12,7081,7669,145314,146291,47252,54037,100685,107818,739,702
(주)콤텍시스템,031820,2016/12,7335,7898,165814,166860,48937,57117,121693,130290,1625,1522
(주)콤텍시스템,031820,2017/12,6440,6980,142500,143623,50034,58349,97952,106680,2177,2127
(주)콤텍시스템,031820,2018/12,5428,,125165,,76987,,113539,,3161,
(주)콤텍시스템,031820,2019/12,6682,,238821,,94887,,161498,,3047,
(주)콤텍시스템,031820,2020/12,8197,9112,193098,238631,95851,99549,156303,185652,2192,1744
(주)콤텍시스템,031820,2021/12,8297,15525,201021,382500,141020,167551,200856,349140,5954,17299
(주)큐로,015590,2011/12,95056,104171,243655,252763,59278,61195,271155,279383,-19957,-19920
(주)큐로,015590,2012/12,93815,101723,263752,282944,68105,69969,250865,262270,19057,20085
(주)큐로,015590,2013/12,91066,98477,220549,239974,77442,79952,254862,262833,14170,16472
(주)큐로,015590,2014/12,90048,98345,273527,297335,73059,77997,279364,295677,2410,5013
(주)큐로,015590,2015/12,88649,,223717,,64270,,276443,,-12344,
(주)큐로,015590,2016/12,81137,,191355,,56656,,235945,,-11505,
(주)큐로,015590,2017/12,77359,,156189,,75818,,204688,,6738,
(주)큐로,015590,2018/12,74543,,90218,,69601,,197266,,-15447,
(주)큐로,015590,2019/12,52001,63864,147117,147117,93407,97779,208548,217020,19783,19783
(주)큐로,015590,2020/12,61778,,124945,,107366,,197709,,9583,
(주)큐로,015590,2021/12,60787,,80705,,98020,,165866,,-14968,
(주)크라운제과,264900,2017/12,204488,,344293,,120786,,328674,,21136,
(주)크라운제과,264900,2018/12,210717,,388532,,128182,,332756,,20256,
(주)크라운제과,264900,2019/12,213485,,386614,,142048,,332903,,26520,
(주)크라운제과,264900,2020/12,206855,,381539,,152673,,327040,,23453,
(주)크라운제과,264900,2021/12,159966,,381212,,160555,,324570,,15876,
(주)크라운해태홀딩스,005740,2011/12,180665,514113,400482,1113354,237458,218726,528161,1109066,40419,81130
(주)크라운해태홀딩스,005740,2012/12,202915,556685,418238,1134459,241997,235632,546220,1087996,31545,75624
(주)크라운해태홀딩스,005740,2013/12,183078,543450,428763,1118298,251200,240822,531020,1091834,34881,69695
(주)크라운해태홀딩스,005740,2014/12,190258,551592,420760,1084125,271453,264740,527051,1089820,35619,62771
(주)크라운해태홀딩스,005740,2015/12,193825,573976,430980,1204013,293687,303450,526896,1121570,37968,87439
(주)크라운해태홀딩스,005740,2016/12,198655,601146,418061,1188835,306400,404861,570433,1177800,28269,65925
(주)크라운해태홀딩스,005740,2017/12,739,675653,12955,1002112,293597,492977,355141,1311341,2281,34196
(주)크라운해태홀딩스,005740,2018/12,712,698052,18173,1092084,297595,493693,357023,1286505,7649,41545
(주)크라운해태홀딩스,005740,2019/12,595,704029,17120,1055214,274031,459907,335837,1238166,5171,39433
(주)크라운해태홀딩스,005740,2020/12,519,632327,16804,923223,296756,487140,356239,1093370,4854,54316
(주)크라운해태홀딩스,005740,2021/12,399,622450,16719,928178,298975,489358,355741,1115739,4704,39307
(주)크래프톤,259960,2011/12,,,,,,,,,,
(주)크래프톤,259960,2012/12,,,,,,,,,,
(주)크래프톤,259960,2013/12,,,,,,,,,,
(주)크래프톤,259960,2014/12,,,,,,,,,,
(주)크래프톤,259960,2015/12,,,,,,,,,,
(주)크래프톤,259960,2016/12,,,,,,,,,,
(주)크래프톤,259960,2017/12,,,,,,,,,,
(주)크래프톤,259960,2018/12,18148,28228,20132,1120034,-231511,-22245,126454,619060,-56668,300251
(주)크래프톤,259960,2019/12,73398,127333,12102,1087480,86579,584405,252405,990056,-91244,359296
(주)크래프톤,259960,2020/12,105523,140361,95437,1670428,1200803,1214096,1648711,1719106,-129012,773871
(주)크래프톤,259960,2021/12,201143,243749,1828374,1886316,4592079,4608244,5481054,5635101,696375,639639
(주)키다리스튜디오,020120,2011/12,796,,4188,,5331,,10070,,-1307,
(주)키다리스튜디오,020120,2012/12,904,,9216,,14831,,27561,,-3414,
(주)키다리스튜디오,020120,2013/12,617,,22200,,15076,,28015,,1027,
(주)키다리스튜디오,020120,2014/12,362,387,20011,22363,20595,22847,34950,37935,2001,1976
